Plot Title: 10169142,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
172,3/21/2019 15:00,0.343,0,2.63,,,,
173,3/21/2019 21:00,0.343,0,2.63,,,,
174,3/22/2019 3:00,0.343,0,2.63,,,,
175,3/22/2019 9:00,0.343,0,2.63,,,,
176,3/22/2019 15:00,0.343,0,2.63,,,,
177,3/22/2019 21:00,0.343,0,2.63,,,,
178,3/23/2019 3:00,0.343,0,2.63,,,,
179,3/23/2019 9:00,0.343,0,2.63,,,,
180,3/23/2019 15:00,0.343,0,2.63,,,,
181,3/23/2019 21:00,0.343,0,2.63,,,,
182,3/24/2019 3:00,0.343,0,2.63,,,,
183,3/24/2019 9:00,0.343,0,2.63,,,,
184,3/24/2019 15:00,0.343,0,2.63,,,,
185,3/24/2019 21:00,0.343,0,2.63,,,,
186,3/25/2019 3:00,0.343,0,2.63,,,,
187,3/25/2019 9:00,0.343,0,2.63,,,,
188,3/25/2019 15:00,0.343,0,2.63,,,,
189,3/25/2019 21:00,0.343,0,2.63,,,,
190,3/26/2019 3:00,0.343,0,2.63,,,,
191,3/26/2019 9:00,0.343,0,2.63,,,,
192,3/26/2019 15:00,0.343,0,2.63,,,,
193,3/26/2019 21:00,0.343,0,2.63,,,,
194,3/27/2019 3:00,0.343,0,2.63,,,,
195,3/27/2019 9:00,0.343,0,2.63,,,,
196,3/27/2019 15:00,0.343,0,2.63,,,,
197,3/27/2019 21:00,0.343,0,2.63,,,,
198,3/28/2019 3:00,0.343,0,2.63,,,,
199,3/28/2019 9:00,0.343,0,2.63,,,,
200,3/28/2019 15:00,0.343,0,2.63,,,,
201,3/28/2019 21:00,0.343,0,2.63,,,,
202,3/29/2019 3:00,0.343,0,2.63,,,,
203,3/29/2019 9:00,0.343,0,2.63,,,,
204,3/29/2019 15:00,0.343,0,2.63,,,,
205,3/29/2019 21:00,0.343,0,2.63,,,,
206,3/30/2019 3:00,0.343,0,2.63,,,,
207,3/30/2019 9:00,0.343,0,2.63,,,,
208,3/30/2019 15:00,0.343,0,2.63,,,,
209,3/30/2019 21:00,0.343,0,2.63,,,,
210,3/31/2019 3:00,0.343,0,2.63,,,,
211,3/31/2019 9:00,0.343,0,2.63,,,,
212,3/31/2019 15:00,0.343,0,2.63,,,,
213,3/31/2019 21:00,0.343,0,2.63,,,,
214,4/1/2019 3:00,0.343,0,2.63,,,,
215,4/1/2019 9:00,0.343,0,2.63,,,,
216,4/1/2019 15:00,0.343,0,2.63,,,,
217,4/1/2019 21:00,0.232,0,2.63,,,,
218,4/2/2019 3:00,0.343,0,2.63,,,,
219,4/2/2019 9:00,0.232,0,2.63,,,,
220,4/2/2019 15:00,0.343,0,2.63,,,,
221,4/2/2019 21:00,0.232,0,2.63,,,,
222,4/3/2019 3:00,0.232,0,2.63,,,,
223,4/3/2019 9:00,0.232,0,2.63,,,,
224,4/3/2019 15:00,0.232,0,2.63,,,,
225,4/3/2019 21:00,0.232,0,2.63,,,,
226,4/4/2019 3:00,0.343,0,2.63,,,,
227,4/4/2019 9:00,0.232,0,2.63,,,,
228,4/4/2019 15:00,0.232,0,2.63,,,,
229,4/4/2019 21:00,0.343,0,2.63,,,,
230,4/5/2019 3:00,0.343,0,2.63,,,,
231,4/5/2019 9:00,0.343,0,2.63,,,,
232,4/5/2019 15:00,0.232,0,2.63,,,,
233,4/5/2019 21:00,0.232,0,2.63,,,,
234,4/6/2019 3:00,0.232,0,2.63,,,,
235,4/6/2019 9:00,0.232,0,2.63,,,,
236,4/6/2019 15:00,0.232,0,2.63,,,,
237,4/6/2019 21:00,0.232,0,2.63,,,,
238,4/7/2019 3:00,0.232,0,2.63,,,,
239,4/7/2019 9:00,0.232,0,2.63,,,,
240,4/7/2019 15:00,0.232,0,2.63,,,,
241,4/7/2019 21:00,0.232,0,2.63,,,,
242,4/8/2019 3:00,0.232,0,2.63,,,,
243,4/8/2019 9:00,0.232,0,2.63,,,,
244,4/8/2019 15:00,0.343,0,2.63,,,,
245,4/8/2019 21:00,0.232,0,2.63,,,,
246,4/9/2019 3:00,0.232,0,2.63,,,,
247,4/9/2019 9:00,0.232,0,2.63,,,,
248,4/9/2019 15:00,0.232,0,2.63,,,,
249,4/9/2019 21:00,0.232,0,2.63,,,,
250,4/10/2019 3:00,0.232,0,2.63,,,,
251,4/10/2019 9:00,0.232,0,2.63,,,,
252,4/10/2019 15:00,0.232,0,2.62,,,,
253,4/10/2019 21:00,0.232,0,2.63,,,,
254,4/11/2019 3:00,0.232,0,2.63,,,,
255,4/11/2019 9:00,0.232,0,2.63,,,,
256,4/11/2019 15:00,0.232,0,2.63,,,,
257,4/11/2019 21:00,0.232,0,2.62,,,,
258,4/12/2019 3:00,0.232,0,2.63,,,,
259,4/12/2019 9:00,0.232,0,2.63,,,,
260,4/12/2019 15:00,0.232,0,2.62,,,,
261,4/12/2019 21:00,0.232,0,2.62,,,,
262,4/13/2019 3:00,0.232,0,2.62,,,,
263,4/13/2019 9:00,0.232,0,2.62,,,,
264,4/13/2019 15:00,0.232,0,2.62,,,,
265,4/13/2019 21:00,0.232,0,2.62,,,,
266,4/14/2019 3:00,0.232,0,2.62,,,,
267,4/14/2019 9:00,0.232,0,2.62,,,,
268,4/14/2019 15:00,0.232,0,2.62,,,,
269,4/14/2019 21:00,0.232,0,2.62,,,,
270,4/15/2019 3:00,0.232,0,2.62,,,,
271,4/15/2019 9:00,0.232,0,2.62,,,,
