Plot Title: 10760648,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²",Bad Battery,End Of File
344,5/4/2019 15:00,3.998,0,,
345,5/4/2019 21:00,4.519,64,,
346,5/5/2019 3:00,14.325,384,,
347,5/5/2019 9:00,8.082,0,,
348,5/5/2019 15:00,6.268,0,,
349,5/5/2019 21:00,6.471,68,,
350,5/6/2019 3:00,15.473,352,,
351,5/6/2019 9:00,9.965,0,,
352,5/6/2019 15:00,7.882,0,,
353,5/6/2019 21:00,7.481,75,,
354,5/7/2019 3:00,15.664,368,,
355,5/7/2019 9:00,9.373,0,,
356,5/7/2019 15:00,7.381,0,,
357,5/7/2019 21:00,8.481,67,,
358,5/8/2019 3:00,17.189,336,,
359,5/8/2019 9:00,11.916,0,,
360,5/8/2019 15:00,9.571,0,,
361,5/8/2019 21:00,8.581,74,,
362,5/9/2019 3:00,15.282,352,,
363,5/9/2019 9:00,10.161,0,,
364,5/9/2019 15:00,7.882,0,,
365,5/9/2019 21:00,8.581,103,,
366,5/10/2019 3:00,15.76,208,,
367,5/10/2019 9:00,11.041,0,,
368,5/10/2019 15:00,8.779,0,,
369,5/10/2019 21:00,9.077,65,,
370,5/11/2019 3:00,17.475,336,,
371,5/11/2019 9:00,10.063,0,,
372,5/11/2019 15:00,8.68,0,,
373,5/11/2019 21:00,10.553,64,,
374,5/12/2019 3:00,20.329,320,,
375,5/12/2019 9:00,14.23,0,,
376,5/12/2019 15:00,12.497,0,,
377,5/12/2019 21:00,12.594,65,,
378,5/13/2019 3:00,20.615,336,,
379,5/13/2019 9:00,13.654,0,,
380,5/13/2019 15:00,10.846,0,,
381,5/13/2019 21:00,10.161,70,,
382,5/14/2019 3:00,18.616,432,,
383,5/14/2019 9:00,11.236,0,,
384,5/14/2019 15:00,8.581,0,,
385,5/14/2019 21:00,9.768,208,,
386,5/15/2019 3:00,16.427,368,,
387,5/15/2019 9:00,10.357,0,,
388,5/15/2019 15:00,9.275,0,,
389,5/15/2019 21:00,6.268,55,,
390,5/16/2019 3:00,6.268,89,,
391,5/16/2019 9:00,6.37,0,,
392,5/16/2019 15:00,5.655,0,,
393,5/16/2019 21:00,7.582,125,,
394,5/17/2019 3:00,9.669,136,,
395,5/17/2019 9:00,8.182,0,,
396,5/17/2019 15:00,8.182,0,,
397,5/17/2019 21:00,8.182,192,,
398,5/18/2019 3:00,7.28,384,,
399,5/18/2019 9:00,4.727,0,,
400,5/18/2019 15:00,4.207,0,,
401,5/18/2019 21:00,4.415,110,,
402,5/19/2019 3:00,5.45,128,,
403,5/19/2019 9:00,4.831,0,,
404,5/19/2019 15:00,4.207,0,,
405,5/19/2019 21:00,5.347,152,,
406,5/20/2019 3:00,9.275,200,,
407,5/20/2019 9:00,6.166,0,,
408,5/20/2019 15:00,4.102,0,,
409,5/20/2019 21:00,5.037,136,,
410,5/21/2019 3:00,5.244,56,,
411,5/21/2019 9:00,4.934,0,,
412,5/21/2019 15:00,4.311,0,,
413,5/21/2019 21:00,4.415,87,,
414,5/22/2019 3:00,4.934,256,,
415,5/22/2019 9:00,5.141,0,,
416,5/22/2019 15:00,3.155,0,,
417,5/22/2019 21:00,3.788,152,,
418,5/23/2019 3:00,5.962,100,,
419,5/23/2019 9:00,4.934,0,,
420,5/23/2019 15:00,5.037,0,,
421,5/23/2019 21:00,5.86,160,,
422,5/24/2019 3:00,8.779,125,,
423,5/24/2019 9:00,7.481,0,,
424,5/24/2019 15:00,6.268,0,,
425,5/24/2019 21:00,6.573,126,,
426,5/25/2019 3:00,12.69,368,,
427,5/25/2019 9:00,9.965,0,,
428,5/25/2019 15:00,8.879,0,,
429,5/25/2019 21:00,7.179,208,,
430,5/26/2019 3:00,7.28,105,,
431,5/26/2019 9:00,4.102,0,,
432,5/26/2019 15:00,2.73,0,,
433,5/26/2019 21:00,3.049,118,,
434,5/27/2019 3:00,3.998,54,,
435,5/27/2019 9:00,2.088,0,,
436,5/27/2019 15:00,2.303,0,,
437,5/27/2019 21:00,4.207,40,,
438,5/28/2019 3:00,9.571,109,,
439,5/28/2019 9:00,7.782,0,,
440,5/28/2019 15:00,7.882,0,,
441,5/28/2019 21:00,7.882,102,,
442,5/29/2019 3:00,8.879,26,,
443,5/29/2019 9:00,7.983,0,,
444,5/29/2019 15:00,7.682,0,,
445,5/29/2019 21:00,7.882,124,,
446,5/30/2019 3:00,10.748,224,,
447,5/30/2019 9:00,8.879,0,,
448,5/30/2019 15:00,7.882,0,,
449,5/30/2019 21:00,7.782,117,,
450,5/31/2019 3:00,15.091,416,,
451,5/31/2019 9:00,10.748,0,,
452,5/31/2019 15:00,9.077,0,,
453,5/31/2019 21:00,9.571,110,,
454,6/1/2019 3:00,16.046,352,,
455,6/1/2019 9:00,11.431,0,,
456,6/1/2019 15:00,10.357,0,,
457,6/1/2019 21:00,10.846,61,,
458,6/2/2019 3:00,17.57,512,,
459,6/2/2019 9:00,14.709,0,,
460,6/2/2019 15:00,12.401,0,,
461,6/2/2019 21:00,12.594,68,,
462,6/3/2019 3:00,19.662,320,,
463,6/3/2019 9:00,14.23,0,,
464,6/3/2019 15:00,12.11,0,,
465,6/3/2019 21:00,12.401,65,,
466,6/4/2019 3:00,19.758,320,,
467,6/4/2019 9:00,13.654,0,,
468,6/4/2019 15:00,10.846,0,,
469,6/4/2019 21:00,10.357,26,,
470,6/5/2019 3:00,17.665,320,,
471,6/5/2019 9:00,11.916,0,,
472,6/5/2019 15:00,9.373,0,,
473,6/5/2019 21:00,9.176,64,,
474,6/6/2019 3:00,18.236,304,,
475,6/6/2019 9:00,12.69,0,,
476,6/6/2019 15:00,10.748,0,,
477,6/6/2019 21:00,10.846,59,,
478,6/7/2019 3:00,17.094,480,,
479,6/7/2019 9:00,10.161,0,,
480,6/7/2019 15:00,7.682,0,,
481,6/7/2019 21:00,6.37,112,,
482,6/8/2019 3:00,8.082,168,,
483,6/8/2019 9:00,4.311,0,,
484,6/8/2019 15:00,3.049,0,,
485,6/8/2019 21:00,3.049,104,,
486,6/9/2019 3:00,4.207,105,,
487,6/9/2019 9:00,3.578,0,,
488,6/9/2019 15:00,2.837,0,,
489,6/9/2019 21:00,3.261,208,,
490,6/10/2019 3:00,11.431,576,,
491,6/10/2019 9:00,8.779,0,,
492,6/10/2019 15:00,7.079,0,,
493,6/10/2019 21:00,8.779,64,,
494,6/11/2019 3:00,18.045,336,,
495,6/11/2019 9:00,13.654,0,,
496,6/11/2019 15:00,11.431,0,,
497,6/11/2019 21:00,12.98,72,,
498,6/12/2019 3:00,21.282,336,,
499,6/12/2019 9:00,16.046,0,,
500,6/12/2019 15:00,14.325,0,,
501,6/12/2019 21:00,15.473,57,,
502,6/13/2019 3:00,23.869,320,,
503,6/13/2019 9:00,18.426,0,,
504,6/13/2019 15:00,16.141,0,,
505,6/13/2019 21:00,17.284,61,,
506,6/14/2019 3:00,25.222,336,,
507,6/14/2019 9:00,19.567,0,,
508,6/14/2019 15:00,15.951,0,,
509,6/14/2019 21:00,14.9,59,,
510,6/15/2019 3:00,21.855,352,,
511,6/15/2019 9:00,15.855,0,,
512,6/15/2019 15:00,12.304,0,,
513,6/15/2019 21:00,11.528,88,,
514,6/16/2019 3:00,19.187,336,,
515,6/16/2019 9:00,14.038,0,,
516,6/16/2019 15:00,11.334,0,,
517,6/16/2019 21:00,11.334,58,,
518,6/17/2019 3:00,20.901,336,,
519,6/17/2019 9:00,15.091,0,,
520,6/17/2019 15:00,12.594,0,,
521,6/17/2019 21:00,12.11,57,,
522,6/18/2019 3:00,20.424,336,,
523,6/18/2019 9:00,14.23,0,,
524,6/18/2019 15:00,11.528,0,,
525,6/18/2019 21:00,11.431,56,,
526,6/19/2019 3:00,20.329,336,,
527,6/19/2019 9:00,14.709,0,,
528,6/19/2019 15:00,12.69,0,,
529,6/19/2019 21:00,12.304,105,,
530,6/20/2019 3:00,18.616,320,,
531,6/20/2019 9:00,12.98,0,,
532,6/20/2019 15:00,10.063,0,,
533,6/20/2019 21:00,8.581,56,,
534,6/21/2019 3:00,14.709,336,,
535,6/21/2019 9:00,9.176,0,,
536,6/21/2019 15:00,5.655,0,,
537,6/21/2019 21:00,4.727,111,,
538,6/22/2019 3:00,8.481,368,,
539,6/22/2019 9:00,6.573,0,,
540,6/22/2019 15:00,5.037,0,,
541,6/22/2019 21:00,5.244,99,,
542,6/23/2019 3:00,9.965,168,,
543,6/23/2019 9:00,8.382,0,,
544,6/23/2019 15:00,6.978,0,,
545,6/23/2019 21:00,7.983,56,,
546,6/24/2019 3:00,16.141,320,,
547,6/24/2019 9:00,10.846,0,,
548,6/24/2019 15:00,8.978,0,,
549,6/24/2019 21:00,8.779,64,,
550,6/25/2019 3:00,14.804,448,,
551,6/25/2019 9:00,10.161,0,,
552,6/25/2019 15:00,8.282,0,,
553,6/25/2019 21:00,8.382,144,,
554,6/26/2019 3:00,14.613,512,,
555,6/26/2019 9:00,9.965,0,,
556,6/26/2019 15:00,8.779,0,,
557,6/26/2019 21:00,9.176,72,,
558,6/27/2019 3:00,15.378,416,,
559,6/27/2019 9:00,10.259,0,,
560,6/27/2019 15:00,7.582,0,,
561,6/27/2019 21:00,8.68,102,,
562,6/28/2019 3:00,12.207,160,,
563,6/28/2019 9:00,6.978,0,,
564,6/28/2019 15:00,5.655,0,,
565,6/28/2019 21:00,6.37,176,,
566,6/29/2019 3:00,7.682,224,,
567,6/29/2019 9:00,5.962,0,,
568,6/29/2019 15:00,4.934,0,,
569,6/29/2019 21:00,5.45,84,,
570,6/30/2019 3:00,13.173,336,,
571,6/30/2019 9:00,9.472,0,,
572,6/30/2019 15:00,7.983,0,,
573,6/30/2019 21:00,9.077,55,,
574,7/1/2019 3:00,14.517,368,,
575,7/1/2019 9:00,11.431,0,,
576,7/1/2019 15:00,9.571,0,,
577,7/1/2019 21:00,10.455,54,,
578,7/2/2019 3:00,17.57,448,,
579,7/2/2019 9:00,13.269,0,,
580,7/2/2019 15:00,11.528,0,,
581,7/2/2019 21:00,11.236,106,,
582,7/3/2019 3:00,12.401,136,,
583,7/3/2019 9:00,9.768,0,,
584,7/3/2019 15:00,8.879,0,,
585,7/3/2019 21:00,9.176,240,,
586,7/4/2019 3:00,10.259,576,,
587,7/4/2019 9:00,8.779,0,,
588,7/4/2019 15:00,8.082,0,,
589,7/4/2019 21:00,8.879,136,,
590,7/5/2019 3:00,13.365,480,,
591,7/5/2019 9:00,10.944,0,,
592,7/5/2019 15:00,9.373,0,,
593,7/5/2019 21:00,9.571,51,,
594,7/6/2019 3:00,17.665,336,,
595,7/6/2019 9:00,13.269,0,,
596,7/6/2019 15:00,11.431,0,,
597,7/6/2019 21:00,11.819,69,,
598,7/7/2019 3:00,18.521,368,,
599,7/7/2019 9:00,13.558,0,,
600,7/7/2019 15:00,10.944,0,,
601,7/7/2019 21:00,10.259,91,,
602,7/8/2019 3:00,15.951,352,,
603,7/8/2019 9:00,10.748,0,,
604,7/8/2019 15:00,9.275,0,,
605,7/8/2019 21:00,9.275,152,,
606,7/9/2019 3:00,15.855,384,,
607,7/9/2019 9:00,11.916,0,,
608,7/9/2019 15:00,9.866,0,,
609,7/9/2019 21:00,9.571,31,,
610,7/10/2019 3:00,16.141,117,,
611,7/10/2019 9:00,12.69,0,,
612,7/10/2019 15:00,11.528,0,,
613,7/10/2019 21:00,13.846,152,,
614,7/11/2019 3:00,15.569,232,,
615,7/11/2019 9:00,12.883,0,,
616,7/11/2019 15:00,12.207,0,,
617,7/11/2019 21:00,13.654,200,,
618,7/12/2019 3:00,17.284,136,,
619,7/12/2019 9:00,14.421,0,,
620,7/12/2019 15:00,12.69,0,,
621,7/12/2019 21:00,13.269,90,,
622,7/13/2019 3:00,19.377,480,,
623,7/13/2019 9:00,14.134,0,,
624,7/13/2019 15:00,12.98,0,,
625,7/13/2019 21:00,13.269,46,,
626,7/14/2019 3:00,20.424,288,,
627,7/14/2019 9:00,14.709,0,,
628,7/14/2019 15:00,12.787,0,,
629,7/14/2019 21:00,12.594,111,,
630,7/15/2019 3:00,17.76,136,,
631,7/15/2019 9:00,14.23,0,,
632,7/15/2019 15:00,12.304,0,,
633,7/15/2019 21:00,12.304,41,,
634,7/16/2019 3:00,20.71,368,,
635,7/16/2019 9:00,15.187,0,,
636,7/16/2019 15:00,12.401,0,,
637,7/16/2019 21:00,12.497,168,,
638,7/17/2019 3:00,15.378,208,,
639,7/17/2019 9:00,13.461,0,,
640,7/17/2019 15:00,12.497,0,,
641,7/17/2019 21:00,12.787,136,,
642,7/18/2019 3:00,17.094,352,,
643,7/18/2019 9:00,13.365,0,,
644,7/18/2019 15:00,11.819,0,,
645,7/18/2019 21:00,11.819,144,,
646,7/19/2019 3:00,17.57,352,,
647,7/19/2019 9:00,13.846,0,,
648,7/19/2019 15:00,12.11,0,,
649,7/19/2019 21:00,11.431,224,,
650,7/20/2019 3:00,13.942,480,,
651,7/20/2019 9:00,10.357,0,,
652,7/20/2019 15:00,8.082,0,,
653,7/20/2019 21:00,7.782,46,,
654,7/21/2019 3:00,16.046,320,,
655,7/21/2019 9:00,11.722,0,,
656,7/21/2019 15:00,9.571,0,,
657,7/21/2019 21:00,10.651,44,,
658,7/22/2019 3:00,20.138,368,,
659,7/22/2019 9:00,14.804,0,,
