Plot Title: 10169174,,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Coupler Attached,Coupler Detached,Stopped,End Of File
970,10/8/2019 3:00,8.481,0,2.48,,,,,
971,10/8/2019 9:00,6.166,52,2.46,,,,,
972,10/8/2019 15:00,3.683,10,2.45,,,,,
973,10/8/2019 21:00,1.439,0,2.43,,,,,
974,10/9/2019 3:00,0.563,0,2.43,,,,,
975,10/9/2019 9:00,0.343,52,2.42,,,,,
976,10/9/2019 15:00,2.195,96,2.43,,,,,
977,10/9/2019 21:00,0.232,0,2.42,,,,,
978,10/10/2019 3:00,-0.102,0,2.42,,,,,
979,10/10/2019 9:00,0.563,124,2.42,,,,,
980,10/10/2019 15:00,4.623,84,2.46,,,,,
981,10/10/2019 21:00,2.837,0,2.43,,,,,
982,10/11/2019 3:00,2.303,0,2.43,,,,,
983,10/11/2019 9:00,5.141,96,2.45,,,,,
984,10/11/2019 15:00,9.472,85,2.48,,,,,
985,10/11/2019 21:00,7.28,0,2.46,,,,,
986,10/12/2019 3:00,6.877,0,2.46,,,,,
987,10/12/2019 9:00,7.381,94,2.46,,,,,
988,10/12/2019 15:00,9.373,56,2.48,,,,,
989,10/12/2019 21:00,5.757,0,2.45,,,,,
990,10/13/2019 3:00,6.268,0,2.45,,,,,
991,10/13/2019 9:00,7.582,85,2.46,,,,,
992,10/13/2019 15:00,9.176,60,2.48,,,,,
993,10/13/2019 21:00,6.674,0,2.45,,,,,
994,10/14/2019 3:00,4.934,0,2.43,,,,,
995,10/14/2019 9:00,5.244,88,2.45,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
