"Plot Title: 20400438"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","Bad Battery","End Of File"
282,11/05/19 03:00:12 AM,9.669,0.0,,
283,11/05/19 09:00:12 AM,9.965,742.7,,
284,11/05/19 03:00:12 PM,13.173,2927.8,,
285,11/05/19 09:00:12 PM,9.768,0.0,,
286,11/06/19 03:00:12 AM,8.581,0.0,,
287,11/06/19 09:00:12 AM,7.280,398.3,,
288,11/06/19 03:00:12 PM,8.879,1377.8,,
289,11/06/19 09:00:12 PM,7.179,0.0,,
290,11/07/19 03:00:12 AM,6.268,0.0,,
291,11/07/19 09:00:12 AM,7.179,645.8,,
292,11/07/19 03:00:12 PM,11.041,1636.1,,
293,11/07/19 09:00:12 PM,10.161,0.0,,
294,11/08/19 03:00:12 AM,9.768,0.0,,
295,11/08/19 09:00:12 AM,9.965,473.6,,
296,11/08/19 03:00:12 PM,11.916,1141.0,,
297,11/08/19 09:00:12 PM,9.571,0.0,,
298,11/09/19 03:00:12 AM,9.866,0.0,,
299,11/09/19 09:00:12 AM,8.680,226.0,,
300,11/09/19 03:00:12 PM,11.431,3788.9,,
301,11/09/19 09:00:12 PM,8.382,0.0,,
302,11/10/19 03:00:12 AM,7.983,0.0,,
303,11/10/19 09:00:12 AM,8.182,721.2,,
304,11/10/19 03:00:12 PM,9.768,1087.2,,
305,11/10/19 09:00:12 PM,8.182,0.0,,
306,11/11/19 03:00:12 AM,6.166,0.0,,
307,11/11/19 09:00:12 AM,6.370,452.1,,
308,11/11/19 03:00:12 PM,9.275,990.3,,
309,11/11/19 09:00:12 PM,8.282,0.0,,
310,11/12/19 03:00:12 AM,9.176,0.0,,
311,11/12/19 09:00:12 AM,8.879,1033.3,,
312,11/12/19 03:00:12 PM,9.275,1550.0,,
313,11/12/19 09:00:12 PM,7.381,0.0,,
314,11/13/19 03:00:12 AM,6.775,0.0,,
315,11/13/19 09:00:12 AM,7.079,226.0,,
316,11/13/19 03:00:12 PM,10.161,1636.1,,
317,11/13/19 09:00:12 PM,9.373,0.0,,
318,11/14/19 03:00:12 AM,8.581,0.0,,
319,11/14/19 09:00:12 AM,9.176,958.0,,
320,11/14/19 03:00:12 PM,11.139,1980.6,,
321,11/14/19 09:00:12 PM,7.280,0.0,,
322,11/15/19 03:00:12 AM,7.280,0.0,,
323,11/15/19 09:00:12 AM,6.573,301.4,,
324,11/15/19 03:00:12 PM,6.877,936.5,,
325,11/15/19 09:00:12 PM,5.141,0.0,,
326,11/16/19 03:00:12 AM,3.788,0.0,,
327,11/16/19 09:00:12 AM,3.049,215.3,,
328,11/16/19 03:00:12 PM,6.573,1033.3,,
329,11/16/19 09:00:12 PM,6.674,0.0,,
330,11/17/19 03:00:12 AM,7.481,0.0,,
331,11/17/19 09:00:12 AM,8.680,441.3,,
332,11/17/19 03:00:12 PM,9.472,2238.9,,
333,11/17/19 09:00:12 PM,7.782,0.0,,
334,11/18/19 03:00:12 AM,7.782,0.0,,
335,11/18/19 09:00:12 AM,7.179,1334.7,,
336,11/18/19 03:00:12 PM,9.275,2411.1,,
337,11/18/19 09:00:12 PM,6.775,0.0,,
338,11/19/19 03:00:12 AM,3.578,0.0,,
339,11/19/19 09:00:12 AM,3.578,258.3,,
340,11/19/19 03:00:12 PM,3.998,1808.3,,
341,11/19/19 09:00:12 PM,2.624,0.0,,
342,11/20/19 03:00:12 AM,1.548,0.0,,
343,11/20/19 09:00:12 AM,0.343,215.3,,
344,11/20/19 03:00:12 PM,0.784,775.0,,
345,11/20/19 09:00:12 PM,-0.102,0.0,,
346,11/21/19 03:00:12 AM,-0.437,0.0,,
347,11/21/19 09:00:12 AM,-0.662,183.0,,
348,11/21/19 03:00:12 PM,1.656,828.8,,
349,11/21/19 09:00:12 PM,1.221,0.0,,
350,11/22/19 03:00:12 AM,1.330,0.0,,
351,11/22/19 09:00:12 AM,1.330,172.2,,
352,11/22/19 03:00:12 PM,3.261,818.1,,
353,11/22/19 09:00:12 PM,2.410,0.0,,
354,11/23/19 03:00:12 AM,2.517,0.0,,
355,11/23/19 09:00:12 AM,2.730,247.6,,
356,11/23/19 03:00:12 PM,5.552,2152.8,,
357,11/23/19 09:00:12 PM,3.261,0.0,,
358,11/24/19 03:00:12 AM,3.155,0.0,,
359,11/24/19 09:00:12 AM,2.410,366.0,,
360,11/24/19 03:00:12 PM,3.261,2669.5,,
361,11/24/19 09:00:12 PM,0.010,0.0,,
362,11/25/19 03:00:12 AM,-0.102,0.0,,
363,11/25/19 09:00:12 AM,0.232,21.5,,
364,11/25/19 03:00:12 PM,0.343,43.1,,
365,11/25/19 09:00:12 PM,0.343,0.0,,
366,11/26/19 03:00:12 AM,0.453,0.0,,
367,11/26/19 09:00:12 AM,0.453,0.0,,
368,11/26/19 03:00:12 PM,0.453,0.0,,
369,11/26/19 09:00:12 PM,0.453,0.0,,
370,11/27/19 03:00:12 AM,0.563,0.0,,
371,11/27/19 09:00:12 AM,0.453,0.0,,
372,11/27/19 03:00:12 PM,0.453,0.0,,
373,11/27/19 09:00:12 PM,0.563,0.0,,
374,11/28/19 03:00:12 AM,0.453,0.0,,
375,11/28/19 09:00:12 AM,0.453,0.0,,
376,11/28/19 03:00:12 PM,0.453,0.0,,
377,11/28/19 09:00:12 PM,0.453,0.0,,
378,11/29/19 03:00:12 AM,0.343,0.0,,
379,11/29/19 09:00:12 AM,0.232,0.0,,
380,11/29/19 03:00:12 PM,0.121,0.0,,
381,11/29/19 09:00:12 PM,0.121,0.0,,
382,11/30/19 03:00:12 AM,0.121,0.0,,
383,11/30/19 09:00:12 AM,0.121,0.0,,
384,11/30/19 03:00:12 PM,0.010,0.0,,
385,11/30/19 09:00:12 PM,0.121,0.0,,
386,12/01/19 03:00:12 AM,0.121,0.0,,
387,12/01/19 09:00:12 AM,0.121,0.0,,
388,12/01/19 03:00:12 PM,0.232,0.0,,
389,12/01/19 09:00:12 PM,0.343,0.0,,
390,12/02/19 03:00:12 AM,0.343,0.0,,
391,12/02/19 09:00:12 AM,0.343,0.0,,
392,12/02/19 03:00:12 PM,0.453,0.0,,
393,12/02/19 09:00:12 PM,0.453,0.0,,
394,12/03/19 03:00:12 AM,0.453,0.0,,
395,12/03/19 09:00:12 AM,0.453,0.0,,
396,12/03/19 03:00:12 PM,0.453,0.0,,
397,12/03/19 09:00:12 PM,0.453,0.0,,
398,12/04/19 03:00:12 AM,0.453,0.0,,
399,12/04/19 09:00:12 AM,0.453,0.0,,
400,12/04/19 03:00:12 PM,0.453,10.8,,
401,12/04/19 09:00:12 PM,0.453,0.0,,
402,12/05/19 03:00:12 AM,0.453,0.0,,
403,12/05/19 09:00:12 AM,0.453,0.0,,
404,12/05/19 03:00:12 PM,0.453,32.3,,
405,12/05/19 09:00:12 PM,0.563,0.0,,
406,12/06/19 03:00:12 AM,0.563,0.0,,
407,12/06/19 09:00:12 AM,0.674,21.5,,
408,12/06/19 03:00:12 PM,1.112,86.1,,
409,12/06/19 09:00:12 PM,1.548,0.0,,
410,12/07/19 03:00:12 AM,1.330,0.0,,
411,12/07/19 09:00:12 AM,1.764,107.6,,
412,12/07/19 03:00:12 PM,3.788,2066.7,,
413,12/07/19 09:00:12 PM,2.517,0.0,,
414,12/08/19 03:00:12 AM,2.410,0.0,,
415,12/08/19 09:00:12 AM,2.410,86.1,,
416,12/08/19 03:00:12 PM,3.472,1205.6,,
417,12/08/19 09:00:12 PM,2.195,0.0,,
418,12/09/19 03:00:12 AM,0.784,0.0,,
419,12/09/19 09:00:12 AM,0.343,107.6,,
420,12/09/19 03:00:12 PM,2.303,785.8,,
421,12/09/19 09:00:12 PM,1.764,0.0,,
422,12/10/19 03:00:12 AM,1.980,0.0,,
423,12/10/19 09:00:12 AM,1.439,344.4,,
424,12/10/19 03:00:12 PM,3.261,1345.5,,
425,12/10/19 09:00:12 PM,0.563,0.0,,
426,12/11/19 03:00:12 AM,0.893,0.0,,
427,12/11/19 09:00:12 AM,2.195,107.6,,
428,12/11/19 03:00:12 PM,1.872,549.0,,
429,12/11/19 09:00:12 PM,2.943,0.0,,
430,12/12/19 03:00:12 AM,3.261,0.0,,
431,12/12/19 09:00:12 AM,2.837,53.8,,
432,12/12/19 03:00:12 PM,0.343,236.8,,
433,12/12/19 09:00:12 PM,0.453,0.0,,
434,12/13/19 03:00:12 AM,0.343,0.0,,
435,12/13/19 09:00:12 AM,0.343,0.0,,
436,12/13/19 03:00:12 PM,0.453,21.5,,
437,12/13/19 09:00:12 PM,0.343,0.0,,
438,12/14/19 03:00:12 AM,0.343,0.0,,
439,12/14/19 09:00:12 AM,0.343,0.0,,
440,12/14/19 03:00:12 PM,0.343,32.3,,
441,12/14/19 09:00:12 PM,0.343,0.0,,
442,12/15/19 03:00:12 AM,0.121,0.0,,
443,12/15/19 09:00:12 AM,0.010,0.0,,
444,12/15/19 03:00:12 PM,0.121,53.8,,
445,12/15/19 09:00:12 PM,0.010,0.0,,
446,12/16/19 03:00:12 AM,-0.102,0.0,,
447,12/16/19 09:00:12 AM,-0.102,0.0,,
448,12/16/19 03:00:12 PM,0.121,10.8,,
449,12/16/19 09:00:12 PM,0.010,0.0,,
450,12/17/19 03:00:12 AM,-0.213,0.0,,
451,12/17/19 09:00:12 AM,-0.213,0.0,,
452,12/17/19 03:00:12 PM,-0.213,10.8,,
453,12/17/19 09:00:12 PM,-0.213,0.0,,
454,12/18/19 03:00:12 AM,-0.437,0.0,,
455,12/18/19 09:00:12 AM,-0.549,0.0,,
456,12/18/19 03:00:12 PM,0.010,32.3,,
457,12/18/19 09:00:12 PM,0.121,0.0,,
458,12/19/19 03:00:12 AM,0.121,0.0,,
459,12/19/19 09:00:12 AM,0.232,0.0,,
460,12/19/19 03:00:12 PM,0.232,0.0,,
461,12/19/19 09:00:12 PM,0.232,0.0,,
462,12/20/19 03:00:12 AM,0.232,0.0,,
463,12/20/19 09:00:12 AM,0.232,10.8,,
464,12/20/19 03:00:12 PM,0.343,258.3,,
465,12/20/19 09:00:12 PM,0.453,0.0,,
466,12/21/19 03:00:12 AM,0.674,0.0,,
