"Plot Title: 10761032"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","End Of File"
362,10/25/21 09:00:00 PM,2.730,0.0,
363,10/26/21 03:00:00 AM,2.410,0.0,
364,10/26/21 09:00:00 AM,2.410,226.0,
365,10/26/21 03:00:00 PM,4.831,764.2,
366,10/26/21 09:00:00 PM,4.831,0.0,
367,10/27/21 03:00:00 AM,5.141,0.0,
368,10/27/21 09:00:00 AM,3.683,118.4,
369,10/27/21 03:00:00 PM,5.037,538.2,
370,10/27/21 09:00:00 PM,5.141,0.0,
371,10/28/21 03:00:00 AM,8.481,0.0,
372,10/28/21 09:00:00 AM,9.669,161.5,
373,10/28/21 03:00:00 PM,12.304,2066.7,
374,10/28/21 09:00:00 PM,11.139,0.0,
375,10/29/21 03:00:00 AM,10.553,0.0,
376,10/29/21 09:00:00 AM,7.983,129.2,
377,10/29/21 03:00:00 PM,7.582,645.8,
378,10/29/21 09:00:00 PM,6.674,0.0,
379,10/30/21 03:00:00 AM,4.519,0.0,
380,10/30/21 09:00:00 AM,3.683,322.9,
381,10/30/21 03:00:00 PM,5.552,3272.2,
382,10/30/21 09:00:00 PM,2.517,0.0,
383,10/31/21 03:00:00 AM,2.088,0.0,
384,10/31/21 09:00:00 AM,2.730,290.6,
385,10/31/21 03:00:00 PM,4.934,1216.3,
386,10/31/21 09:00:00 PM,3.998,0.0,
387,11/01/21 03:00:00 AM,3.998,0.0,
388,11/01/21 09:00:00 AM,4.831,75.3,
389,11/01/21 03:00:00 PM,5.757,322.9,
390,11/01/21 09:00:00 PM,5.655,0.0,
391,11/02/21 03:00:00 AM,5.552,0.0,
392,11/02/21 09:00:00 AM,5.552,398.3,
393,11/02/21 03:00:00 PM,7.381,990.3,
394,11/02/21 09:00:00 PM,6.978,0.0,
395,11/03/21 03:00:00 AM,7.983,0.0,
396,11/03/21 09:00:00 AM,8.282,473.6,
397,11/03/21 03:00:00 PM,10.846,1550.0,
398,11/03/21 09:00:00 PM,8.779,0.0,
399,11/04/21 03:00:00 AM,7.280,0.0,
400,11/04/21 09:00:00 AM,5.860,193.8,
401,11/04/21 03:00:00 PM,4.831,247.6,
402,11/04/21 09:00:00 PM,3.578,0.0,
403,11/05/21 03:00:00 AM,3.788,0.0,
404,11/05/21 09:00:00 AM,3.049,118.4,
405,11/05/21 03:00:00 PM,1.656,904.2,
406,11/05/21 09:00:00 PM,2.303,0.0,
407,11/06/21 03:00:00 AM,1.764,0.0,
408,11/06/21 09:00:00 AM,0.343,96.9,
409,11/06/21 03:00:00 PM,0.232,279.9,
410,11/06/21 09:00:00 PM,-0.213,0.0,
411,11/07/21 03:00:00 AM,-0.325,0.0,
412,11/07/21 09:00:00 AM,-0.325,193.8,
413,11/07/21 03:00:00 PM,0.010,193.8,
414,11/07/21 09:00:00 PM,0.121,0.0,
415,11/08/21 03:00:00 AM,0.121,0.0,
416,11/08/21 09:00:00 AM,-0.102,75.3,
417,11/08/21 03:00:00 PM,0.232,1054.9,
418,11/08/21 09:00:00 PM,0.232,0.0,
419,11/09/21 03:00:00 AM,0.232,0.0,
420,11/09/21 09:00:00 AM,1.330,473.6,
421,11/09/21 03:00:00 PM,0.121,462.9,
422,11/09/21 09:00:00 PM,0.121,0.0,
423,11/10/21 03:00:00 AM,0.232,0.0,
424,11/10/21 09:00:00 AM,0.232,366.0,
425,11/10/21 03:00:00 PM,1.439,764.2,
426,11/10/21 09:00:00 PM,3.367,0.0,
427,11/11/21 03:00:00 AM,6.471,0.0,
428,11/11/21 09:00:00 AM,7.882,32.3,
