"Plot Title: 10760648"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","Bad Battery","Coupler Attached","Stopped","End Of File"
473,11/20/21 06:36:32 PM,1.656,0.0,,,,
474,11/21/21 12:36:32 AM,2.730,0.0,,,,
475,11/21/21 06:36:32 AM,3.261,0.0,,,,
476,11/21/21 12:36:32 PM,6.674,2669.5,,,,
477,11/21/21 06:36:32 PM,6.268,0.0,,,,
478,11/22/21 12:36:32 AM,6.573,0.0,,,,
479,11/22/21 06:36:32 AM,5.244,0.0,,,,
480,11/22/21 12:36:32 PM,6.064,2325.0,,,,
481,11/22/21 06:36:32 PM,4.831,0.0,,,,
482,11/23/21 12:36:32 AM,2.624,0.0,,,,
483,11/23/21 06:36:32 AM,0.232,0.0,,,,
484,11/23/21 12:36:32 PM,0.343,64.6,,,,
485,11/23/21 06:36:32 PM,0.232,0.0,,,,
486,11/24/21 12:36:32 AM,-0.102,0.0,,,,
487,11/24/21 06:36:32 AM,-0.662,0.0,,,,
488,11/24/21 12:36:32 PM,-0.102,602.8,,,,
489,11/24/21 06:36:32 PM,0.121,0.0,,,,
490,11/25/21 12:36:32 AM,0.121,0.0,,,,
491,11/25/21 06:36:32 AM,0.453,0.0,,,,
492,11/25/21 12:36:32 PM,2.624,1980.6,,,,
493,11/25/21 06:36:32 PM,3.472,0.0,,,,
494,11/26/21 12:36:32 AM,3.367,0.0,,,,
495,11/26/21 06:36:32 AM,2.517,0.0,,,,
496,11/26/21 12:36:32 PM,4.623,656.6,,,,
497,11/26/21 06:36:32 PM,5.347,0.0,,,,
498,11/27/21 12:36:32 AM,5.860,0.0,,,,
499,11/27/21 06:36:32 AM,6.775,0.0,,,,
500,11/27/21 12:36:32 PM,8.282,1270.1,,,,
501,11/27/21 06:36:32 PM,9.176,0.0,,,,
502,11/28/21 12:36:32 AM,9.768,0.0,,,,
503,11/28/21 06:36:32 AM,7.582,0.0,,,,
504,11/28/21 12:36:32 PM,8.481,5511.1,,,,
505,11/28/21 06:36:32 PM,7.682,0.0,,,,
506,11/29/21 12:36:32 AM,5.757,0.0,,,,
507,11/29/21 06:36:32 AM,5.655,0.0,,,,
508,11/29/21 12:36:32 PM,7.179,6200.0,,,,
509,11/29/21 06:36:32 PM,7.682,0.0,,,,
510,11/30/21 12:36:32 AM,6.877,0.0,,,,
511,11/30/21 06:36:32 AM,6.877,0.0,,,,
512,11/30/21 12:36:32 PM,8.282,914.9,,,,
513,11/30/21 06:36:32 PM,8.082,0.0,,,,
514,12/01/21 12:36:32 AM,9.176,0.0,,,,
515,12/01/21 06:36:32 AM,10.259,0.0,,,,
516,12/01/21 12:36:32 PM,11.916,2411.1,,,,
517,12/01/21 06:36:32 PM,11.431,0.0,,,,
518,12/02/21 12:36:32 AM,10.357,0.0,,,,
519,12/02/21 06:36:32 AM,8.082,0.0,,,,
520,12/02/21 12:36:32 PM,7.179,2066.7,,,,
521,12/02/21 06:36:32 PM,6.166,0.0,,,,
522,12/03/21 12:36:32 AM,4.831,0.0,,,,
523,12/03/21 06:36:32 AM,4.831,0.0,,,,
524,12/03/21 12:36:32 PM,7.079,1636.1,,,,
525,12/03/21 06:36:32 PM,7.179,0.0,,,,
526,12/04/21 12:36:32 AM,6.166,0.0,,,,
527,12/04/21 06:36:32 AM,6.268,0.0,,,,
528,12/04/21 12:36:32 PM,6.064,1894.5,,,,
529,12/04/21 06:36:32 PM,3.893,0.0,,,,
530,12/05/21 12:36:32 AM,4.207,0.0,,,,
531,12/05/21 06:36:32 AM,2.837,0.0,,,,
532,12/05/21 12:36:32 PM,3.049,1808.3,,,,
533,12/05/21 06:36:32 PM,1.656,0.0,,,,
534,12/06/21 12:36:32 AM,2.195,0.0,,,,
535,12/06/21 06:36:32 AM,2.303,0.0,,,,
536,12/06/21 12:36:32 PM,3.472,129.2,,,,
537,12/06/21 06:36:32 PM,4.623,0.0,,,,
538,12/07/21 12:36:32 AM,5.244,0.0,,,,
539,12/07/21 06:36:32 AM,5.552,0.0,,,,
540,12/07/21 12:36:32 PM,6.573,2066.7,,,,
541,12/07/21 06:36:32 PM,6.674,0.0,,,,
542,12/08/21 12:36:32 AM,5.757,0.0,,,,
543,12/08/21 06:36:32 AM,3.367,0.0,,,,
544,12/08/21 12:36:32 PM,1.330,699.7,,,,
545,12/08/21 06:36:32 PM,-0.102,0.0,,,,
546,12/09/21 12:36:32 AM,-0.887,0.0,,,,
547,12/09/21 06:36:32 AM,-1.114,0.0,,,,
548,12/09/21 12:36:32 PM,-0.774,86.1,,,,
549,12/09/21 06:36:32 PM,-0.213,0.0,,,,
550,12/10/21 12:36:32 AM,-0.102,0.0,,,,
551,12/10/21 06:36:32 AM,-0.102,0.0,,,,
552,12/10/21 12:36:32 PM,0.010,0.0,,,,
553,12/10/21 06:36:32 PM,0.010,0.0,,,,
554,12/11/21 12:36:32 AM,0.010,0.0,,,,
555,12/11/21 06:36:32 AM,0.121,0.0,,,,
556,12/11/21 12:36:32 PM,0.121,0.0,,,,
557,12/11/21 06:36:32 PM,0.121,0.0,,,,
558,12/12/21 12:36:32 AM,0.121,0.0,,,,
559,12/12/21 06:36:32 AM,0.121,0.0,,,,
560,12/12/21 12:36:32 PM,0.232,0.0,,,,
561,12/12/21 06:36:32 PM,0.232,0.0,,,,
562,12/13/21 12:36:32 AM,0.232,0.0,,,,
563,12/13/21 06:36:32 AM,0.232,0.0,,,,
564,12/13/21 12:36:32 PM,0.232,0.0,,,,
565,12/13/21 06:36:32 PM,0.232,0.0,,,,
566,12/14/21 12:36:32 AM,0.232,0.0,,,,
567,12/14/21 06:36:32 AM,0.232,0.0,,,,
568,12/14/21 12:36:32 PM,0.232,0.0,,,,
569,12/14/21 06:36:32 PM,0.232,0.0,,,,
570,12/15/21 12:36:32 AM,0.232,0.0,,,,
571,12/15/21 06:36:32 AM,0.232,0.0,,,,
572,12/15/21 12:36:32 PM,0.232,0.0,,,,
573,12/15/21 06:36:32 PM,0.232,0.0,,,,
574,12/16/21 12:36:32 AM,0.232,0.0,,,,
575,12/16/21 06:36:32 AM,0.232,0.0,,,,
576,12/16/21 12:36:32 PM,0.232,0.0,,,,
577,12/16/21 06:36:32 PM,0.232,0.0,,,,
578,12/17/21 12:36:32 AM,0.232,0.0,,,,
579,12/17/21 06:36:32 AM,0.232,0.0,,,,
580,12/17/21 12:36:32 PM,0.232,0.0,,,,
581,12/17/21 06:36:32 PM,0.232,0.0,,,,
582,12/18/21 12:36:32 AM,0.232,0.0,,,,
583,12/18/21 06:36:32 AM,0.232,0.0,,,,
584,12/18/21 12:36:32 PM,0.232,0.0,,,,
585,12/18/21 06:36:32 PM,0.232,0.0,,,,
586,12/19/21 12:36:32 AM,0.232,0.0,,,,
587,12/19/21 06:36:32 AM,0.232,0.0,,,,
588,12/19/21 12:36:32 PM,0.232,0.0,,,,
589,12/19/21 06:36:32 PM,0.232,0.0,,,,
590,12/20/21 12:36:32 AM,0.232,0.0,,,,
591,12/20/21 06:36:32 AM,0.232,0.0,,,,
592,12/20/21 12:36:32 PM,0.232,0.0,,,,
593,12/20/21 06:36:32 PM,0.232,0.0,,,,
594,12/21/21 12:36:32 AM,0.232,0.0,,,,
595,12/21/21 06:36:32 AM,0.232,0.0,,,,
596,12/21/21 12:36:32 PM,0.232,0.0,,,,
597,12/21/21 06:36:32 PM,0.232,0.0,,,,
598,12/22/21 12:36:32 AM,0.232,0.0,,,,
599,12/22/21 06:36:32 AM,0.121,0.0,,,,
600,12/22/21 12:36:32 PM,0.232,0.0,,,,
601,12/22/21 06:36:32 PM,0.121,0.0,,,,
602,12/23/21 12:36:32 AM,0.121,0.0,,,,
603,12/23/21 06:36:32 AM,0.121,0.0,,,,
604,12/23/21 12:36:32 PM,0.121,0.0,,,,
605,12/23/21 06:36:32 PM,0.232,0.0,,,,
606,12/24/21 12:36:32 AM,0.121,0.0,,,,
607,12/24/21 06:36:32 AM,0.232,0.0,,,,
608,12/24/21 12:36:32 PM,0.232,0.0,,,,
609,12/24/21 06:36:32 PM,0.232,0.0,,,,
610,12/25/21 12:36:32 AM,0.121,0.0,,,,
611,12/25/21 06:36:32 AM,0.232,0.0,,,,
612,12/25/21 12:36:32 PM,0.121,0.0,,,,
613,12/25/21 06:36:32 PM,0.121,0.0,,,,
614,12/26/21 12:36:32 AM,0.121,0.0,,,,
615,12/26/21 06:36:32 AM,0.121,0.0,,,,
616,12/26/21 12:36:32 PM,0.232,0.0,,,,
617,12/26/21 06:36:32 PM,0.121,0.0,,,,
618,12/27/21 12:36:32 AM,0.121,0.0,,,,
619,12/27/21 06:36:32 AM,0.121,0.0,,,,
620,12/27/21 12:36:32 PM,0.121,0.0,,,,
621,12/27/21 06:36:32 PM,0.121,0.0,,,,
622,12/28/21 12:36:32 AM,0.121,0.0,,,,
623,12/28/21 06:36:32 AM,0.232,0.0,,,,
624,12/28/21 12:36:32 PM,0.121,0.0,,,,
625,12/28/21 06:36:32 PM,0.121,0.0,,,,
626,12/29/21 12:36:32 AM,0.121,0.0,,,,
627,12/29/21 06:36:32 AM,0.232,0.0,,,,
628,12/29/21 12:36:32 PM,0.121,0.0,,,,
629,12/29/21 06:36:32 PM,0.121,0.0,,,,
630,12/30/21 12:36:32 AM,0.121,0.0,,,,
631,12/30/21 06:36:32 AM,0.121,0.0,,,,
632,12/30/21 12:36:32 PM,0.121,0.0,,,,
633,12/30/21 06:36:32 PM,0.121,0.0,,,,
634,12/31/21 12:36:32 AM,0.232,0.0,,,,
635,12/31/21 06:36:32 AM,0.121,0.0,,,,
636,12/31/21 12:36:32 PM,0.121,0.0,,,,
637,12/31/21 06:36:32 PM,0.121,0.0,,,,
638,01/01/22 12:36:32 AM,0.121,0.0,,,,
639,01/01/22 06:36:32 AM,0.121,0.0,,,,
640,01/01/22 12:36:32 PM,0.121,0.0,,,,
641,01/01/22 06:36:32 PM,0.121,0.0,,,,
642,01/02/22 12:36:32 AM,0.232,0.0,,,,
643,01/02/22 06:36:32 AM,0.121,0.0,,,,
644,01/02/22 12:36:32 PM,0.232,0.0,,,,
645,01/02/22 06:36:32 PM,0.121,0.0,,,,
646,01/03/22 12:36:32 AM,0.121,0.0,,,,
647,01/03/22 06:36:32 AM,0.121,0.0,,,,
648,01/03/22 12:36:32 PM,0.121,0.0,,,,
649,01/03/22 06:36:32 PM,0.232,0.0,,,,
650,01/04/22 12:36:32 AM,0.232,0.0,,,,
651,01/04/22 06:36:32 AM,0.232,0.0,,,,
652,01/04/22 12:36:32 PM,0.232,0.0,,,,
653,01/04/22 06:36:32 PM,0.121,0.0,,,,
654,01/05/22 12:36:32 AM,0.232,0.0,,,,
655,01/05/22 06:36:32 AM,0.232,0.0,,,,
656,01/05/22 12:36:32 PM,0.232,0.0,,,,
657,01/05/22 06:36:32 PM,0.232,0.0,,,,
658,01/06/22 12:36:32 AM,0.121,0.0,,,,
659,01/06/22 06:36:32 AM,0.121,0.0,,,,
660,01/06/22 12:36:32 PM,0.121,0.0,,,,
661,01/06/22 06:36:32 PM,0.121,0.0,,,,
662,01/07/22 12:36:32 AM,0.121,0.0,,,,
663,01/07/22 06:36:32 AM,0.121,0.0,,,,
664,01/07/22 12:36:32 PM,0.121,0.0,,,,
665,01/07/22 06:36:32 PM,0.121,0.0,,,,
666,01/08/22 12:36:32 AM,0.121,0.0,,,,
667,01/08/22 06:36:32 AM,0.121,0.0,,,,
668,01/08/22 12:36:32 PM,0.121,0.0,,,,
669,01/08/22 06:36:32 PM,0.121,0.0,,,,
670,01/09/22 12:36:32 AM,0.121,0.0,,,,
671,01/09/22 06:36:32 AM,0.121,0.0,,,,
672,01/09/22 12:36:32 PM,0.121,0.0,,,,
673,01/09/22 06:36:32 PM,0.121,0.0,,,,
674,01/10/22 12:36:32 AM,0.121,0.0,,,,
675,01/10/22 06:36:32 AM,0.121,0.0,,,,
676,01/10/22 12:36:32 PM,0.121,0.0,,,,
677,01/10/22 06:36:32 PM,0.121,0.0,,,,
678,01/11/22 12:36:32 AM,0.121,0.0,,,,
679,01/11/22 06:36:32 AM,0.121,0.0,,,,
680,01/11/22 12:36:32 PM,0.121,0.0,,,,
681,01/11/22 06:36:32 PM,0.121,0.0,,,,
682,01/12/22 12:36:32 AM,0.121,0.0,,,,
683,01/12/22 06:36:32 AM,0.121,0.0,,,,
684,01/12/22 12:36:32 PM,0.121,0.0,,,,
685,01/12/22 06:36:32 PM,0.121,0.0,,,,
686,01/13/22 12:36:32 AM,0.121,0.0,,,,
687,01/13/22 06:36:32 AM,0.121,0.0,,,,
688,01/13/22 12:36:32 PM,0.121,0.0,,,,
689,01/13/22 06:36:32 PM,0.121,0.0,,,,
690,01/14/22 12:36:32 AM,0.121,0.0,,,,
691,01/14/22 06:36:32 AM,0.121,0.0,,,,
692,01/14/22 12:36:32 PM,0.121,0.0,,,,
693,01/14/22 06:36:32 PM,0.121,0.0,,,,
694,01/15/22 12:36:32 AM,0.121,0.0,,,,
695,01/15/22 06:36:32 AM,0.121,0.0,,,,
696,01/15/22 12:36:32 PM,0.121,0.0,,,,
697,01/15/22 06:36:32 PM,0.121,0.0,,,,
698,01/16/22 12:36:32 AM,0.121,0.0,,,,
699,01/16/22 06:36:32 AM,0.121,0.0,,,,
700,01/16/22 12:36:32 PM,0.121,0.0,,,,
701,01/16/22 06:36:32 PM,0.121,0.0,,,,
702,01/17/22 12:36:32 AM,0.121,0.0,,,,
703,01/17/22 06:36:32 AM,0.121,0.0,,,,
704,01/17/22 12:36:32 PM,0.121,0.0,,,,
705,01/17/22 06:36:32 PM,0.121,0.0,,,,
706,01/18/22 12:36:32 AM,0.121,0.0,,,,
707,01/18/22 06:36:32 AM,0.121,0.0,,,,
708,01/18/22 12:36:32 PM,0.121,0.0,,,,
709,01/18/22 06:36:32 PM,0.121,0.0,,,,
710,01/19/22 12:36:32 AM,0.121,0.0,,,,
711,01/19/22 06:36:32 AM,0.121,0.0,,,,
712,01/19/22 12:36:32 PM,0.121,0.0,,,,
713,01/19/22 06:36:32 PM,0.121,0.0,,,,
714,01/20/22 12:36:32 AM,0.121,0.0,,,,
715,01/20/22 06:36:32 AM,0.121,0.0,,,,
716,01/20/22 12:36:32 PM,0.121,0.0,,,,
717,01/20/22 06:36:32 PM,0.121,0.0,,,,
718,01/21/22 12:36:32 AM,0.121,0.0,,,,
719,01/21/22 06:36:32 AM,0.121,0.0,,,,
720,01/21/22 12:36:32 PM,0.121,0.0,,,,
721,01/21/22 06:36:32 PM,0.121,0.0,,,,
722,01/22/22 12:36:32 AM,0.121,0.0,,,,
723,01/22/22 06:36:32 AM,0.121,0.0,,,,
724,01/22/22 12:36:32 PM,0.121,0.0,,,,
725,01/22/22 06:36:32 PM,0.121,0.0,,,,
726,01/23/22 12:36:32 AM,0.121,0.0,,,,
727,01/23/22 06:36:32 AM,0.121,0.0,,,,
728,01/23/22 12:36:32 PM,0.121,0.0,,,,
729,01/23/22 06:36:32 PM,0.121,0.0,,,,
730,01/24/22 12:36:32 AM,0.121,0.0,,,,
731,01/24/22 06:36:32 AM,0.121,0.0,,,,
732,01/24/22 12:36:32 PM,0.121,0.0,,,,
733,01/24/22 06:36:32 PM,0.121,0.0,,,,
734,01/25/22 12:36:32 AM,0.121,0.0,,,,
735,01/25/22 06:36:32 AM,0.121,0.0,,,,
736,01/25/22 12:36:32 PM,0.121,0.0,,,,
737,01/25/22 06:36:32 PM,0.121,0.0,,,,
738,01/26/22 12:36:32 AM,0.121,0.0,,,,
739,01/26/22 06:36:32 AM,0.121,0.0,,,,
740,01/26/22 12:36:32 PM,0.121,0.0,,,,
741,01/26/22 06:36:32 PM,0.121,0.0,,,,
742,01/27/22 12:36:32 AM,0.121,0.0,,,,
743,01/27/22 06:36:32 AM,0.121,0.0,,,,
744,01/27/22 12:36:32 PM,0.121,0.0,,,,
745,01/27/22 06:36:32 PM,0.121,0.0,,,,
746,01/28/22 12:36:32 AM,0.121,0.0,,,,
747,01/28/22 06:36:32 AM,0.121,0.0,,,,
748,01/28/22 12:36:32 PM,0.121,0.0,,,,
749,01/28/22 06:36:32 PM,0.121,0.0,,,,
750,01/29/22 12:36:32 AM,0.121,0.0,,,,
751,01/29/22 06:36:32 AM,0.121,0.0,,,,
752,01/29/22 12:36:32 PM,0.121,0.0,,,,
753,01/29/22 06:36:32 PM,0.121,0.0,,,,
754,01/30/22 12:36:32 AM,0.121,0.0,,,,
755,01/30/22 06:36:32 AM,0.121,0.0,,,,
756,01/30/22 12:36:32 PM,0.121,0.0,,,,
757,01/30/22 06:36:32 PM,0.121,0.0,,,,
758,01/31/22 12:36:32 AM,0.121,0.0,,,,
759,01/31/22 06:36:32 AM,0.121,0.0,,,,
760,01/31/22 12:36:32 PM,0.121,0.0,,,,
761,01/31/22 06:36:32 PM,0.121,0.0,,,,
762,02/01/22 12:36:32 AM,0.121,0.0,,,,
763,02/01/22 06:36:32 AM,0.121,0.0,,,,
764,02/01/22 12:36:32 PM,0.121,0.0,,,,
765,02/01/22 06:36:32 PM,0.121,0.0,,,,
766,02/02/22 12:36:32 AM,0.121,0.0,,,,
767,02/02/22 06:36:32 AM,0.121,0.0,,,,
768,02/02/22 12:36:32 PM,0.121,0.0,,,,
769,02/02/22 06:36:32 PM,0.121,0.0,,,,
770,02/03/22 12:36:32 AM,0.121,0.0,,,,
771,02/03/22 06:36:32 AM,0.121,0.0,,,,
772,02/03/22 12:36:32 PM,0.121,0.0,,,,
773,02/03/22 06:36:32 PM,0.121,0.0,,,,
774,02/04/22 12:36:32 AM,0.121,0.0,,,,
775,02/04/22 06:36:32 AM,0.121,0.0,,,,
776,02/04/22 12:36:32 PM,0.121,0.0,,,,
777,02/04/22 06:36:32 PM,0.121,0.0,,,,
778,02/05/22 12:36:32 AM,0.121,0.0,,,,
779,02/05/22 06:36:32 AM,0.121,0.0,,,,
780,02/05/22 12:36:32 PM,0.121,0.0,,,,
781,02/05/22 06:36:32 PM,0.121,0.0,,,,
782,02/06/22 12:36:32 AM,0.121,0.0,,,,
783,02/06/22 06:36:32 AM,0.121,0.0,,,,
784,02/06/22 12:36:32 PM,0.121,0.0,,,,
785,02/06/22 06:36:32 PM,0.121,0.0,,,,
786,02/07/22 12:36:32 AM,0.121,0.0,,,,
787,02/07/22 06:36:32 AM,0.121,0.0,,,,
788,02/07/22 12:36:32 PM,0.121,0.0,,,,
789,02/07/22 06:36:32 PM,0.121,0.0,,,,
790,02/08/22 12:36:32 AM,0.121,0.0,,,,
791,02/08/22 06:36:32 AM,0.121,0.0,,,,
792,02/08/22 12:36:32 PM,0.121,0.0,,,,
793,02/08/22 06:36:32 PM,0.121,0.0,,,,
794,02/09/22 12:36:32 AM,0.121,0.0,,,,
795,02/09/22 06:36:32 AM,0.121,0.0,,,,
796,02/09/22 12:36:32 PM,0.121,0.0,,,,
797,02/09/22 06:36:32 PM,0.121,0.0,,,,
798,02/10/22 12:36:32 AM,0.121,0.0,,,,
799,02/10/22 06:36:32 AM,0.121,0.0,,,,
800,02/10/22 12:36:32 PM,0.121,0.0,,,,
801,02/10/22 06:36:32 PM,0.121,0.0,,,,
802,02/11/22 12:36:32 AM,0.121,0.0,,,,
803,02/11/22 06:36:32 AM,0.121,0.0,,,,
804,02/11/22 12:36:32 PM,0.121,0.0,,,,
805,02/11/22 06:36:32 PM,0.232,0.0,,,,
806,02/12/22 12:36:32 AM,0.232,0.0,,,,
807,02/12/22 06:36:32 AM,0.232,0.0,,,,
808,02/12/22 12:36:32 PM,0.232,0.0,,,,
809,02/12/22 06:36:32 PM,0.343,0.0,,,,
810,02/13/22 12:36:32 AM,0.343,0.0,,,,
811,02/13/22 06:36:32 AM,0.453,0.0,,,,
812,02/13/22 12:36:32 PM,0.674,139.9,,,,
813,02/13/22 06:36:32 PM,2.088,0.0,,,,
814,02/14/22 12:36:32 AM,2.837,0.0,,,,
815,02/14/22 06:36:32 AM,1.980,0.0,,,,
816,02/14/22 12:36:32 PM,0.343,107.6,,,,
817,02/14/22 06:36:32 PM,0.232,0.0,,,,
818,02/15/22 12:36:32 AM,0.232,0.0,,,,
819,02/15/22 06:36:32 AM,0.121,0.0,,,,
820,02/15/22 12:36:32 PM,0.121,139.9,,,,
821,02/15/22 06:36:32 PM,0.232,0.0,,,,
822,02/16/22 12:36:32 AM,0.232,0.0,,,,
823,02/16/22 06:36:32 AM,0.232,0.0,,,,
824,02/16/22 12:36:32 PM,0.232,21.5,,,,
825,02/16/22 06:36:32 PM,0.121,0.0,,,,
826,02/17/22 12:36:32 AM,0.232,0.0,,,,
827,02/17/22 06:36:32 AM,0.232,0.0,,,,
828,02/17/22 12:36:32 PM,0.232,10.8,,,,
829,02/17/22 06:36:32 PM,0.232,0.0,,,,
830,02/18/22 12:36:32 AM,0.232,0.0,,,,
831,02/18/22 06:36:32 AM,0.232,0.0,,,,
832,02/18/22 12:36:32 PM,0.563,129.2,,,,
833,02/18/22 06:36:32 PM,2.517,96.9,,,,
834,02/19/22 12:36:32 AM,2.410,0.0,,,,
835,02/19/22 06:36:32 AM,2.410,0.0,,,,
836,02/19/22 12:36:32 PM,2.410,1076.4,,,,
837,02/19/22 06:36:32 PM,2.303,10.8,,,,
838,02/20/22 12:36:32 AM,0.893,0.0,,,,
839,02/20/22 06:36:32 AM,0.121,0.0,,,,
840,02/20/22 12:36:32 PM,-0.213,139.9,,,,
841,02/20/22 06:36:32 PM,-0.213,0.0,,,,
842,02/21/22 12:36:32 AM,0.010,0.0,,,,
843,02/21/22 06:36:32 AM,0.010,0.0,,,,
844,02/21/22 12:36:32 PM,0.010,0.0,,,,
845,02/21/22 06:36:32 PM,0.010,0.0,,,,
846,02/22/22 12:36:32 AM,0.010,0.0,,,,
847,02/22/22 06:36:32 AM,0.121,0.0,,,,
848,02/22/22 12:36:32 PM,0.010,0.0,,,,
849,02/22/22 06:36:32 PM,0.010,0.0,,,,
850,02/23/22 12:36:32 AM,0.010,0.0,,,,
851,02/23/22 06:36:32 AM,0.010,0.0,,,,
852,02/23/22 12:36:32 PM,0.010,0.0,,,,
853,02/23/22 06:36:32 PM,0.010,0.0,,,,
854,02/24/22 12:36:32 AM,0.010,0.0,,,,
855,02/24/22 06:36:32 AM,0.010,0.0,,,,
856,02/24/22 12:36:32 PM,0.010,0.0,,,,
857,02/24/22 06:36:32 PM,0.010,0.0,,,,
858,02/25/22 12:36:32 AM,0.010,0.0,,,,
859,02/25/22 06:36:32 AM,0.010,0.0,,,,
860,02/25/22 12:36:32 PM,0.010,0.0,,,,
861,02/25/22 06:36:32 PM,0.010,0.0,,,,
862,02/26/22 12:36:32 AM,0.121,0.0,,,,
863,02/26/22 06:36:32 AM,0.121,0.0,,,,
864,02/26/22 12:36:32 PM,0.121,0.0,,,,
865,02/26/22 06:36:32 PM,0.121,0.0,,,,
866,02/27/22 12:36:32 AM,0.121,0.0,,,,
867,02/27/22 06:36:32 AM,0.121,0.0,,,,
868,02/27/22 12:36:32 PM,0.121,0.0,,,,
869,02/27/22 06:36:32 PM,0.121,0.0,,,,
870,02/28/22 12:36:32 AM,0.121,0.0,,,,
871,02/28/22 06:36:32 AM,0.121,0.0,,,,
872,02/28/22 12:36:32 PM,0.121,0.0,,,,
873,02/28/22 06:36:32 PM,0.563,21.5,,,,
874,03/01/22 12:36:32 AM,2.624,0.0,,,,
875,03/01/22 06:36:32 AM,3.367,0.0,,,,
876,03/01/22 12:36:32 PM,4.207,333.7,,,,
877,03/01/22 06:36:32 PM,5.141,0.0,,,,
878,03/02/22 12:36:32 AM,4.831,0.0,,,,
879,03/02/22 06:36:32 AM,3.788,0.0,,,,
880,03/02/22 12:36:32 PM,5.037,538.2,,,,
881,03/02/22 06:36:32 PM,3.367,10.8,,,,
882,03/03/22 12:36:32 AM,1.439,0.0,,,,
883,03/03/22 06:36:32 AM,0.453,0.0,,,,
884,03/03/22 12:36:32 PM,1.221,947.2,,,,
885,03/03/22 06:36:32 PM,0.563,193.8,,,,
886,03/04/22 12:36:32 AM,0.010,0.0,,,,
887,03/04/22 06:36:32 AM,-0.213,0.0,,,,
888,03/04/22 12:36:32 PM,0.010,753.5,,,,
889,03/04/22 06:36:32 PM,0.010,0.0,,,,
890,03/05/22 12:36:32 AM,-0.102,0.0,,,,
891,03/05/22 06:36:32 AM,-0.437,0.0,,,,
892,03/05/22 12:36:32 PM,0.121,3100.0,,,,
893,03/05/22 06:36:32 PM,0.121,118.4,,,,
894,03/06/22 12:36:32 AM,-0.213,0.0,,,,
895,03/06/22 06:36:32 AM,-0.549,0.0,,,,
896,03/06/22 12:36:32 PM,0.121,2583.4,,,,
897,03/06/22 06:36:32 PM,0.343,226.0,,,,
898,03/07/22 12:36:32 AM,0.010,0.0,,,,
899,03/07/22 06:36:32 AM,0.010,0.0,,,,
900,03/07/22 12:36:32 PM,0.784,7577.8,,,,
901,03/07/22 06:36:32 PM,1.003,645.8,,,,
902,03/08/22 12:36:32 AM,0.453,0.0,,,,
903,03/08/22 06:36:32 AM,0.121,0.0,,,,
904,03/08/22 12:36:32 PM,0.121,344.4,,,,
905,03/08/22 06:36:32 PM,0.010,0.0,,,,
906,03/09/22 12:36:32 AM,-0.213,0.0,,,,
907,03/09/22 06:36:32 AM,-0.437,0.0,,,,
908,03/09/22 12:36:32 PM,-0.213,96.9,,,,
909,03/09/22 06:36:32 PM,-0.213,64.6,,,,
910,03/10/22 12:36:32 AM,-0.774,0.0,,,,
911,03/10/22 06:36:32 AM,-1.114,0.0,,,,
912,03/10/22 12:36:32 PM,-0.102,516.7,,,,
913,03/10/22 06:36:32 PM,0.121,43.1,,,,
914,03/11/22 12:36:32 AM,0.121,0.0,,,,
915,03/11/22 06:36:32 AM,-0.102,0.0,,,,
916,03/11/22 12:36:32 PM,0.121,592.0,,,,
917,03/11/22 06:36:32 PM,0.453,785.8,,,,
918,03/12/22 12:36:32 AM,0.784,0.0,,,,
919,03/12/22 06:36:32 AM,0.893,0.0,,,,
920,03/12/22 12:36:32 PM,3.367,3444.5,,,,
921,03/12/22 06:36:32 PM,2.088,43.1,,,,
922,03/13/22 12:36:32 AM,0.010,0.0,,,,
923,03/13/22 06:36:32 AM,0.010,0.0,,,,
924,03/13/22 12:36:32 PM,0.121,32.3,,,,
925,03/13/22 06:36:32 PM,0.121,0.0,,,,
926,03/14/22 12:36:32 AM,0.121,0.0,,,,
927,03/14/22 06:36:32 AM,0.121,0.0,,,,
928,03/14/22 12:36:32 PM,0.121,161.5,,,,
929,03/14/22 06:36:32 PM,0.121,0.0,,,,
930,03/15/22 12:36:32 AM,0.121,0.0,,,,
931,03/15/22 06:36:32 AM,0.232,0.0,,,,
932,03/15/22 12:36:32 PM,0.343,236.8,,,,
933,03/15/22 06:36:32 PM,0.563,43.1,,,,
934,03/16/22 12:36:32 AM,0.121,0.0,,,,
935,03/16/22 06:36:32 AM,0.010,0.0,,,,
936,03/16/22 12:36:32 PM,0.232,5166.7,,,,
937,03/16/22 06:36:32 PM,1.548,366.0,,,,
938,03/17/22 12:36:32 AM,1.112,0.0,,,,
939,03/17/22 06:36:32 AM,1.548,0.0,,,,
940,03/17/22 12:36:32 PM,2.837,2755.6,,,,
941,03/17/22 06:36:32 PM,1.980,129.2,,,,
942,03/18/22 12:36:32 AM,1.656,0.0,,,,
943,03/18/22 06:36:32 AM,1.656,0.0,,,,
944,03/18/22 12:36:32 PM,4.311,2755.6,,,,
945,03/18/22 06:36:32 PM,4.415,215.3,,,,
946,03/19/22 12:36:32 AM,2.943,0.0,,,,
947,03/19/22 06:36:32 AM,1.656,0.0,,,,
948,03/19/22 12:36:32 PM,0.453,1162.5,,,,
949,03/19/22 06:36:32 PM,0.232,1141.0,,,,
950,03/20/22 12:36:32 AM,-0.325,0.0,,,,
