"Plot Title: 10166282"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","End Of File"
148,08/19/21 12:36:32 PM,18.331,1377.8,2.68,,,
149,08/19/21 06:36:32 PM,17.570,871.9,2.67,,,
150,08/20/21 12:36:32 AM,13.269,0.0,2.67,,,
151,08/20/21 06:36:32 AM,11.334,204.5,2.65,,,
152,08/20/21 12:36:32 PM,15.187,3444.5,2.65,,,
153,08/20/21 06:36:32 PM,14.230,344.4,2.67,,,
154,08/21/21 12:36:32 AM,10.944,0.0,2.65,,,
155,08/21/21 06:36:32 AM,9.472,301.4,2.65,,,
156,08/21/21 12:36:32 PM,13.173,5338.9,2.67,,,
157,08/21/21 06:36:32 PM,13.846,893.4,2.67,,,
158,08/22/21 12:36:32 AM,10.455,0.0,2.65,,,
159,08/22/21 06:36:32 AM,9.866,150.7,2.65,,,
160,08/22/21 12:36:32 PM,15.282,3100.0,2.65,,,
161,08/22/21 06:36:32 PM,13.654,947.2,2.67,,,
162,08/23/21 12:36:32 AM,9.571,0.0,2.65,,,
163,08/23/21 06:36:32 AM,8.680,301.4,2.65,,,
164,08/23/21 12:36:32 PM,14.421,2755.6,2.67,,,
165,08/23/21 06:36:32 PM,15.569,828.8,2.65,,,
166,08/24/21 12:36:32 AM,11.431,0.0,2.65,,,
167,08/24/21 06:36:32 AM,11.431,172.2,2.65,,,
168,08/24/21 12:36:32 PM,18.996,3444.5,2.68,,,
169,08/24/21 06:36:32 PM,17.189,441.3,2.67,,,
170,08/25/21 12:36:32 AM,12.787,0.0,2.65,,,
171,08/25/21 06:36:32 AM,11.722,688.9,2.65,,,
172,08/25/21 12:36:32 PM,17.475,3100.0,2.67,,,
173,08/25/21 06:36:32 PM,15.187,118.4,2.65,,,
174,08/26/21 12:36:32 AM,11.916,0.0,2.65,,,
175,08/26/21 06:36:32 AM,10.748,183.0,2.65,,,
176,08/26/21 12:36:32 PM,16.903,3444.5,2.67,,,
177,08/26/21 06:36:32 PM,15.855,139.9,2.67,,,
178,08/27/21 12:36:32 AM,12.594,0.0,2.65,,,
179,08/27/21 06:36:32 AM,11.139,430.6,2.65,,,
180,08/27/21 12:36:32 PM,16.427,2755.6,2.67,,,
181,08/27/21 06:36:32 PM,16.427,667.4,2.67,,,
182,08/28/21 12:36:32 AM,12.401,0.0,2.65,,,
183,08/28/21 06:36:32 AM,12.304,86.1,2.65,,,
184,08/28/21 12:36:32 PM,19.758,2755.6,2.67,,,
185,08/28/21 06:36:32 PM,20.996,344.4,2.67,,,
186,08/29/21 12:36:32 AM,16.427,0.0,2.67,,,
187,08/29/21 06:36:32 AM,15.569,107.6,2.67,,,
188,08/29/21 12:36:32 PM,21.473,2755.6,2.68,,,
189,08/29/21 06:36:32 PM,19.853,441.3,2.67,,,
190,08/30/21 12:36:32 AM,14.325,0.0,2.67,,,
191,08/30/21 06:36:32 AM,11.041,344.4,2.65,,,
192,08/30/21 12:36:32 PM,15.473,2755.6,2.67,,,
193,08/30/21 06:36:32 PM,13.269,344.4,2.67,,,
194,08/31/21 12:36:32 AM,9.472,0.0,2.65,,,
195,08/31/21 06:36:32 AM,8.382,96.9,2.65,,,
196,08/31/21 12:36:32 PM,14.517,2669.5,2.67,,,
197,08/31/21 06:36:32 PM,13.654,441.3,2.67,,,
198,09/01/21 12:36:32 AM,9.571,0.0,2.65,,,
199,09/01/21 06:36:32 AM,8.382,86.1,2.65,,,
200,09/01/21 12:36:32 PM,17.094,2669.5,2.67,,,
201,09/01/21 06:36:32 PM,15.378,129.2,2.65,,,
202,09/02/21 12:36:32 AM,11.819,0.0,2.65,,,
203,09/02/21 06:36:32 AM,11.041,150.7,2.65,,,
204,09/02/21 12:36:32 PM,17.570,2669.5,2.67,,,
205,09/02/21 06:36:32 PM,17.475,107.6,2.67,,,
206,09/03/21 12:36:32 AM,13.846,0.0,2.67,,,
207,09/03/21 06:36:32 AM,13.654,193.8,2.65,,,
208,09/03/21 12:36:32 PM,19.948,4305.6,2.67,,,
209,09/03/21 06:36:32 PM,17.284,75.3,2.65,,,
210,09/04/21 12:36:32 AM,14.613,0.0,2.65,,,
211,09/04/21 06:36:32 AM,14.230,236.8,2.65,,,
212,09/04/21 12:36:32 PM,19.662,3616.7,2.65,,,
213,09/04/21 06:36:32 PM,19.092,10.8,2.67,,,
214,09/05/21 12:36:32 AM,15.760,0.0,2.63,,,
215,09/05/21 06:36:32 AM,15.664,86.1,2.63,,,
216,09/05/21 12:36:32 PM,21.378,3272.2,2.67,,,
217,09/05/21 06:36:32 PM,19.853,21.5,2.65,,,
218,09/06/21 12:36:32 AM,15.282,0.0,2.63,,,
219,09/06/21 06:36:32 AM,14.709,86.1,2.65,,,
220,09/06/21 12:36:32 PM,21.855,2583.4,2.67,,,
221,09/06/21 06:36:32 PM,20.329,53.8,2.65,,,
222,09/07/21 12:36:32 AM,18.140,0.0,2.65,,,
223,09/07/21 06:36:32 AM,19.377,366.0,2.67,,,
224,09/07/21 12:36:32 PM,25.610,3100.0,2.68,,,
225,09/07/21 06:36:32 PM,20.710,0.0,2.67,,,
226,09/08/21 12:36:32 AM,17.284,0.0,2.65,,,
227,09/08/21 06:36:32 AM,16.713,107.6,2.65,,,
228,09/08/21 12:36:32 PM,22.238,3100.0,2.67,,,
229,09/08/21 06:36:32 PM,19.472,0.0,2.67,,,
230,09/09/21 12:36:32 AM,17.475,0.0,2.65,,,
231,09/09/21 06:36:32 AM,16.713,355.2,2.65,,,
232,09/09/21 12:36:32 PM,20.329,3616.7,2.65,,,
233,09/09/21 06:36:32 PM,17.855,86.1,2.65,,,
234,09/10/21 12:36:32 AM,15.282,0.0,2.63,,,
235,09/10/21 06:36:32 AM,12.980,10.8,2.63,,,
236,09/10/21 12:36:32 PM,12.497,301.4,2.63,,,
237,09/10/21 06:36:32 PM,11.916,0.0,2.63,,,
238,09/11/21 12:36:32 AM,11.139,0.0,2.62,,,
239,09/11/21 06:36:32 AM,9.472,43.1,2.62,,,
240,09/11/21 12:36:32 PM,14.517,2066.7,2.65,,,
241,09/11/21 06:36:32 PM,15.378,0.0,2.63,,,
242,09/12/21 12:36:32 AM,12.690,0.0,2.63,,,
243,09/12/21 06:36:32 AM,11.916,172.2,2.63,,,
244,09/12/21 12:36:32 PM,15.951,2583.4,2.63,,,
245,09/12/21 06:36:32 PM,13.461,0.0,2.63,,,
246,09/13/21 12:36:32 AM,11.139,0.0,2.62,,,
247,09/13/21 06:36:32 AM,9.669,366.0,2.62,,,
248,09/13/21 12:36:32 PM,14.900,1980.6,2.65,,,
249,09/13/21 06:36:32 PM,13.750,0.0,2.63,,,
250,09/14/21 12:36:32 AM,11.722,0.0,2.63,,,
251,09/14/21 06:36:32 AM,12.401,43.1,2.63,,,
252,09/14/21 12:36:32 PM,18.806,1894.5,2.67,,,
253,09/14/21 06:36:32 PM,15.951,0.0,2.63,,,
254,09/15/21 12:36:32 AM,13.076,0.0,2.63,,,
255,09/15/21 06:36:32 AM,11.431,172.2,2.63,,,
256,09/15/21 12:36:32 PM,16.523,1980.6,2.65,,,
257,09/15/21 06:36:32 PM,12.401,0.0,2.63,,,
258,09/16/21 12:36:32 AM,8.779,0.0,2.62,,,
259,09/16/21 06:36:32 AM,7.079,64.6,2.62,,,
260,09/16/21 12:36:32 PM,13.461,1980.6,2.65,,,
261,09/16/21 06:36:32 PM,12.594,0.0,2.63,,,
262,09/17/21 12:36:32 AM,11.431,0.0,2.63,,,
263,09/17/21 06:36:32 AM,10.846,172.2,2.62,,,
264,09/17/21 12:36:32 PM,15.378,2669.5,2.63,,,
265,09/17/21 06:36:32 PM,14.421,0.0,2.65,,,
266,09/18/21 12:36:32 AM,12.883,0.0,2.63,,,
267,09/18/21 06:36:32 AM,7.582,0.0,2.62,,,
268,09/18/21 12:36:32 PM,8.282,796.5,2.62,,,
269,09/18/21 06:36:32 PM,7.381,0.0,2.62,,,
270,09/19/21 12:36:32 AM,5.860,0.0,2.62,,,
271,09/19/21 06:36:32 AM,5.450,0.0,2.60,,,
272,09/19/21 12:36:32 PM,7.682,1722.2,2.62,,,
273,09/19/21 06:36:32 PM,7.582,0.0,2.62,,,
274,09/20/21 12:36:32 AM,7.280,0.0,2.62,,,
275,09/20/21 06:36:32 AM,6.268,43.1,2.62,,,
276,09/20/21 12:36:32 PM,10.944,1808.3,2.63,,,
277,09/20/21 06:36:32 PM,11.236,0.0,2.63,,,
278,09/21/21 12:36:32 AM,9.866,0.0,2.62,,,
279,09/21/21 06:36:32 AM,9.571,53.8,2.63,,,
280,09/21/21 12:36:32 PM,15.855,2152.8,2.65,,,
281,09/21/21 06:36:32 PM,15.091,0.0,2.65,,,
282,09/22/21 12:36:32 AM,13.461,0.0,2.65,,,
283,09/22/21 06:36:32 AM,11.431,107.6,2.63,,,
284,09/22/21 12:36:32 PM,13.173,2583.4,2.65,,,
285,09/22/21 06:36:32 PM,11.528,0.0,2.63,,,
286,09/23/21 12:36:32 AM,9.866,0.0,2.63,,,
287,09/23/21 06:36:32 AM,9.373,53.8,2.65,,,
288,09/23/21 12:36:32 PM,14.709,1980.6,2.67,,,
289,09/23/21 06:36:32 PM,14.996,0.0,2.67,,,
290,09/24/21 12:36:32 AM,13.461,0.0,2.65,,,
291,09/24/21 06:36:32 AM,13.173,43.1,2.65,,,
292,09/24/21 12:36:32 PM,17.379,1894.5,2.67,,,
293,09/24/21 06:36:32 PM,17.475,0.0,2.67,,,
294,09/25/21 12:36:32 AM,15.569,0.0,2.65,,,
295,09/25/21 06:36:32 AM,14.613,86.1,2.67,,,
296,09/25/21 12:36:32 PM,17.475,1980.6,2.67,,,
297,09/25/21 06:36:32 PM,15.187,0.0,2.65,,,
298,09/26/21 12:36:32 AM,12.690,0.0,2.65,,,
