"Plot Title: 10166298"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","End Of File"
124,08/13/21 12:36:32 PM,27.075,2497.2,2.67,,,
125,08/13/21 06:36:32 PM,23.196,366.0,2.67,,,
126,08/14/21 12:36:32 AM,20.329,0.0,2.65,,,
127,08/14/21 06:36:32 AM,19.758,516.7,2.65,,,
128,08/14/21 12:36:32 PM,25.513,3100.0,2.67,,,
129,08/14/21 06:36:32 PM,25.125,387.5,2.67,,,
130,08/15/21 12:36:32 AM,20.805,0.0,2.65,,,
131,08/15/21 06:36:32 AM,20.329,355.2,2.65,,,
132,08/15/21 12:36:32 PM,24.641,2755.6,2.67,,,
133,08/15/21 06:36:32 PM,22.717,549.0,2.67,,,
134,08/16/21 12:36:32 AM,19.187,0.0,2.65,,,
135,08/16/21 06:36:32 AM,17.760,86.1,2.65,,,
136,08/16/21 12:36:32 PM,22.429,2411.1,2.67,,,
137,08/16/21 06:36:32 PM,19.948,904.2,2.63,,,
138,08/17/21 12:36:32 AM,13.750,0.0,2.63,,,
139,08/17/21 06:36:32 AM,9.275,473.6,2.62,,,
140,08/17/21 12:36:32 PM,11.916,1722.2,2.62,,,
141,08/17/21 06:36:32 PM,10.944,53.8,2.62,,,
142,08/18/21 12:36:32 AM,10.357,0.0,2.62,,,
143,08/18/21 06:36:32 AM,9.571,258.3,2.63,,,
144,08/18/21 12:36:32 PM,16.046,2066.7,2.63,,,
145,08/18/21 06:36:32 PM,16.427,968.8,2.63,,,
146,08/19/21 12:36:32 AM,13.173,0.0,2.63,,,
147,08/19/21 06:36:32 AM,12.013,86.1,2.62,,,
148,08/19/21 12:36:32 PM,17.284,2066.7,2.63,,,
149,08/19/21 06:36:32 PM,17.189,688.9,2.63,,,
150,08/20/21 12:36:32 AM,13.365,0.0,2.63,,,
151,08/20/21 06:36:32 AM,11.528,215.3,2.62,,,
152,08/20/21 12:36:32 PM,14.613,2927.8,2.63,,,
153,08/20/21 06:36:32 PM,14.134,290.6,2.63,,,
154,08/21/21 12:36:32 AM,10.944,0.0,2.62,,,
155,08/21/21 06:36:32 AM,9.571,258.3,2.62,,,
156,08/21/21 12:36:32 PM,12.980,4477.8,2.62,,,
157,08/21/21 06:36:32 PM,13.654,699.7,2.63,,,
158,08/22/21 12:36:32 AM,10.455,0.0,2.60,,,
159,08/22/21 06:36:32 AM,9.965,129.2,2.60,,,
160,08/22/21 12:36:32 PM,14.804,2669.5,2.63,,,
161,08/22/21 06:36:32 PM,13.365,731.9,2.62,,,
162,08/23/21 12:36:32 AM,9.571,0.0,2.62,,,
163,08/23/21 06:36:32 AM,8.680,258.3,2.62,,,
164,08/23/21 12:36:32 PM,13.942,2238.9,2.63,,,
165,08/23/21 06:36:32 PM,14.996,635.1,2.63,,,
166,08/24/21 12:36:32 AM,11.334,0.0,2.62,,,
167,08/24/21 06:36:32 AM,11.334,150.7,2.62,,,
168,08/24/21 12:36:32 PM,18.236,2755.6,2.63,,,
169,08/24/21 06:36:32 PM,16.713,398.3,2.63,,,
170,08/25/21 12:36:32 AM,12.690,0.0,2.62,,,
171,08/25/21 06:36:32 AM,11.722,613.5,2.62,,,
172,08/25/21 12:36:32 PM,16.618,2497.2,2.63,,,
173,08/25/21 06:36:32 PM,14.996,96.9,2.63,,,
174,08/26/21 12:36:32 AM,11.916,0.0,2.62,,,
175,08/26/21 06:36:32 AM,10.748,172.2,2.60,,,
176,08/26/21 12:36:32 PM,16.332,2927.8,2.62,,,
177,08/26/21 06:36:32 PM,15.664,107.6,2.62,,,
178,08/27/21 12:36:32 AM,12.690,0.0,2.62,,,
179,08/27/21 06:36:32 AM,11.236,409.0,2.60,,,
180,08/27/21 12:36:32 PM,16.237,2152.8,2.62,,,
181,08/27/21 06:36:32 PM,15.855,516.7,2.62,,,
182,08/28/21 12:36:32 AM,12.401,0.0,2.62,,,
183,08/28/21 06:36:32 AM,12.207,64.6,2.62,,,
184,08/28/21 12:36:32 PM,19.187,2238.9,2.65,,,
185,08/28/21 06:36:32 PM,20.424,236.8,2.63,,,
186,08/29/21 12:36:32 AM,16.427,0.0,2.62,,,
187,08/29/21 06:36:32 AM,15.664,86.1,2.62,,,
188,08/29/21 12:36:32 PM,20.805,2411.1,2.63,,,
189,08/29/21 06:36:32 PM,19.377,344.4,2.63,,,
190,08/30/21 12:36:32 AM,14.325,0.0,2.62,,,
191,08/30/21 06:36:32 AM,11.139,322.9,2.60,,,
192,08/30/21 12:36:32 PM,14.996,2497.2,2.63,,,
193,08/30/21 06:36:32 PM,13.076,258.3,2.62,,,
194,08/31/21 12:36:32 AM,9.373,0.0,2.60,,,
195,08/31/21 06:36:32 AM,8.282,86.1,2.60,,,
196,08/31/21 12:36:32 PM,13.750,2325.0,2.62,,,
197,08/31/21 06:36:32 PM,13.269,344.4,2.62,,,
198,09/01/21 12:36:32 AM,9.472,0.0,2.60,,,
199,09/01/21 06:36:32 AM,8.182,64.6,2.60,,,
200,09/01/21 12:36:32 PM,15.569,2325.0,2.62,,,
201,09/01/21 06:36:32 PM,14.900,96.9,2.63,,,
202,09/02/21 12:36:32 AM,11.625,0.0,2.60,,,
203,09/02/21 06:36:32 AM,10.944,129.2,2.60,,,
204,09/02/21 12:36:32 PM,16.618,2411.1,2.62,,,
205,09/02/21 06:36:32 PM,16.999,75.3,2.62,,,
206,09/03/21 12:36:32 AM,13.846,0.0,2.62,,,
207,09/03/21 06:36:32 AM,13.654,172.2,2.62,,,
208,09/03/21 12:36:32 PM,19.282,3788.9,2.63,,,
209,09/03/21 06:36:32 PM,17.189,53.8,2.62,,,
210,09/04/21 12:36:32 AM,14.613,0.0,2.62,,,
211,09/04/21 06:36:32 AM,14.230,215.3,2.62,,,
212,09/04/21 12:36:32 PM,19.092,3100.0,2.63,,,
213,09/04/21 06:36:32 PM,18.806,0.0,2.63,,,
214,09/05/21 12:36:32 AM,15.855,0.0,2.62,,,
215,09/05/21 06:36:32 AM,15.760,64.6,2.62,,,
216,09/05/21 12:36:32 PM,20.710,2669.5,2.63,,,
217,09/05/21 06:36:32 PM,19.567,0.0,2.63,,,
218,09/06/21 12:36:32 AM,15.378,0.0,2.62,,,
219,09/06/21 06:36:32 AM,14.900,64.6,2.62,,,
220,09/06/21 12:36:32 PM,20.996,2325.0,2.63,,,
221,09/06/21 06:36:32 PM,20.234,43.1,2.63,,,
222,09/07/21 12:36:32 AM,18.331,0.0,2.63,,,
223,09/07/21 06:36:32 AM,19.662,322.9,2.62,,,
224,09/07/21 12:36:32 PM,24.931,2755.6,2.65,,,
225,09/07/21 06:36:32 PM,20.710,0.0,2.63,,,
226,09/08/21 12:36:32 AM,17.379,0.0,2.62,,,
227,09/08/21 06:36:32 AM,16.808,86.1,2.62,,,
228,09/08/21 12:36:32 PM,21.091,2755.6,2.63,,,
229,09/08/21 06:36:32 PM,19.377,0.0,2.63,,,
230,09/09/21 12:36:32 AM,17.665,0.0,2.62,,,
231,09/09/21 06:36:32 AM,16.808,322.9,2.62,,,
232,09/09/21 12:36:32 PM,19.948,3100.0,2.62,,,
233,09/09/21 06:36:32 PM,17.855,43.1,2.63,,,
234,09/10/21 12:36:32 AM,15.378,0.0,2.62,,,
235,09/10/21 06:36:32 AM,13.076,10.8,2.62,,,
236,09/10/21 12:36:32 PM,12.690,258.3,2.62,,,
237,09/10/21 06:36:32 PM,12.110,0.0,2.60,,,
238,09/11/21 12:36:32 AM,11.139,0.0,2.60,,,
239,09/11/21 06:36:32 AM,9.176,21.5,2.60,,,
240,09/11/21 12:36:32 PM,13.654,2066.7,2.62,,,
241,09/11/21 06:36:32 PM,15.091,0.0,2.60,,,
242,09/12/21 12:36:32 AM,12.690,0.0,2.60,,,
243,09/12/21 06:36:32 AM,11.819,204.5,2.60,,,
244,09/12/21 12:36:32 PM,15.378,2755.6,2.62,,,
245,09/12/21 06:36:32 PM,13.365,0.0,2.62,,,
246,09/13/21 12:36:32 AM,11.139,0.0,2.60,,,
247,09/13/21 06:36:32 AM,9.768,398.3,2.58,,,
248,09/13/21 12:36:32 PM,13.365,1980.6,2.62,,,
249,09/13/21 06:36:32 PM,13.461,0.0,2.62,,,
250,09/14/21 12:36:32 AM,11.722,0.0,2.60,,,
251,09/14/21 06:36:32 AM,12.304,43.1,2.60,,,
252,09/14/21 12:36:32 PM,17.379,1894.5,2.62,,,
253,09/14/21 06:36:32 PM,15.951,0.0,2.60,,,
254,09/15/21 12:36:32 AM,13.269,0.0,2.60,,,
255,09/15/21 06:36:32 AM,11.528,183.0,2.60,,,
256,09/15/21 12:36:32 PM,15.760,1894.5,2.60,,,
257,09/15/21 06:36:32 PM,12.304,0.0,2.60,,,
258,09/16/21 12:36:32 AM,8.680,0.0,2.58,,,
259,09/16/21 06:36:32 AM,6.978,64.6,2.58,,,
260,09/16/21 12:36:32 PM,13.269,1894.5,2.60,,,
261,09/16/21 06:36:32 PM,12.690,0.0,2.60,,,
262,09/17/21 12:36:32 AM,11.528,0.0,2.60,,,
263,09/17/21 06:36:32 AM,10.944,150.7,2.58,,,
264,09/17/21 12:36:32 PM,15.473,2411.1,2.60,,,
265,09/17/21 06:36:32 PM,14.613,0.0,2.62,,,
266,09/18/21 12:36:32 AM,13.076,0.0,2.60,,,
267,09/18/21 06:36:32 AM,7.582,0.0,2.58,,,
268,09/18/21 12:36:32 PM,8.282,1097.9,2.58,,,
269,09/18/21 06:36:32 PM,7.280,0.0,2.58,,,
270,09/19/21 12:36:32 AM,5.757,0.0,2.57,,,
271,09/19/21 06:36:32 AM,5.347,0.0,2.57,,,
272,09/19/21 12:36:32 PM,7.582,1636.1,2.58,,,
273,09/19/21 06:36:32 PM,7.381,0.0,2.58,,,
274,09/20/21 12:36:32 AM,7.179,0.0,2.58,,,
275,09/20/21 06:36:32 AM,5.962,43.1,2.57,,,
276,09/20/21 12:36:32 PM,10.455,1636.1,2.58,,,
277,09/20/21 06:36:32 PM,11.139,0.0,2.58,,,
278,09/21/21 12:36:32 AM,9.768,0.0,2.58,,,
279,09/21/21 06:36:32 AM,9.472,53.8,2.58,,,
280,09/21/21 12:36:32 PM,15.664,1894.5,2.60,,,
281,09/21/21 06:36:32 PM,15.282,0.0,2.60,,,
282,09/22/21 12:36:32 AM,13.750,0.0,2.60,,,
283,09/22/21 06:36:32 AM,11.431,129.2,2.58,,,
284,09/22/21 12:36:32 PM,13.076,2755.6,2.60,,,
285,09/22/21 06:36:32 PM,11.431,0.0,2.58,,,
286,09/23/21 12:36:32 AM,9.866,0.0,2.57,,,
287,09/23/21 06:36:32 AM,9.373,53.8,2.58,,,
288,09/23/21 12:36:32 PM,14.804,1808.3,2.62,,,
289,09/23/21 06:36:32 PM,15.378,0.0,2.60,,,
290,09/24/21 12:36:32 AM,13.846,0.0,2.60,,,
291,09/24/21 06:36:32 AM,13.461,43.1,2.60,,,
292,09/24/21 12:36:32 PM,17.760,1722.2,2.62,,,
293,09/24/21 06:36:32 PM,18.140,0.0,2.62,,,
294,09/25/21 12:36:32 AM,16.237,0.0,2.60,,,
295,09/25/21 06:36:32 AM,14.996,86.1,2.60,,,
296,09/25/21 12:36:32 PM,17.760,1722.2,2.62,,,
297,09/25/21 06:36:32 PM,15.569,0.0,2.60,,,
298,09/26/21 12:36:32 AM,12.883,0.0,2.60,,,
299,09/26/21 06:36:32 AM,11.041,21.5,2.58,,,
300,09/26/21 12:36:32 PM,14.900,1550.0,2.60,,,
301,09/26/21 06:36:32 PM,13.942,0.0,2.60,,,
302,09/27/21 12:36:32 AM,10.651,0.0,2.58,,,
303,09/27/21 06:36:32 AM,11.041,75.3,2.58,,,
304,09/27/21 12:36:32 PM,8.481,645.8,2.58,,,
305,09/27/21 06:36:32 PM,6.268,0.0,2.57,,,
306,09/28/21 12:36:32 AM,5.037,0.0,2.55,,,
307,09/28/21 06:36:32 AM,4.934,204.5,2.55,,,
308,09/28/21 12:36:32 PM,6.370,1550.0,2.57,,,
309,09/28/21 06:36:32 PM,5.450,0.0,2.55,,,
310,09/29/21 12:36:32 AM,4.934,0.0,2.55,,,
311,09/29/21 06:36:32 AM,5.037,215.3,2.55,,,
312,09/29/21 12:36:32 PM,8.481,1550.0,2.57,,,
313,09/29/21 06:36:32 PM,8.779,0.0,2.58,,,
314,09/30/21 12:36:32 AM,9.373,0.0,2.58,,,
315,09/30/21 06:36:32 AM,9.768,43.1,2.57,,,
316,09/30/21 12:36:32 PM,12.304,1636.1,2.58,,,
317,09/30/21 06:36:32 PM,11.625,0.0,2.58,,,
318,10/01/21 12:36:32 AM,10.651,0.0,2.57,,,
319,10/01/21 06:36:32 AM,9.176,64.6,2.58,,,
320,10/01/21 12:36:32 PM,11.819,1636.1,2.58,,,
321,10/01/21 06:36:32 PM,11.431,0.0,2.57,,,
322,10/02/21 12:36:32 AM,10.357,0.0,2.57,,,
323,10/02/21 06:36:32 AM,10.259,64.6,2.57,,,
324,10/02/21 12:36:32 PM,13.269,1636.1,2.58,,,
325,10/02/21 06:36:32 PM,12.401,0.0,2.58,,,
326,10/03/21 12:36:32 AM,10.846,0.0,2.57,,,
327,10/03/21 06:36:32 AM,10.455,53.8,2.57,,,
328,10/03/21 12:36:32 PM,13.076,1636.1,2.58,,,
329,10/03/21 06:36:32 PM,12.787,0.0,2.58,,,
330,10/04/21 12:36:32 AM,11.722,0.0,2.58,,,
331,10/04/21 06:36:32 AM,12.110,172.2,2.58,,,
332,10/04/21 12:36:32 PM,14.230,2152.8,2.60,,,
333,10/04/21 06:36:32 PM,13.173,0.0,2.58,,,
334,10/05/21 12:36:32 AM,11.236,0.0,2.57,,,
335,10/05/21 06:36:32 AM,9.472,86.1,2.57,,,
336,10/05/21 12:36:32 PM,11.041,1980.6,2.57,,,
337,10/05/21 06:36:32 PM,6.370,0.0,2.55,,,
338,10/06/21 12:36:32 AM,4.311,0.0,2.55,,,
339,10/06/21 06:36:32 AM,3.261,43.1,2.55,,,
340,10/06/21 12:36:32 PM,5.450,2755.6,2.54,,,
341,10/06/21 06:36:32 PM,4.934,0.0,2.54,,,
342,10/07/21 12:36:32 AM,4.207,0.0,2.55,,,
343,10/07/21 06:36:32 AM,3.893,43.1,2.55,,,
344,10/07/21 12:36:32 PM,7.782,1636.1,2.55,,,
345,10/07/21 06:36:32 PM,6.978,0.0,2.55,,,
346,10/08/21 12:36:32 AM,4.934,0.0,2.54,,,
347,10/08/21 06:36:32 AM,4.415,64.6,2.55,,,
348,10/08/21 12:36:32 PM,6.674,2755.6,2.55,,,
349,10/08/21 06:36:32 PM,5.655,0.0,2.54,,,
350,10/09/21 12:36:32 AM,4.415,0.0,2.55,,,
351,10/09/21 06:36:32 AM,3.893,43.1,2.55,,,
352,10/09/21 12:36:32 PM,6.978,839.6,2.55,,,
353,10/09/21 06:36:32 PM,7.280,0.0,2.55,,,
354,10/10/21 12:36:32 AM,6.674,0.0,2.55,,,
355,10/10/21 06:36:32 AM,6.166,0.0,2.54,,,
356,10/10/21 12:36:32 PM,5.655,3100.0,2.54,,,
357,10/10/21 06:36:32 PM,3.049,0.0,2.55,,,
358,10/11/21 12:36:32 AM,1.764,0.0,2.54,,,
359,10/11/21 06:36:32 AM,1.330,0.0,2.54,,,
360,10/11/21 12:36:32 PM,1.872,2497.2,2.54,,,
361,10/11/21 06:36:32 PM,1.980,0.0,2.54,,,
362,10/12/21 12:36:32 AM,0.674,0.0,2.52,,,
363,10/12/21 06:36:32 AM,0.453,43.1,2.52,,,
364,10/12/21 12:36:32 PM,3.261,2755.6,2.54,,,
365,10/12/21 06:36:32 PM,3.049,0.0,2.54,,,
366,10/13/21 12:36:32 AM,2.517,0.0,2.54,,,
367,10/13/21 06:36:32 AM,1.003,21.5,2.52,,,
368,10/13/21 12:36:32 PM,3.578,3100.0,2.54,,,
369,10/13/21 06:36:32 PM,2.624,0.0,2.54,,,
370,10/14/21 12:36:32 AM,2.837,0.0,2.54,,,
371,10/14/21 06:36:32 AM,2.837,10.8,2.54,,,
372,10/14/21 12:36:32 PM,5.141,1377.8,2.54,,,
373,10/14/21 06:36:32 PM,5.037,0.0,2.54,,,
374,10/15/21 12:36:32 AM,5.037,0.0,2.54,,,
375,10/15/21 06:36:32 AM,5.037,21.5,2.54,,,
376,10/15/21 12:36:32 PM,8.082,1377.8,2.54,,,
377,10/15/21 06:36:32 PM,8.182,0.0,2.54,,,
378,10/16/21 12:36:32 AM,8.182,0.0,2.54,,,
379,10/16/21 06:36:32 AM,8.382,21.5,2.55,,,
380,10/16/21 12:36:32 PM,11.139,1463.9,2.55,,,
381,10/16/21 06:36:32 PM,10.357,0.0,2.54,,,
382,10/17/21 12:36:32 AM,8.978,0.0,2.55,,,
383,10/17/21 06:36:32 AM,8.382,10.8,2.55,,,
384,10/17/21 12:36:32 PM,8.680,2325.0,2.55,,,
385,10/17/21 06:36:32 PM,5.450,0.0,2.54,,,
386,10/18/21 12:36:32 AM,5.347,0.0,2.54,,,
387,10/18/21 06:36:32 AM,4.207,0.0,2.54,,,
388,10/18/21 12:36:32 PM,5.141,1302.4,2.54,,,
389,10/18/21 06:36:32 PM,4.934,0.0,2.54,,,
390,10/19/21 12:36:32 AM,3.998,0.0,2.54,,,
391,10/19/21 06:36:32 AM,5.037,10.8,2.54,,,
392,10/19/21 12:36:32 PM,7.582,2238.9,2.54,,,
393,10/19/21 06:36:32 PM,7.582,0.0,2.54,,,
394,10/20/21 12:36:32 AM,5.655,0.0,2.54,,,
395,10/20/21 06:36:32 AM,4.727,0.0,2.54,,,
396,10/20/21 12:36:32 PM,6.166,1894.5,2.54,,,
397,10/20/21 06:36:32 PM,5.450,0.0,2.54,,,
398,10/21/21 12:36:32 AM,6.064,0.0,2.54,,,
399,10/21/21 06:36:32 AM,7.079,10.8,2.54,,,
400,10/21/21 12:36:32 PM,10.651,2152.8,2.54,,,
401,10/21/21 06:36:32 PM,9.571,0.0,2.55,,,
402,10/22/21 12:36:32 AM,5.655,0.0,2.54,,,
403,10/22/21 06:36:32 AM,5.037,0.0,2.52,,,
404,10/22/21 12:36:32 PM,5.244,366.0,2.54,,,
405,10/22/21 06:36:32 PM,4.727,0.0,2.54,,,
406,10/23/21 12:36:32 AM,4.311,0.0,2.54,,,
407,10/23/21 06:36:32 AM,4.415,10.8,2.54,,,
408,10/23/21 12:36:32 PM,6.064,1033.3,2.54,,,
409,10/23/21 06:36:32 PM,5.962,0.0,2.54,,,
410,10/24/21 12:36:32 AM,5.552,0.0,2.52,,,
411,10/24/21 06:36:32 AM,6.064,0.0,2.54,,,
412,10/24/21 12:36:32 PM,5.450,366.0,2.52,,,
413,10/24/21 06:36:32 PM,3.261,0.0,2.52,,,
414,10/25/21 12:36:32 AM,3.049,0.0,2.52,,,
415,10/25/21 06:36:32 AM,2.943,0.0,2.52,,,
416,10/25/21 12:36:32 PM,4.102,688.9,2.54,,,
417,10/25/21 06:36:32 PM,3.578,0.0,2.54,,,
418,10/26/21 12:36:32 AM,3.155,0.0,2.52,,,
419,10/26/21 06:36:32 AM,2.943,0.0,2.52,,,
420,10/26/21 12:36:32 PM,5.141,139.9,2.52,,,
421,10/26/21 06:36:32 PM,5.450,0.0,2.54,,,
422,10/27/21 12:36:32 AM,6.268,0.0,2.54,,,
423,10/27/21 06:36:32 AM,4.311,0.0,2.54,,,
424,10/27/21 12:36:32 PM,5.757,1463.9,2.52,,,
425,10/27/21 06:36:32 PM,5.552,0.0,2.54,,,
426,10/28/21 12:36:32 AM,8.481,0.0,2.54,,,
427,10/28/21 06:36:32 AM,9.965,0.0,2.54,,,
428,10/28/21 12:36:32 PM,11.236,1377.8,2.54,,,
429,10/28/21 06:36:32 PM,11.334,0.0,2.54,,,
