Plot Title: 10169139,,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,Coupler Attached,Coupler Detached,Stopped,End Of File
940,4/28/2021 14:16,11.041,6544.5,2.81,,,,,
941,4/28/2021 20:16,8.182,0,2.83,,,,,
942,4/29/2021 2:16,7.782,0,2.83,,,,,
943,4/29/2021 8:16,10.357,1377.8,2.83,,,,,
944,4/29/2021 14:16,15.951,4477.8,2.83,,,,,
945,4/29/2021 20:16,10.357,0,2.83,,,,,
946,4/30/2021 2:16,5.962,0,2.81,,,,,
947,4/30/2021 8:16,7.582,1345.5,2.83,,,,,
948,4/30/2021 14:16,13.461,4650,2.85,,,,,
949,4/30/2021 20:16,8.68,0,2.83,,,,,
950,5/1/2021 2:16,8.182,0,2.83,,,,,
951,5/1/2021 8:16,6.064,1259.4,2.83,,,,,
952,5/1/2021 14:16,7.582,3788.9,2.83,,,,,
953,5/1/2021 20:16,3.893,0,2.83,,,,,
954,5/2/2021 2:16,3.155,0,2.81,,,,,
955,5/2/2021 8:16,3.578,1463.9,2.83,,,,,
956,5/2/2021 14:16,6.775,3272.2,2.83,,,,,
957,5/2/2021 20:16,2.943,0,2.81,,,,,
958,5/3/2021 2:16,2.624,0,2.81,,,,,
959,5/3/2021 8:16,3.683,1550,2.81,,,,,
960,5/3/2021 14:16,7.481,2152.8,2.83,,,,,
961,5/3/2021 20:16,5.244,0,2.81,,,,,
962,5/4/2021 2:16,4.207,0,2.83,,,,,
963,5/4/2021 8:16,5.552,1463.9,2.81,,,,,
964,5/4/2021 14:16,8.978,1980.6,2.83,,,,,
965,5/4/2021 20:16,7.28,0,2.83,,,,,
966,5/5/2021 2:16,6.166,0,2.81,,,,,
967,5/5/2021 8:16,8.382,1636.1,2.83,,,,,
968,5/5/2021 14:16,15.855,4133.4,2.83,,,,,
969,5/5/2021 20:16,10.944,0,2.83,,,,,
970,5/6/2021 2:16,9.176,0,2.85,,,,,
971,5/6/2021 8:16,7.582,2066.7,2.83,,,,,
972,5/6/2021 14:16,7.782,592,2.83,,,,,
973,5/6/2021 20:16,3.998,0,2.83,,,,,
974,5/7/2021 2:16,1.003,0,2.81,,,,,
975,5/7/2021 8:16,0.343,484.4,2.79,,,,,
976,5/7/2021 14:16,0.563,850.4,2.79,,,,,
977,5/7/2021 20:16,0.674,0,2.79,,,,,
978,5/8/2021 2:16,0.01,0,2.79,,,,,
979,5/8/2021 8:16,0.343,1894.5,2.79,,,,,
980,5/8/2021 14:16,4.415,1636.1,2.83,,,,,
981,5/8/2021 20:16,2.837,0,2.81,,,,,
982,5/9/2021 2:16,2.41,0,2.81,,,,,
983,5/9/2021 8:16,2.943,904.2,2.81,,,,,
984,5/9/2021 14:16,6.166,3272.2,2.81,,,,,
985,5/9/2021 20:16,3.788,0,2.81,,,,,
986,5/10/2021 2:16,2.195,0,2.81,,,,,
987,5/10/2021 8:16,3.788,1550,2.81,,,,,
988,5/10/2021 14:16,10.063,4650,2.81,,,,,
989,5/10/2021 20:16,6.166,0,2.81,,,,,
990,5/11/2021 2:16,5.244,0,2.81,,,,,
991,5/11/2021 8:16,6.37,1463.9,2.81,,,,,
992,5/11/2021 14:16,12.497,3788.9,2.85,,,,,
993,5/11/2021 20:16,8.581,0,2.83,,,,,
994,5/12/2021 2:16,6.978,0,2.83,,,,,
995,5/12/2021 8:16,9.373,1463.9,2.85,,,,,
996,5/12/2021 14:16,14.9,3616.7,2.85,,,,,
997,5/12/2021 20:16,9.669,0,2.83,,,,,
998,5/13/2021 2:16,8.382,0,2.83,,,,,
999,5/13/2021 8:16,9.866,1463.9,2.83,,,,,
1000,5/13/2021 14:16,16.332,3444.5,2.83,,,,,
1001,5/13/2021 20:16,10.553,0,2.83,,,,,
1002,5/14/2021 2:16,8.779,0,2.85,,,,,
1003,5/14/2021 8:16,9.866,2066.7,2.83,,,,,
1004,5/14/2021 14:16,15.76,3788.9,2.83,,,,,
1005,5/14/2021 20:16,10.161,0,2.83,,,,,
1006,5/15/2021 2:16,7.782,0,2.83,,,,,
1007,5/15/2021 8:16,9.669,1463.9,2.83,,,,,
1008,5/15/2021 14:16,15.378,3616.7,2.83,,,,,
1009,5/15/2021 20:16,10.651,0,2.85,,,,,
1010,5/16/2021 2:16,9.571,0,2.85,,,,,
1011,5/16/2021 8:16,11.819,1550,2.85,,,,,
1012,5/16/2021 14:16,17.76,3100,2.85,,,,,
1013,5/16/2021 20:16,12.304,0,2.85,,,,,
1014,5/17/2021 2:16,9.768,0,2.83,,,,,
1015,5/17/2021 8:16,9.373,1550,2.85,,,,,
1016,5/17/2021 14:16,13.846,3272.2,2.85,,,,,
1017,5/17/2021 20:16,5.86,0,2.83,,,,,
1018,5/18/2021 2:16,3.578,0,2.83,,,,,
1019,5/18/2021 8:16,1.98,1044.1,2.81,,,,,
1020,5/18/2021 14:16,6.166,4650,2.83,,,,,
1021,5/18/2021 20:16,3.367,0,2.83,,,,,
1022,5/19/2021 2:16,1.221,0,2.81,,,,,
1023,5/19/2021 8:16,1.33,710.4,2.81,,,,,
1024,5/19/2021 14:16,4.207,1377.8,2.83,,,,,
1025,5/19/2021 20:16,0.563,0,2.79,,,,,
1026,5/20/2021 2:16,0.01,0,2.79,,,,,
1027,5/20/2021 8:16,0.01,688.9,2.79,,,,,
1028,5/20/2021 14:16,0.784,549,2.79,,,,,
1029,5/20/2021 20:16,0.563,0,2.79,,,,,
1030,5/21/2021 2:16,0.563,0,2.79,,,,,
1031,5/21/2021 8:16,0.784,559.7,2.79,,,,,
1032,5/21/2021 14:16,1.003,1894.5,2.79,,,,,
1033,5/21/2021 20:16,1.112,0,2.79,,,,,
1034,5/22/2021 2:16,1.439,0,2.79,,,,,
1035,5/22/2021 8:16,2.73,1334.7,2.81,,,,,
1036,5/22/2021 14:16,4.934,3100,2.79,,,,,
1037,5/22/2021 20:16,4.623,0,2.81,,,,,
1038,5/23/2021 2:16,3.578,0,2.81,,,,,
1039,5/23/2021 8:16,3.472,1377.8,2.81,,,,,
1040,5/23/2021 14:16,6.064,1291.7,2.81,,,,,
1041,5/23/2021 20:16,5.141,0,2.81,,,,,
1042,5/24/2021 2:16,5.141,0,2.81,,,,,
1043,5/24/2021 8:16,4.623,376.7,2.81,,,,,
1044,5/24/2021 14:16,6.978,2411.1,2.81,,,,,
1045,5/24/2021 20:16,5.45,0,2.81,,,,,
1046,5/25/2021 2:16,4.415,0,2.81,,,,,
1047,5/25/2021 8:16,4.623,1216.3,2.81,,,,,
1048,5/25/2021 14:16,6.166,1808.3,2.81,,,,,
1049,5/25/2021 20:16,4.623,0,2.81,,,,,
1050,5/26/2021 2:16,3.893,0,2.81,,,,,
1051,5/26/2021 8:16,4.415,1377.8,2.81,,,,,
1052,5/26/2021 14:16,10.944,2927.8,2.83,,,,,
1053,5/26/2021 20:16,8.481,0,2.83,,,,,
1054,5/27/2021 2:16,6.166,0,2.81,,,,,
1055,5/27/2021 8:16,5.86,538.2,2.81,,,,,
1056,5/27/2021 14:16,6.471,4477.8,2.81,,,,,
1057,5/27/2021 20:16,3.998,0,2.81,,,,,
1058,5/28/2021 2:16,1.98,0,2.81,,,,,
1059,5/28/2021 8:16,3.155,1550,2.81,,,,,
1060,5/28/2021 14:16,9.965,3444.5,2.81,,,,,
1061,5/28/2021 20:16,7.983,0,2.83,,,,,
1062,5/29/2021 2:16,7.079,0,2.81,,,,,
1063,5/29/2021 8:16,8.879,1808.3,2.83,,,,,
1064,5/29/2021 14:16,14.996,3100,2.85,,,,,
1065,5/29/2021 20:16,11.041,0,2.83,,,,,
1066,5/30/2021 2:16,9.077,0,2.83,,,,,
1067,5/30/2021 8:16,11.431,1550,2.83,,,,,
1068,5/30/2021 14:16,17.094,3100,2.83,,,,,
1069,5/30/2021 20:16,12.497,0,2.85,,,,,
1070,5/31/2021 2:16,11.139,0,2.85,,,,,
1071,5/31/2021 8:16,13.365,1377.8,2.85,,,,,
1072,5/31/2021 14:16,19.853,3788.9,2.85,,,,,
1073,5/31/2021 20:16,15.473,0,2.83,,,,,
1074,6/1/2021 2:16,14.23,0,2.85,,,,,
1075,6/1/2021 8:16,16.808,1377.8,2.85,,,,,
1076,6/1/2021 14:16,23.966,3100,2.87,,,,,
1077,6/1/2021 20:16,18.711,0,2.87,,,,,
1078,6/2/2021 2:16,15.569,0,2.85,,,,,
1079,6/2/2021 8:16,17.094,1377.8,2.85,,,,,
1080,6/2/2021 14:16,22.525,3272.2,2.87,,,,,
1081,6/2/2021 20:16,16.808,0,2.85,,,,,
1082,6/3/2021 2:16,14.038,0,2.85,,,,,
1083,6/3/2021 8:16,14.613,1377.8,2.85,,,,,
1084,6/3/2021 14:16,19.758,3272.2,2.85,,,,,
1085,6/3/2021 20:16,13.846,0,2.85,,,,,
1086,6/4/2021 2:16,11.916,0,2.85,,,,,
1087,6/4/2021 8:16,12.304,1894.5,2.85,,,,,
1088,6/4/2021 14:16,16.999,3961.1,2.85,,,,,
1089,6/4/2021 20:16,10.748,0,2.85,,,,,
1090,6/5/2021 2:16,7.582,0,2.83,,,,,
1091,6/5/2021 8:16,6.471,1248.6,2.83,,,,,
1092,6/5/2021 14:16,8.182,2152.8,2.83,,,,,
1093,6/5/2021 20:16,5.45,0,2.81,,,,,
1094,6/6/2021 2:16,3.472,0,2.83,,,,,
1095,6/6/2021 8:16,4.102,958,2.83,,,,,
1096,6/6/2021 14:16,6.978,6200,2.81,,,,,
1097,6/6/2021 20:16,5.244,0,2.81,,,,,
1098,6/7/2021 2:16,1.98,0,2.81,,,,,
1099,6/7/2021 8:16,3.155,2152.8,2.81,,,,,
1100,6/7/2021 14:16,6.978,2583.4,2.81,,,,,
1101,6/7/2021 20:16,4.727,0,2.83,,,,,
1102,6/8/2021 2:16,3.578,0,2.81,,,,,
1103,6/8/2021 8:16,3.788,850.4,2.81,,,,,
1104,6/8/2021 14:16,7.179,3272.2,2.81,,,,,
1105,6/8/2021 20:16,3.998,0,2.81,,,,,
1106,6/9/2021 2:16,2.517,0,2.81,,,,,
1107,6/9/2021 8:16,4.311,947.2,2.81,,,,,
1108,6/9/2021 14:16,6.877,656.6,2.81,,,,,
1109,6/9/2021 20:16,4.831,0,2.79,,,,,
1110,6/10/2021 2:16,3.578,0,2.81,,,,,
1111,6/10/2021 8:16,2.517,2411.1,2.79,,,,,
1112,6/10/2021 14:16,8.382,4994.5,2.83,,,,,
1113,6/10/2021 20:16,6.37,0,2.81,,,,,
1114,6/11/2021 2:16,5.757,0,2.81,,,,,
1115,6/11/2021 8:16,4.519,1065.6,2.81,,,,,
1116,6/11/2021 14:16,7.582,1011.8,2.81,,,,,
1117,6/11/2021 20:16,7.481,0,2.81,,,,,
1118,6/12/2021 2:16,7.682,0,2.81,,,,,
1119,6/12/2021 8:16,8.68,1722.2,2.83,,,,,
1120,6/12/2021 14:16,14.134,3788.9,2.85,,,,,
1121,6/12/2021 20:16,12.883,0,2.83,,,,,
1122,6/13/2021 2:16,11.431,0,2.83,,,,,
1123,6/13/2021 8:16,12.401,2325,2.83,,,,,
1124,6/13/2021 14:16,13.558,409,2.85,,,,,
1125,6/13/2021 20:16,10.259,0,2.83,,,,,
1126,6/14/2021 2:16,8.779,0,2.83,,,,,
1127,6/14/2021 8:16,9.176,1237.9,2.83,,,,,
1128,6/14/2021 14:16,9.571,1097.9,2.83,,,,,
1129,6/14/2021 20:16,8.182,0,2.83,,,,,
1130,6/15/2021 2:16,7.079,0,2.81,,,,,
1131,6/15/2021 8:16,6.37,430.6,2.81,,,,,
1132,6/15/2021 14:16,8.382,4133.4,2.83,,,,,
1133,6/15/2021 20:16,7.782,0,2.83,,,,,
1134,6/16/2021 2:16,5.86,0,2.81,,,,,
1135,6/16/2021 8:16,7.882,1313.2,2.83,,,,,
1136,6/16/2021 14:16,15.187,4650,2.83,,,,,
1137,6/16/2021 20:16,12.013,0,2.83,,,,,
1138,6/17/2021 2:16,10.063,0,2.81,,,,,
1139,6/17/2021 8:16,11.819,1313.2,2.83,,,,,
1140,6/17/2021 14:16,18.521,3961.1,2.85,,,,,
1141,6/17/2021 20:16,13.654,0,2.85,,,,,
1142,6/18/2021 2:16,11.236,0,2.83,,,,,
1143,6/18/2021 8:16,12.304,1302.4,2.85,,,,,
1144,6/18/2021 14:16,18.521,4477.8,2.85,,,,,
1145,6/18/2021 20:16,12.883,0,2.85,,,,,
1146,6/19/2021 2:16,10.651,0,2.83,,,,,
1147,6/19/2021 8:16,11.722,1259.4,2.83,,,,,
1148,6/19/2021 14:16,20.043,4305.6,2.83,,,,,
1149,6/19/2021 20:16,14.804,0,2.85,,,,,
1150,6/20/2021 2:16,12.98,0,2.85,,,,,
1151,6/20/2021 8:16,15.951,1248.6,2.83,,,,,
1152,6/20/2021 14:16,23.581,4305.6,2.87,,,,,
1153,6/20/2021 20:16,18.236,0,2.85,,,,,
1154,6/21/2021 2:16,16.237,0,2.83,,,,,
1155,6/21/2021 8:16,19.567,1259.4,2.85,,,,,
1156,6/21/2021 14:16,24.931,6200,2.87,,,,,
1157,6/21/2021 20:16,20.329,0,2.85,,,,,
1158,6/22/2021 2:16,16.618,0,2.85,,,,,
1159,6/22/2021 8:16,17.665,1550,2.85,,,,,
1160,6/22/2021 14:16,22.525,6200,2.85,,,,,
1161,6/22/2021 20:16,17.379,0,2.85,,,,,
1162,6/23/2021 2:16,14.613,0,2.85,,,,,
1163,6/23/2021 8:16,16.237,1205.6,2.83,,,,,
1164,6/23/2021 14:16,21.664,4305.6,2.85,,,,,
1165,6/23/2021 20:16,17.094,0,2.85,,,,,
1166,6/24/2021 2:16,14.996,0,2.85,,,,,
1167,6/24/2021 8:16,16.046,1205.6,2.83,,,,,
1168,6/24/2021 14:16,22.908,4477.8,2.85,,,,,
1169,6/24/2021 20:16,16.523,0,2.83,,,,,
1170,6/25/2021 2:16,15.187,0,2.83,,,,,
1171,6/25/2021 8:16,16.427,1334.7,2.83,,,,,
1172,6/25/2021 14:16,23.581,3616.7,2.87,,,,,
1173,6/25/2021 20:16,18.901,0,2.85,,,,,
1174,6/26/2021 2:16,18.045,0,2.85,,,,,
1175,6/26/2021 8:16,20.519,1141,2.85,,,,,
1176,6/26/2021 14:16,27.272,3100,2.87,,,,,
1177,6/26/2021 20:16,23.388,0,2.87,,,,,
1178,6/27/2021 2:16,21.569,0,2.85,,,,,
1179,6/27/2021 8:16,23.966,1173.3,2.87,,,,,
1180,6/27/2021 14:16,31.064,3100,2.87,,,,,
1181,6/27/2021 20:16,26.683,0,2.87,,,,,
1182,6/28/2021 2:16,24.062,0,2.87,,,,,
1183,6/28/2021 8:16,25.416,1162.5,2.87,,,,,
1184,6/28/2021 14:16,33.639,3272.2,2.89,,,,,
1185,6/28/2021 20:16,21.473,0,2.85,,,,,
1186,6/29/2021 2:16,19.282,0,2.85,,,,,
1187,6/29/2021 8:16,24.835,1184,2.87,,,,,
1188,6/29/2021 14:16,28.159,2927.8,2.87,,,,,
1189,6/29/2021 20:16,21.473,0,2.85,,,,,
1190,6/30/2021 2:16,19.187,0,2.85,,,,,
1191,6/30/2021 8:16,19.758,1377.8,2.83,,,,,
1192,6/30/2021 14:16,23.966,2927.8,2.87,,,,,
1193,6/30/2021 20:16,16.808,0,2.83,,,,,
1194,7/1/2021 2:16,14.421,0,2.85,,,,,
1195,7/1/2021 8:16,15.664,1377.8,2.83,,,,,
1196,7/1/2021 14:16,21.378,2927.8,2.85,,,,,
1197,7/1/2021 20:16,15.664,0,2.83,,,,,
1198,7/2/2021 2:16,13.75,0,2.85,,,,,
1199,7/2/2021 8:16,15.569,1227.1,2.83,,,,,
1200,7/2/2021 14:16,22.429,2927.8,2.85,,,,,
1201,7/2/2021 20:16,17.57,0,2.83,,,,,
1202,7/3/2021 2:16,15.378,0,2.83,,,,,
1203,7/3/2021 8:16,16.808,1227.1,2.83,,,,,
1204,7/3/2021 14:16,24.158,3100,2.87,,,,,
1205,7/3/2021 20:16,18.616,0,2.85,,,,,
1206,7/4/2021 2:16,15.187,0,2.83,,,,,
1207,7/4/2021 8:16,15.76,1205.6,2.83,,,,,
1208,7/4/2021 14:16,23.773,2927.8,2.85,,,,,
1209,7/4/2021 20:16,16.903,0,2.83,,,,,
1210,7/5/2021 2:16,14.996,0,2.85,,,,,
1211,7/5/2021 8:16,16.523,1205.6,2.83,,,,,
1212,7/5/2021 14:16,24.738,2927.8,2.87,,,,,
1213,7/5/2021 20:16,18.616,0,2.85,,,,,
1214,7/6/2021 2:16,16.618,0,2.83,,,,,
1215,7/6/2021 8:16,19.377,1248.6,2.85,,,,,
1216,7/6/2021 14:16,26.39,2927.8,2.85,,,,,
1217,7/6/2021 20:16,19.758,0,2.83,,,,,
1218,7/7/2021 2:16,14.517,0,2.85,,,,,
1219,7/7/2021 8:16,13.75,1216.3,2.85,,,,,
1220,7/7/2021 14:16,20.615,2927.8,2.83,,,,,
1221,7/7/2021 20:16,16.046,0,2.83,,,,,
1222,7/8/2021 2:16,13.173,0,2.83,,,,,
1223,7/8/2021 8:16,14.996,1162.5,2.85,,,,,
1224,7/8/2021 14:16,20.901,2927.8,2.83,,,,,
1225,7/8/2021 20:16,15.378,0,2.83,,,,,
1226,7/9/2021 2:16,13.076,0,2.83,,,,,
1227,7/9/2021 8:16,16.713,1076.4,2.83,,,,,
1228,7/9/2021 14:16,25.805,2927.8,2.85,,,,,
1229,7/9/2021 20:16,18.996,0,2.83,,,,,
1230,7/10/2021 2:16,15.76,0,2.83,,,,,
1231,7/10/2021 8:16,16.523,1205.6,2.83,,,,,
1232,7/10/2021 14:16,24.641,2927.8,2.85,,,,,
1233,7/10/2021 20:16,17.475,0,2.83,,,,,
1234,7/11/2021 2:16,15.282,0,2.83,,,,,
1235,7/11/2021 8:16,17.189,1184,2.83,,,,,
1236,7/11/2021 14:16,25.319,2755.6,2.83,,,,,
1237,7/11/2021 20:16,18.331,0,2.83,,,,,
1238,7/12/2021 2:16,15.569,0,2.83,,,,,
1239,7/12/2021 8:16,16.523,1205.6,2.83,,,,,
1240,7/12/2021 14:16,23.677,2755.6,2.85,,,,,
1241,7/12/2021 20:16,,,,,Logged,,,
1242,7/13/2021 2:16,,,,,,Logged,,
1243,7/13/2021 8:16,,,,,Logged,,,
1244,7/13/2021 14:16,,,,,,,Logged,Logged
