Plot Title: 10169155,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
338,11/29/2020 2:16,0.232,0,2.74,,,,
339,11/29/2020 8:16,0.343,53.8,2.74,,,,
340,11/29/2020 14:16,0.453,635.1,2.74,,,,
341,11/29/2020 20:16,0.343,0,2.74,,,,
342,11/30/2020 2:16,0.343,0,2.74,,,,
343,11/30/2020 8:16,0.232,0,2.74,,,,
344,11/30/2020 14:16,0.232,10.8,2.74,,,,
345,11/30/2020 20:16,0.232,0,2.74,,,,
346,12/1/2020 2:16,0.232,0,2.74,,,,
347,12/1/2020 8:16,-0.102,10.8,2.74,,,,
348,12/1/2020 14:16,0.343,193.8,2.74,,,,
349,12/1/2020 20:16,0.232,0,2.74,,,,
350,12/2/2020 2:16,0.232,0,2.74,,,,
351,12/2/2020 8:16,0.343,32.3,2.74,,,,
352,12/2/2020 14:16,0.343,484.4,2.74,,,,
353,12/2/2020 20:16,0.232,0,2.74,,,,
354,12/3/2020 2:16,0.232,0,2.74,,,,
355,12/3/2020 8:16,0.343,215.3,2.74,,,,
356,12/3/2020 14:16,0.563,861.1,2.74,,,,
357,12/3/2020 20:16,2.41,0,2.75,,,,
358,12/4/2020 2:16,2.517,0,2.75,,,,
359,12/4/2020 8:16,3.472,549,2.75,,,,
360,12/4/2020 14:16,8.879,3961.1,2.79,,,,
361,12/4/2020 20:16,5.037,0,2.77,,,,
362,12/5/2020 2:16,4.207,0,2.77,,,,
363,12/5/2020 8:16,2.195,570.5,2.75,,,,
364,12/5/2020 14:16,8.978,4133.4,2.79,,,,
365,12/5/2020 20:16,4.727,0,2.79,,,,
366,12/6/2020 2:16,0.674,0,2.75,,,,
367,12/6/2020 8:16,1.112,409,2.75,,,,
368,12/6/2020 14:16,2.088,2325,2.75,,,,
369,12/6/2020 20:16,1.112,0,2.75,,,,
370,12/7/2020 2:16,1.548,0,2.75,,,,
371,12/7/2020 8:16,3.683,505.9,2.77,,,,
372,12/7/2020 14:16,8.082,3961.1,2.79,,,,
373,12/7/2020 20:16,7.782,0,2.79,,,,
374,12/8/2020 2:16,9.077,0,2.81,,,,
375,12/8/2020 8:16,9.472,419.8,2.81,,,,
376,12/8/2020 14:16,10.846,3961.1,2.81,,,,
377,12/8/2020 20:16,6.877,0,2.79,,,,
378,12/9/2020 2:16,4.727,0,2.79,,,,
379,12/9/2020 8:16,1.548,505.9,2.77,,,,
380,12/9/2020 14:16,2.624,527.4,2.77,,,,
381,12/9/2020 20:16,0.121,0,2.75,,,,
382,12/10/2020 2:16,0.232,0,2.75,,,,
383,12/10/2020 8:16,0.893,366,2.75,,,,
384,12/10/2020 14:16,0.232,236.8,2.75,,,,
385,12/10/2020 20:16,-0.437,0,2.77,,,,
386,12/11/2020 2:16,-0.102,0,2.75,,,,
387,12/11/2020 8:16,0.01,0,2.75,,,,
388,12/11/2020 14:16,0.121,53.8,2.75,,,,
389,12/11/2020 20:16,0.232,0,2.75,,,,
390,12/12/2020 2:16,0.232,0,2.75,,,,
391,12/12/2020 8:16,0.232,0,2.75,,,,
392,12/12/2020 14:16,0.232,96.9,2.75,,,,
393,12/12/2020 20:16,0.232,0,2.74,,,,
394,12/13/2020 2:16,0.232,0,2.74,,,,
395,12/13/2020 8:16,0.232,0,2.74,,,,
396,12/13/2020 14:16,0.343,64.6,2.74,,,,
397,12/13/2020 20:16,0.232,0,2.74,,,,
398,12/14/2020 2:16,0.232,0,2.74,,,,
399,12/14/2020 8:16,0.232,0,2.74,,,,
400,12/14/2020 14:16,0.343,75.3,2.74,,,,
401,12/14/2020 20:16,0.232,0,2.74,,,,
402,12/15/2020 2:16,0.232,0,2.74,,,,
403,12/15/2020 8:16,0.232,10.8,2.74,,,,
404,12/15/2020 14:16,0.232,43.1,2.74,,,,
405,12/15/2020 20:16,0.232,0,2.74,,,,
406,12/16/2020 2:16,0.232,0,2.74,,,,
407,12/16/2020 8:16,0.232,43.1,2.74,,,,
408,12/16/2020 14:16,0.232,10.8,2.74,,,,
409,12/16/2020 20:16,0.232,0,2.74,,,,
410,12/17/2020 2:16,0.232,0,2.74,,,,
411,12/17/2020 8:16,0.121,0,2.74,,,,
412,12/17/2020 14:16,0.232,53.8,2.74,,,,
413,12/17/2020 20:16,0.232,0,2.74,,,,
414,12/18/2020 2:16,0.232,0,2.74,,,,
415,12/18/2020 8:16,0.121,0,2.74,,,,
416,12/18/2020 14:16,0.232,279.9,2.74,,,,
417,12/18/2020 20:16,0.232,0,2.74,,,,
418,12/19/2020 2:16,0.232,0,2.74,,,,
419,12/19/2020 8:16,0.232,107.6,2.74,,,,
420,12/19/2020 14:16,1.003,624.3,2.75,,,,
421,12/19/2020 20:16,3.472,0,2.77,,,,
422,12/20/2020 2:16,5.244,0,2.77,,,,
423,12/20/2020 8:16,5.757,43.1,2.77,,,,
424,12/20/2020 14:16,6.471,290.6,2.77,,,,
425,12/20/2020 20:16,6.775,0,2.79,,,,
426,12/21/2020 2:16,6.978,0,2.79,,,,
427,12/21/2020 8:16,5.962,129.2,2.79,,,,
428,12/21/2020 14:16,5.552,699.7,2.79,,,,
429,12/21/2020 20:16,0.232,0,2.75,,,,
430,12/22/2020 2:16,0.121,0,2.75,,,,
431,12/22/2020 8:16,0.01,32.3,2.75,,,,
432,12/22/2020 14:16,0.01,53.8,2.75,,,,
433,12/22/2020 20:16,-0.437,0,2.77,,,,
434,12/23/2020 2:16,-0.774,0,2.77,,,,
435,12/23/2020 8:16,-0.887,53.8,2.75,,,,
436,12/23/2020 14:16,0.121,731.9,2.75,,,,
437,12/23/2020 20:16,-0.213,0,2.75,,,,
438,12/24/2020 2:16,0.01,0,2.75,,,,
439,12/24/2020 8:16,0.01,53.8,2.75,,,,
440,12/24/2020 14:16,0.232,968.8,2.75,,,,
441,12/24/2020 20:16,0.232,0,2.75,,,,
442,12/25/2020 2:16,0.343,0,2.75,,,,
443,12/25/2020 8:16,0.343,43.1,2.75,,,,
444,12/25/2020 14:16,0.453,1722.2,2.75,,,,
445,12/25/2020 20:16,1.221,0,2.75,,,,
446,12/26/2020 2:16,0.232,0,2.75,,,,
447,12/26/2020 8:16,0.01,129.2,2.75,,,,
448,12/26/2020 14:16,0.121,193.8,2.75,,,,
449,12/26/2020 20:16,0.121,0,2.75,,,,
450,12/27/2020 2:16,-0.213,0,2.74,,,,
451,12/27/2020 8:16,-0.437,86.1,2.75,,,,
452,12/27/2020 14:16,0.232,635.1,2.75,,,,
453,12/27/2020 20:16,-0.774,0,2.75,,,,
454,12/28/2020 2:16,-0.774,0,2.75,,,,
455,12/28/2020 8:16,-1.57,118.4,2.75,,,,
456,12/28/2020 14:16,0.232,1227.1,2.75,,,,
457,12/28/2020 20:16,0.121,0,2.75,,,,
458,12/29/2020 2:16,-0.325,0,2.74,,,,
459,12/29/2020 8:16,-0.213,193.8,2.74,,,,
460,12/29/2020 14:16,-0.102,613.5,2.74,,,,
461,12/29/2020 20:16,-0.325,0,2.74,,,,
462,12/30/2020 2:16,-0.102,0,2.74,,,,
463,12/30/2020 8:16,0.121,0,2.75,,,,
464,12/30/2020 14:16,0.01,10.8,2.75,,,,
465,12/30/2020 20:16,0.121,0,2.75,,,,
466,12/31/2020 2:16,0.121,0,2.75,,,,
467,12/31/2020 8:16,0.121,0,2.75,,,,
468,12/31/2020 14:16,0.121,64.6,2.75,,,,
469,12/31/2020 20:16,0.121,0,2.75,,,,
470,1/1/2021 2:16,0.121,0,2.75,,,,
471,1/1/2021 8:16,0.121,0,2.75,,,,
