"Plot Title: 10169161"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","Coupler Attached","Stopped","End Of File"
1,06/29/16 09:00:00 PM,13.269,0.0,3.14,Logged,,,
2,06/30/16 03:00:00 AM,10.651,0.0,3.08,,,,
3,06/30/16 09:00:00 AM,26.781,1152.0,3.12,,,,
4,06/30/16 03:00:00 PM,22.621,416.0,3.10,,,,
5,06/30/16 09:00:00 PM,12.980,0.0,3.08,,,,
6,07/01/16 03:00:00 AM,10.651,0.0,3.03,,,,
7,07/01/16 09:00:00 AM,27.272,1152.0,3.08,,,,
8,07/01/16 03:00:00 PM,21.473,432.0,3.05,,,,
9,07/01/16 09:00:00 PM,14.804,0.0,3.05,,,,
10,07/02/16 03:00:00 AM,12.594,0.0,3.03,,,,
11,07/02/16 09:00:00 AM,30.356,1024.0,3.03,,,,
12,07/02/16 03:00:00 PM,24.062,176.0,3.05,,,,
13,07/02/16 09:00:00 PM,14.613,0.0,3.03,,,,
14,07/03/16 03:00:00 AM,12.207,0.0,3.01,,,,
15,07/03/16 09:00:00 AM,28.754,1088.0,3.03,,,,
16,07/03/16 03:00:00 PM,21.855,368.0,3.03,,,,
17,07/03/16 09:00:00 PM,12.304,0.0,2.99,,,,
18,07/04/16 03:00:00 AM,10.063,0.0,2.97,,,,
19,07/04/16 09:00:00 AM,27.862,1152.0,3.01,,,,
20,07/04/16 03:00:00 PM,20.234,400.0,2.99,,,,
21,07/04/16 09:00:00 PM,11.431,0.0,2.97,,,,
22,07/05/16 03:00:00 AM,9.077,0.0,2.97,,,,
23,07/05/16 09:00:00 AM,26.977,368.0,2.99,,,,
24,07/05/16 03:00:00 PM,19.853,400.0,2.99,,,,
25,07/05/16 09:00:00 PM,10.944,0.0,2.97,,,,
26,07/06/16 03:00:00 AM,9.275,0.0,2.95,,,,
27,07/06/16 09:00:00 AM,15.664,480.0,2.95,,,,
28,07/06/16 03:00:00 PM,18.711,864.0,2.99,,,,
29,07/06/16 09:00:00 PM,12.497,0.0,2.97,,,,
30,07/07/16 03:00:00 AM,10.259,0.0,2.93,,,,
31,07/07/16 09:00:00 AM,23.292,1408.0,2.97,,,,
32,07/07/16 03:00:00 PM,19.472,576.0,2.97,,,,
33,07/07/16 09:00:00 PM,11.916,0.0,2.95,,,,
34,07/08/16 03:00:00 AM,10.748,0.0,2.93,,,,
35,07/08/16 09:00:00 AM,10.944,128.0,2.93,,,,
36,07/08/16 03:00:00 PM,12.690,256.0,2.93,,,,
37,07/08/16 09:00:00 PM,10.259,0.0,2.91,,,,
38,07/09/16 03:00:00 AM,8.779,0.0,2.91,,,,
39,07/09/16 09:00:00 AM,10.063,216.0,2.91,,,,
40,07/09/16 03:00:00 PM,12.304,608.0,2.93,,,,
41,07/09/16 09:00:00 PM,8.879,0.0,2.91,,,,
42,07/10/16 03:00:00 AM,7.682,0.0,2.91,,,,
43,07/10/16 09:00:00 AM,7.481,384.0,2.89,,,,
44,07/10/16 03:00:00 PM,8.481,152.0,2.91,,,,
45,07/10/16 09:00:00 PM,8.481,0.0,2.91,,,,
46,07/11/16 03:00:00 AM,8.282,0.0,2.89,,,,
47,07/11/16 09:00:00 AM,10.455,1408.0,2.89,,,,
48,07/11/16 03:00:00 PM,16.903,608.0,2.93,,,,
49,07/11/16 09:00:00 PM,10.944,0.0,2.91,,,,
50,07/12/16 03:00:00 AM,9.866,0.0,2.89,,,,
51,07/12/16 09:00:00 AM,11.528,304.0,2.91,,,,
52,07/12/16 03:00:00 PM,15.569,304.0,2.91,,,,
53,07/12/16 09:00:00 PM,10.357,0.0,2.89,,,,
54,07/13/16 03:00:00 AM,8.680,0.0,2.91,,,,
55,07/13/16 09:00:00 AM,20.138,992.0,2.91,,,,
56,07/13/16 03:00:00 PM,19.662,400.0,2.93,,,,
57,07/13/16 09:00:00 PM,13.173,0.0,2.93,,,,
58,07/14/16 03:00:00 AM,11.528,0.0,2.91,,,,
59,07/14/16 09:00:00 AM,21.760,1024.0,2.93,,,,
60,07/14/16 03:00:00 PM,20.996,336.0,2.95,,,,
61,07/14/16 09:00:00 PM,13.173,0.0,2.93,,,,
62,07/15/16 03:00:00 AM,10.651,0.0,2.91,,,,
63,07/15/16 09:00:00 AM,14.996,1024.0,2.93,,,,
64,07/15/16 03:00:00 PM,18.996,320.0,2.95,,,,
65,07/15/16 09:00:00 PM,11.139,0.0,2.91,,,,
66,07/16/16 03:00:00 AM,9.077,0.0,2.91,,,,
67,07/16/16 09:00:00 AM,18.331,1408.0,2.93,,,,
68,07/16/16 03:00:00 PM,19.187,480.0,2.95,,,,
69,07/16/16 09:00:00 PM,11.819,0.0,2.91,,,,
70,07/17/16 03:00:00 AM,10.161,0.0,2.91,,,,
71,07/17/16 09:00:00 AM,12.690,576.0,2.91,,,,
72,07/17/16 03:00:00 PM,19.282,480.0,2.95,,,,
73,07/17/16 09:00:00 PM,12.304,0.0,2.91,,,,
74,07/18/16 03:00:00 AM,11.139,0.0,2.91,,,,
75,07/18/16 09:00:00 AM,11.722,304.0,2.91,,,,
76,07/18/16 03:00:00 PM,15.378,864.0,2.91,,,,
77,07/18/16 09:00:00 PM,11.528,0.0,2.91,,,,
78,07/19/16 03:00:00 AM,10.651,0.0,2.89,,,,
79,07/19/16 09:00:00 AM,11.916,448.0,2.89,,,,
80,07/19/16 03:00:00 PM,17.665,416.0,2.93,,,,
81,07/19/16 09:00:00 PM,11.139,0.0,2.91,,,,
82,07/20/16 03:00:00 AM,9.571,0.0,2.91,,,,
83,07/20/16 09:00:00 AM,18.616,3328.0,2.93,,,,
84,07/20/16 03:00:00 PM,18.901,85.0,2.93,,,,
85,07/20/16 09:00:00 PM,13.942,0.0,2.93,,,,
86,07/21/16 03:00:00 AM,12.690,0.0,2.91,,,,
87,07/21/16 09:00:00 AM,21.855,2176.0,2.93,,,,
88,07/21/16 03:00:00 PM,19.853,320.0,2.93,,,,
89,07/21/16 09:00:00 PM,13.750,0.0,2.93,,,,
90,07/22/16 03:00:00 AM,10.846,0.0,2.91,,,,
91,07/22/16 09:00:00 AM,13.846,1472.0,2.93,,,,
92,07/22/16 03:00:00 PM,17.284,368.0,2.93,,,,
93,07/22/16 09:00:00 PM,11.722,0.0,2.91,,,,
94,07/23/16 03:00:00 AM,10.161,0.0,2.89,,,,
95,07/23/16 09:00:00 AM,18.711,864.0,2.93,,,,
96,07/23/16 03:00:00 PM,18.996,304.0,2.95,,,,
97,07/23/16 09:00:00 PM,13.461,0.0,2.93,,,,
98,07/24/16 03:00:00 AM,11.819,0.0,2.91,,,,
99,07/24/16 09:00:00 AM,20.519,1792.0,2.91,,,,
100,07/24/16 03:00:00 PM,22.046,304.0,2.95,,,,
101,07/24/16 09:00:00 PM,15.855,0.0,2.93,,,,
102,07/25/16 03:00:00 AM,13.654,0.0,2.93,,,,
103,07/25/16 09:00:00 AM,20.901,3968.0,2.93,,,,
104,07/25/16 03:00:00 PM,22.429,352.0,2.95,,,,
105,07/25/16 09:00:00 PM,15.569,0.0,2.93,,,,
106,07/26/16 03:00:00 AM,13.654,0.0,2.93,,,,
107,07/26/16 09:00:00 AM,21.187,5888.0,2.93,,,,
108,07/26/16 03:00:00 PM,21.664,352.0,2.95,,,,
109,07/26/16 09:00:00 PM,15.569,0.0,2.93,,,,
110,07/27/16 03:00:00 AM,13.846,0.0,2.93,,,,
111,07/27/16 09:00:00 AM,21.951,8704.0,2.93,,,,
112,07/27/16 03:00:00 PM,21.951,480.0,2.95,,,,
113,07/27/16 09:00:00 PM,16.618,0.0,2.93,,,,
114,07/28/16 03:00:00 AM,14.996,0.0,2.95,,,,
115,07/28/16 09:00:00 AM,24.931,7168.0,2.95,,,,
116,07/28/16 03:00:00 PM,24.062,768.0,2.97,,,,
117,07/28/16 09:00:00 PM,18.901,0.0,2.95,,,,
118,07/29/16 03:00:00 AM,16.999,0.0,2.93,,,,
119,07/29/16 09:00:00 AM,27.370,7168.0,2.95,,,,
120,07/29/16 03:00:00 PM,24.255,1024.0,2.97,,,,
121,07/29/16 09:00:00 PM,17.475,0.0,2.95,,,,
122,07/30/16 03:00:00 AM,15.282,0.0,2.93,,,,
123,07/30/16 09:00:00 AM,25.708,9728.0,2.95,,,,
124,07/30/16 03:00:00 PM,21.378,1856.0,2.95,,,,
125,07/30/16 09:00:00 PM,13.654,0.0,2.95,,,,
126,07/31/16 03:00:00 AM,11.236,0.0,2.91,,,,
127,07/31/16 09:00:00 AM,23.677,8192.0,2.95,,,,
128,07/31/16 03:00:00 PM,19.853,1344.0,2.93,,,,
129,07/31/16 09:00:00 PM,13.654,0.0,2.93,,,,
130,08/01/16 03:00:00 AM,11.916,0.0,2.91,,,,
131,08/01/16 09:00:00 AM,25.610,12288.0,2.93,,,,
132,08/01/16 03:00:00 PM,20.329,864.0,2.93,,,,
133,08/01/16 09:00:00 PM,13.365,0.0,2.93,,,,
134,08/02/16 03:00:00 AM,10.259,0.0,2.91,,,,
135,08/02/16 09:00:00 AM,11.334,232.0,2.91,,,,
136,08/02/16 03:00:00 PM,15.569,400.0,2.91,,,,
137,08/02/16 09:00:00 PM,9.768,0.0,2.89,,,,
138,08/03/16 03:00:00 AM,8.581,0.0,2.89,,,,
139,08/03/16 09:00:00 AM,23.677,6656.0,2.93,,,,
140,08/03/16 03:00:00 PM,19.092,272.0,2.93,,,,
141,08/03/16 09:00:00 PM,15.187,0.0,2.91,,,,
142,08/04/16 03:00:00 AM,14.517,0.0,2.93,,,,
143,08/04/16 09:00:00 AM,27.961,2816.0,2.93,,,,
144,08/04/16 03:00:00 PM,21.855,248.0,2.93,,,,
145,08/04/16 09:00:00 PM,16.713,0.0,2.93,,,,
146,08/05/16 03:00:00 AM,14.613,0.0,2.93,,,,
147,08/05/16 09:00:00 AM,32.704,5376.0,2.95,,,,
148,08/05/16 03:00:00 PM,19.948,272.0,2.93,,,,
149,08/05/16 09:00:00 PM,12.787,0.0,2.93,,,,
150,08/06/16 03:00:00 AM,10.161,0.0,2.91,,,,
151,08/06/16 09:00:00 AM,31.983,5120.0,2.93,,,,
152,08/06/16 03:00:00 PM,18.045,288.0,2.95,,,,
153,08/06/16 09:00:00 PM,11.431,0.0,2.91,,,,
154,08/07/16 03:00:00 AM,8.978,0.0,2.91,,,,
155,08/07/16 09:00:00 AM,31.166,3712.0,2.93,,,,
156,08/07/16 03:00:00 PM,16.713,336.0,2.93,,,,
157,08/07/16 09:00:00 PM,10.553,0.0,2.91,,,,
158,08/08/16 03:00:00 AM,9.077,0.0,2.91,,,,
159,08/08/16 09:00:00 AM,19.567,1536.0,2.93,,,,
160,08/08/16 03:00:00 PM,14.613,448.0,2.93,,,,
161,08/08/16 09:00:00 PM,10.259,0.0,2.89,,,,
162,08/09/16 03:00:00 AM,9.275,0.0,2.89,,,,
163,08/09/16 09:00:00 AM,11.722,480.0,2.89,,,,
164,08/09/16 03:00:00 PM,14.421,480.0,2.91,,,,
165,08/09/16 09:00:00 PM,10.161,0.0,2.89,,,,
166,08/10/16 03:00:00 AM,9.176,0.0,2.89,,,,
167,08/10/16 09:00:00 AM,23.292,672.0,2.91,,,,
168,08/10/16 03:00:00 PM,18.045,240.0,2.95,,,,
169,08/10/16 09:00:00 PM,13.558,0.0,2.93,,,,
170,08/11/16 03:00:00 AM,12.207,0.0,2.91,,,,
171,08/11/16 09:00:00 AM,24.545,512.0,2.95,,,,
172,08/11/16 03:00:00 PM,21.760,224.0,2.95,,,,
173,08/11/16 09:00:00 PM,16.999,0.0,2.95,,,,
174,08/12/16 03:00:00 AM,15.569,0.0,2.93,,,,
175,08/12/16 09:00:00 AM,23.292,480.0,2.95,,,,
176,08/12/16 03:00:00 PM,23.484,232.0,2.97,,,,
177,08/12/16 09:00:00 PM,18.045,0.0,2.95,,,,
178,08/13/16 03:00:00 AM,16.237,0.0,2.95,,,,
179,08/13/16 09:00:00 AM,21.760,512.0,2.95,,,,
180,08/13/16 03:00:00 PM,24.351,400.0,2.97,,,,
181,08/13/16 09:00:00 PM,17.760,0.0,2.95,,,,
182,08/14/16 03:00:00 AM,16.141,0.0,2.95,,,,
183,08/14/16 09:00:00 AM,21.282,512.0,2.95,,,,
184,08/14/16 03:00:00 PM,23.004,232.0,2.97,,,,
185,08/14/16 09:00:00 PM,16.427,0.0,2.95,,,,
186,08/15/16 03:00:00 AM,13.846,0.0,2.95,,,,
187,08/15/16 09:00:00 AM,17.950,384.0,2.95,,,,
188,08/15/16 03:00:00 PM,21.855,232.0,2.95,,,,
189,08/15/16 09:00:00 PM,16.046,0.0,2.95,,,,
190,08/16/16 03:00:00 AM,14.421,0.0,2.95,,,,
191,08/16/16 09:00:00 AM,17.950,384.0,2.95,,,,
192,08/16/16 03:00:00 PM,23.004,272.0,2.97,,,,
193,08/16/16 09:00:00 PM,15.664,0.0,2.93,,,,
194,08/17/16 03:00:00 AM,13.269,0.0,2.93,,,,
195,08/17/16 09:00:00 AM,17.094,336.0,2.93,,,,
196,08/17/16 03:00:00 PM,22.717,800.0,2.95,,,,
197,08/17/16 09:00:00 PM,15.951,0.0,2.93,,,,
198,08/18/16 03:00:00 AM,16.427,0.0,2.93,,,,
199,08/18/16 09:00:00 AM,20.234,304.0,2.93,,,,
200,08/18/16 03:00:00 PM,25.125,232.0,2.95,,,,
201,08/18/16 09:00:00 PM,20.138,0.0,2.95,,,,
202,08/19/16 03:00:00 AM,18.806,0.0,2.95,,,,
203,08/19/16 09:00:00 AM,19.853,400.0,2.93,,,,
204,08/19/16 03:00:00 PM,23.966,352.0,2.97,,,,
205,08/19/16 09:00:00 PM,19.662,0.0,2.95,,,,
206,08/20/16 03:00:00 AM,17.855,0.0,2.95,,,,
207,08/20/16 09:00:00 AM,20.424,320.0,2.93,,,,
208,08/20/16 03:00:00 PM,23.677,384.0,2.97,,,,
209,08/20/16 09:00:00 PM,18.331,0.0,2.95,,,,
210,08/21/16 03:00:00 AM,15.855,0.0,2.93,,,,
211,08/21/16 09:00:00 AM,18.331,320.0,2.95,,,,
212,08/21/16 03:00:00 PM,20.805,256.0,2.95,,,,
213,08/21/16 09:00:00 PM,14.230,0.0,2.95,,,,
214,08/22/16 03:00:00 AM,11.528,0.0,2.93,,,,
215,08/22/16 09:00:00 AM,15.473,320.0,2.93,,,,
216,08/22/16 03:00:00 PM,18.426,448.0,2.95,,,,
217,08/22/16 09:00:00 PM,11.819,0.0,2.93,,,,
218,08/23/16 03:00:00 AM,10.455,0.0,2.91,,,,
219,08/23/16 09:00:00 AM,14.517,272.0,2.93,,,,
220,08/23/16 03:00:00 PM,18.806,1088.0,2.95,,,,
221,08/23/16 09:00:00 PM,13.846,0.0,2.93,,,,
222,08/24/16 03:00:00 AM,12.980,0.0,2.93,,,,
223,08/24/16 09:00:00 AM,16.427,288.0,2.91,,,,
224,08/24/16 03:00:00 PM,18.711,1088.0,2.93,,,,
225,08/24/16 09:00:00 PM,14.804,0.0,2.93,,,,
226,08/25/16 03:00:00 AM,13.558,0.0,2.93,,,,
227,08/25/16 09:00:00 AM,16.808,272.0,2.91,,,,
228,08/25/16 03:00:00 PM,19.472,232.0,2.93,,,,
229,08/25/16 09:00:00 PM,15.664,0.0,2.91,,,,
230,08/26/16 03:00:00 AM,14.804,0.0,2.93,,,,
231,08/26/16 09:00:00 AM,16.903,248.0,2.91,,,,
232,08/26/16 03:00:00 PM,21.473,304.0,2.93,,,,
233,08/26/16 09:00:00 PM,16.713,0.0,2.93,,,,
234,08/27/16 03:00:00 AM,14.134,0.0,2.93,,,,
235,08/27/16 09:00:00 AM,15.664,224.0,2.91,,,,
236,08/27/16 03:00:00 PM,20.329,240.0,2.91,,,,
237,08/27/16 09:00:00 PM,13.942,0.0,2.93,,,,
238,08/28/16 03:00:00 AM,12.690,0.0,2.91,,,,
239,08/28/16 09:00:00 AM,15.378,232.0,2.91,,,,
240,08/28/16 03:00:00 PM,21.282,200.0,2.93,,,,
241,08/28/16 09:00:00 PM,15.569,0.0,2.91,,,,
242,08/29/16 03:00:00 AM,14.038,0.0,2.93,,,,
243,08/29/16 09:00:00 AM,15.569,288.0,2.91,,,,
244,08/29/16 03:00:00 PM,20.710,256.0,2.91,,,,
245,08/29/16 09:00:00 PM,13.942,0.0,2.93,,,,
246,08/30/16 03:00:00 AM,11.819,0.0,2.91,,,,
247,08/30/16 09:00:00 AM,14.038,496.0,2.91,,,,
248,08/30/16 03:00:00 PM,16.332,200.0,2.91,,,,
249,08/30/16 09:00:00 PM,10.455,0.0,2.89,,,,
250,08/31/16 03:00:00 AM,9.373,0.0,2.89,,,,
251,08/31/16 09:00:00 AM,11.236,208.0,2.89,,,,
252,08/31/16 03:00:00 PM,16.903,432.0,2.91,,,,
253,08/31/16 09:00:00 PM,11.916,0.0,2.89,,,,
254,09/01/16 03:00:00 AM,9.472,0.0,2.89,,,,
255,09/01/16 09:00:00 AM,13.365,496.0,2.91,,,,
256,09/01/16 03:00:00 PM,15.473,480.0,2.89,,,,
257,09/01/16 09:00:00 PM,9.669,0.0,2.87,,,,
258,09/02/16 03:00:00 AM,8.481,0.0,2.89,,,,
259,09/02/16 09:00:00 AM,8.382,288.0,2.89,,,,
260,09/02/16 03:00:00 PM,11.819,352.0,2.89,,,,
261,09/02/16 09:00:00 PM,9.077,0.0,2.89,,,,
262,09/03/16 03:00:00 AM,7.782,0.0,2.87,,,,
263,09/03/16 09:00:00 AM,7.782,200.0,2.87,,,,
264,09/03/16 03:00:00 PM,12.013,432.0,2.89,,,,
265,09/03/16 09:00:00 PM,7.280,0.0,2.87,,,,
266,09/04/16 03:00:00 AM,5.450,0.0,2.87,,,,
267,09/04/16 09:00:00 AM,7.782,232.0,2.87,,,,
268,09/04/16 03:00:00 PM,11.722,480.0,2.87,,,,
269,09/04/16 09:00:00 PM,6.674,0.0,2.87,,,,
270,09/05/16 03:00:00 AM,5.757,0.0,2.87,,,,
271,09/05/16 09:00:00 AM,7.782,256.0,2.87,,,,
272,09/05/16 03:00:00 PM,11.528,176.0,2.87,,,,
273,09/05/16 09:00:00 PM,8.282,0.0,2.87,,,,
274,09/06/16 03:00:00 AM,7.682,0.0,2.87,,,,
275,09/06/16 09:00:00 AM,8.680,176.0,2.87,,,,
276,09/06/16 03:00:00 PM,11.236,272.0,2.87,,,,
277,09/06/16 09:00:00 PM,9.768,0.0,2.87,,,,
278,09/07/16 03:00:00 AM,9.669,0.0,2.87,,,,
279,09/07/16 09:00:00 AM,10.651,128.0,2.87,,,,
280,09/07/16 03:00:00 PM,12.883,144.0,2.89,,,,
281,09/07/16 09:00:00 PM,10.553,0.0,2.87,,,,
282,09/08/16 03:00:00 AM,8.879,0.0,2.89,,,,
283,09/08/16 09:00:00 AM,9.275,136.0,2.89,,,,
284,09/08/16 03:00:00 PM,13.750,384.0,2.89,,,,
285,09/08/16 09:00:00 PM,9.571,0.0,2.89,,,,
286,09/09/16 03:00:00 AM,7.582,0.0,2.87,,,,
287,09/09/16 09:00:00 AM,8.978,168.0,2.89,,,,
288,09/09/16 03:00:00 PM,13.461,152.0,2.89,,,,
289,09/09/16 09:00:00 PM,11.916,0.0,2.89,,,,
290,09/10/16 03:00:00 AM,11.819,0.0,2.89,,,,
291,09/10/16 09:00:00 AM,12.690,144.0,2.89,,,,
292,09/10/16 03:00:00 PM,16.332,144.0,2.89,,,,
293,09/10/16 09:00:00 PM,12.883,0.0,2.89,,,,
294,09/11/16 03:00:00 AM,10.651,0.0,2.89,,,,
295,09/11/16 09:00:00 AM,10.846,99.0,2.89,,,,
296,09/11/16 03:00:00 PM,12.787,144.0,2.89,,,,
297,09/11/16 09:00:00 PM,7.381,0.0,2.87,,,,
298,09/12/16 03:00:00 AM,6.370,0.0,2.87,,,,
299,09/12/16 09:00:00 AM,6.674,126.0,2.87,,,,
300,09/12/16 03:00:00 PM,9.571,144.0,2.89,,,,
301,09/12/16 09:00:00 PM,7.079,0.0,2.87,,,,
302,09/13/16 03:00:00 AM,6.370,0.0,2.87,,,,
303,09/13/16 09:00:00 AM,6.370,144.0,2.87,,,,
304,09/13/16 03:00:00 PM,10.455,144.0,2.87,,,,
305,09/13/16 09:00:00 PM,8.282,0.0,2.87,,,,
306,09/14/16 03:00:00 AM,7.280,0.0,2.87,,,,
307,09/14/16 09:00:00 AM,6.573,136.0,2.87,,,,
308,09/14/16 03:00:00 PM,11.528,144.0,2.87,,,,
309,09/14/16 09:00:00 PM,8.978,0.0,2.89,,,,
310,09/15/16 03:00:00 AM,8.082,0.0,2.87,,,,
311,09/15/16 09:00:00 AM,9.176,128.0,2.89,,,,
312,09/15/16 03:00:00 PM,13.750,152.0,2.89,,,,
313,09/15/16 09:00:00 PM,11.625,0.0,2.89,,,,
314,09/16/16 03:00:00 AM,10.748,0.0,2.87,,,,
315,09/16/16 09:00:00 AM,11.722,112.0,2.89,,,,
316,09/16/16 03:00:00 PM,16.046,192.0,2.89,,,,
317,09/16/16 09:00:00 PM,12.690,0.0,2.89,,,,
318,09/17/16 03:00:00 AM,11.334,0.0,2.89,,,,
319,09/17/16 09:00:00 AM,13.269,496.0,2.89,,,,
320,09/17/16 03:00:00 PM,12.207,66.0,2.89,,,,
321,09/17/16 09:00:00 PM,11.916,0.0,2.89,,,,
322,09/18/16 03:00:00 AM,11.916,0.0,2.89,,,,
323,09/18/16 09:00:00 AM,12.594,101.0,2.89,,,,
324,09/18/16 03:00:00 PM,13.558,256.0,2.89,,,,
325,09/18/16 09:00:00 PM,11.236,0.0,2.89,,,,
326,09/19/16 03:00:00 AM,9.571,0.0,2.89,,,,
327,09/19/16 09:00:00 AM,7.280,38.0,2.87,,,,
328,09/19/16 03:00:00 PM,12.304,448.0,2.89,,,,
329,09/19/16 09:00:00 PM,7.983,0.0,2.87,,,,
330,09/20/16 03:00:00 AM,7.782,0.0,2.87,,,,
331,09/20/16 09:00:00 AM,8.382,126.0,2.87,,,,
332,09/20/16 03:00:00 PM,9.965,160.0,2.87,,,,
333,09/20/16 09:00:00 PM,6.471,0.0,2.87,,,,
334,09/21/16 03:00:00 AM,5.450,0.0,2.87,,,,
335,09/21/16 09:00:00 AM,5.655,79.0,2.87,,,,
336,09/21/16 03:00:00 PM,8.182,20.0,2.87,,,,
337,09/21/16 09:00:00 PM,5.655,0.0,2.87,,,,
338,09/22/16 03:00:00 AM,5.450,0.0,2.87,,,,
339,09/22/16 09:00:00 AM,6.064,68.0,2.87,,,,
340,09/22/16 03:00:00 PM,7.582,192.0,2.87,,,,
341,09/22/16 09:00:00 PM,5.244,0.0,2.87,,,,
342,09/23/16 03:00:00 AM,5.757,0.0,2.87,,,,
343,09/23/16 09:00:00 AM,6.268,320.0,2.87,,,,
344,09/23/16 03:00:00 PM,7.381,114.0,2.87,,,,
345,09/23/16 09:00:00 PM,7.481,0.0,2.87,,,,
346,09/24/16 03:00:00 AM,5.860,0.0,2.87,,,,
347,09/24/16 09:00:00 AM,5.860,61.0,2.87,,,,
348,09/24/16 03:00:00 PM,9.866,136.0,2.85,,,,
349,09/24/16 09:00:00 PM,8.082,0.0,2.87,,,,
350,09/25/16 03:00:00 AM,9.472,0.0,2.87,,,,
351,09/25/16 09:00:00 AM,11.722,50.0,2.87,,,,
352,09/25/16 03:00:00 PM,16.046,136.0,2.89,,,,
353,09/25/16 09:00:00 PM,14.134,0.0,2.91,,,,
354,09/26/16 03:00:00 AM,13.846,0.0,2.89,,,,
355,09/26/16 09:00:00 AM,14.517,41.0,2.91,,,,
356,09/26/16 03:00:00 PM,17.284,113.0,2.91,,,,
357,09/26/16 09:00:00 PM,14.134,0.0,2.91,,,,
358,09/27/16 03:00:00 AM,12.690,0.0,2.89,,,,
359,09/27/16 09:00:00 AM,12.110,33.0,2.89,,,,
360,09/27/16 03:00:00 PM,14.996,109.0,2.91,,,,
361,09/27/16 09:00:00 PM,12.690,0.0,2.89,,,,
362,09/28/16 03:00:00 AM,11.431,0.0,2.89,,,,
363,09/28/16 09:00:00 AM,11.236,34.0,2.89,,,,
364,09/28/16 03:00:00 PM,13.750,100.0,2.91,,,,
365,09/28/16 09:00:00 PM,11.431,0.0,2.89,,,,
366,09/29/16 03:00:00 AM,10.259,0.0,2.87,,,,
367,09/29/16 09:00:00 AM,10.357,99.0,2.87,,,,
368,09/29/16 03:00:00 PM,12.304,128.0,2.89,,,,
369,09/29/16 09:00:00 PM,9.077,0.0,2.89,,,,
370,09/30/16 03:00:00 AM,7.782,0.0,2.87,,,,
371,09/30/16 09:00:00 AM,7.582,39.0,2.87,,,,
372,09/30/16 03:00:00 PM,10.259,136.0,2.87,,,,
373,09/30/16 09:00:00 PM,6.573,0.0,2.87,,,,
374,10/01/16 03:00:00 AM,5.552,0.0,2.87,,,,
375,10/01/16 09:00:00 AM,5.757,92.0,2.87,,,,
376,10/01/16 03:00:00 PM,6.978,480.0,2.87,,,,
377,10/01/16 09:00:00 PM,4.934,0.0,2.87,,,,
378,10/02/16 03:00:00 AM,4.519,0.0,2.87,,,,
379,10/02/16 09:00:00 AM,5.347,123.0,2.87,,,,
380,10/02/16 03:00:00 PM,6.978,432.0,2.87,,,,
381,10/02/16 09:00:00 PM,4.415,0.0,2.87,,,,
382,10/03/16 03:00:00 AM,3.155,0.0,2.85,,,,
383,10/03/16 09:00:00 AM,4.727,200.0,2.87,,,,
384,10/03/16 03:00:00 PM,7.079,224.0,2.87,,,,
385,10/03/16 09:00:00 PM,5.757,0.0,2.87,,,,
386,10/04/16 03:00:00 AM,5.347,0.0,2.85,,,,
387,10/04/16 09:00:00 AM,5.450,110.0,2.85,,,,
388,10/04/16 03:00:00 PM,5.552,34.0,2.85,,,,
389,10/04/16 09:00:00 PM,4.934,0.0,2.85,,,,
390,10/05/16 03:00:00 AM,4.519,0.0,2.87,,,,
391,10/05/16 09:00:00 AM,4.831,160.0,2.85,,,,
392,10/05/16 03:00:00 PM,5.962,70.0,2.87,,,,
393,10/05/16 09:00:00 PM,5.450,0.0,2.85,,,,
394,10/06/16 03:00:00 AM,5.244,0.0,2.85,,,,
395,10/06/16 09:00:00 AM,5.552,232.0,2.85,,,,
396,10/06/16 03:00:00 PM,8.382,352.0,2.87,,,,
397,10/06/16 09:00:00 PM,6.370,0.0,2.87,,,,
398,10/07/16 03:00:00 AM,6.978,1.0,2.87,,,,
399,10/07/16 09:00:00 AM,8.481,125.0,2.87,,,,
400,10/07/16 03:00:00 PM,9.866,119.0,2.85,,,,
401,10/07/16 09:00:00 PM,8.581,1.0,2.87,,,,
402,10/08/16 03:00:00 AM,9.176,2.0,2.87,,,,
403,10/08/16 09:00:00 AM,9.275,30.0,2.87,,,,
404,10/08/16 03:00:00 PM,11.431,128.0,2.87,,,,
405,10/08/16 09:00:00 PM,10.357,2.0,2.87,,,,
406,10/09/16 03:00:00 AM,8.680,2.0,2.87,,,,
407,10/09/16 09:00:00 AM,7.682,44.0,2.87,,,,
408,10/09/16 03:00:00 PM,10.455,128.0,2.87,,,,
409,10/09/16 09:00:00 PM,9.866,3.0,2.87,,,,
410,10/10/16 03:00:00 AM,9.176,2.0,2.87,,,,
411,10/10/16 09:00:00 AM,9.571,176.0,2.87,,,,
412,10/10/16 03:00:00 PM,11.236,400.0,2.87,,,,
413,10/10/16 09:00:00 PM,7.882,2.0,2.87,,,,
414,10/11/16 03:00:00 AM,6.064,2.0,2.87,,,,
415,10/11/16 09:00:00 AM,5.962,110.0,2.87,,,,
416,10/11/16 03:00:00 PM,9.472,352.0,2.87,,,,
417,10/11/16 09:00:00 PM,6.674,2.0,2.87,,,,
418,10/12/16 03:00:00 AM,6.674,2.0,2.87,,,,
419,10/12/16 09:00:00 AM,8.282,168.0,2.87,,,,
420,10/12/16 03:00:00 PM,9.768,272.0,2.85,,,,
