"Plot Title: 10166323"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²","End Of File"
534,11/10/16 09:00:00 PM,8.978,0.0,
535,11/11/16 03:00:00 AM,9.176,0.0,
536,11/11/16 09:00:00 AM,9.275,114.0,
537,11/11/16 03:00:00 PM,11.431,105.0,
538,11/11/16 09:00:00 PM,9.866,0.0,
539,11/12/16 03:00:00 AM,7.582,0.0,
540,11/12/16 09:00:00 AM,6.775,29.0,
541,11/12/16 03:00:00 PM,7.079,184.0,
542,11/12/16 09:00:00 PM,6.268,0.0,
543,11/13/16 03:00:00 AM,4.415,0.0,
544,11/13/16 09:00:00 AM,5.655,27.0,
545,11/13/16 03:00:00 PM,8.680,248.0,
546,11/13/16 09:00:00 PM,6.877,0.0,
547,11/14/16 03:00:00 AM,5.962,0.0,
548,11/14/16 09:00:00 AM,5.962,17.0,
549,11/14/16 03:00:00 PM,8.182,240.0,
550,11/14/16 09:00:00 PM,7.782,0.0,
551,11/15/16 03:00:00 AM,8.082,0.0,
552,11/15/16 09:00:00 AM,4.934,40.0,
553,11/15/16 03:00:00 PM,1.872,76.0,
554,11/15/16 09:00:00 PM,0.232,0.0,
555,11/16/16 03:00:00 AM,0.232,0.0,
556,11/16/16 09:00:00 AM,0.343,1.0,
557,11/16/16 03:00:00 PM,0.343,33.0,
558,11/16/16 09:00:00 PM,0.232,0.0,
559,11/17/16 03:00:00 AM,0.343,0.0,
560,11/17/16 09:00:00 AM,0.121,21.0,
561,11/17/16 03:00:00 PM,0.453,110.0,
562,11/17/16 09:00:00 PM,0.232,0.0,
563,11/18/16 03:00:00 AM,-0.437,0.0,
564,11/18/16 09:00:00 AM,-0.549,57.0,
565,11/18/16 03:00:00 PM,0.343,110.0,
566,11/18/16 09:00:00 PM,0.232,0.0,
567,11/19/16 03:00:00 AM,0.232,0.0,
568,11/19/16 09:00:00 AM,0.343,37.0,
569,11/19/16 03:00:00 PM,0.453,69.0,
570,11/19/16 09:00:00 PM,0.343,0.0,
571,11/20/16 03:00:00 AM,0.343,0.0,
572,11/20/16 09:00:00 AM,0.343,27.0,
573,11/20/16 03:00:00 PM,0.674,152.0,
574,11/20/16 09:00:00 PM,1.112,0.0,
575,11/21/16 03:00:00 AM,1.439,0.0,
576,11/21/16 09:00:00 AM,0.343,54.0,
577,11/21/16 03:00:00 PM,3.998,432.0,
578,11/21/16 09:00:00 PM,0.453,0.0,
579,11/22/16 03:00:00 AM,-0.437,0.0,
580,11/22/16 09:00:00 AM,-0.437,79.0,
581,11/22/16 03:00:00 PM,1.221,368.0,
582,11/22/16 09:00:00 PM,0.232,0.0,
583,11/23/16 03:00:00 AM,0.121,0.0,
584,11/23/16 09:00:00 AM,0.121,5.0,
585,11/23/16 03:00:00 PM,0.232,5.0,
586,11/23/16 09:00:00 PM,0.121,0.0,
587,11/24/16 03:00:00 AM,0.232,0.0,
588,11/24/16 09:00:00 AM,0.232,0.0,
589,11/24/16 03:00:00 PM,0.232,8.0,
590,11/24/16 09:00:00 PM,0.232,0.0,
591,11/25/16 03:00:00 AM,0.232,0.0,
592,11/25/16 09:00:00 AM,0.232,6.0,
593,11/25/16 03:00:00 PM,0.232,26.0,
594,11/25/16 09:00:00 PM,0.121,0.0,
595,11/26/16 03:00:00 AM,0.232,0.0,
596,11/26/16 09:00:00 AM,0.232,7.0,
597,11/26/16 03:00:00 PM,0.232,16.0,
598,11/26/16 09:00:00 PM,0.232,0.0,
599,11/27/16 03:00:00 AM,0.232,0.0,
600,11/27/16 09:00:00 AM,0.232,3.0,
601,11/27/16 03:00:00 PM,0.232,3.0,
602,11/27/16 09:00:00 PM,0.232,0.0,
603,11/28/16 03:00:00 AM,0.232,0.0,
604,11/28/16 09:00:00 AM,0.232,0.0,
605,11/28/16 03:00:00 PM,0.232,0.0,
606,11/28/16 09:00:00 PM,0.232,0.0,
607,11/29/16 03:00:00 AM,0.232,0.0,
608,11/29/16 09:00:00 AM,0.232,0.0,
609,11/29/16 03:00:00 PM,0.232,0.0,
610,11/29/16 09:00:00 PM,0.232,0.0,
611,11/30/16 03:00:00 AM,0.232,0.0,
612,11/30/16 09:00:00 AM,0.232,0.0,
613,11/30/16 03:00:00 PM,0.232,0.0,
614,11/30/16 09:00:00 PM,0.232,0.0,
615,12/01/16 03:00:00 AM,0.232,0.0,
616,12/01/16 09:00:00 AM,0.232,0.0,
617,12/01/16 03:00:00 PM,0.232,0.0,
618,12/01/16 09:00:00 PM,0.232,0.0,
619,12/02/16 03:00:00 AM,0.232,0.0,
620,12/02/16 09:00:00 AM,0.232,0.0,
621,12/02/16 03:00:00 PM,0.232,0.0,
622,12/02/16 09:00:00 PM,0.232,0.0,
623,12/03/16 03:00:00 AM,0.232,0.0,
624,12/03/16 09:00:00 AM,0.232,0.0,
625,12/03/16 03:00:00 PM,0.232,0.0,
626,12/03/16 09:00:00 PM,0.232,0.0,
627,12/04/16 03:00:00 AM,0.232,0.0,
628,12/04/16 09:00:00 AM,0.232,0.0,
629,12/04/16 03:00:00 PM,0.232,0.0,
630,12/04/16 09:00:00 PM,0.232,0.0,
631,12/05/16 03:00:00 AM,0.232,0.0,
632,12/05/16 09:00:00 AM,0.232,0.0,
633,12/05/16 03:00:00 PM,0.232,0.0,
634,12/05/16 09:00:00 PM,0.232,0.0,
635,12/06/16 03:00:00 AM,0.232,0.0,
636,12/06/16 09:00:00 AM,0.232,0.0,
637,12/06/16 03:00:00 PM,0.232,0.0,
638,12/06/16 09:00:00 PM,0.232,0.0,
639,12/07/16 03:00:00 AM,0.232,0.0,
640,12/07/16 09:00:00 AM,0.232,0.0,
641,12/07/16 03:00:00 PM,0.232,0.0,
642,12/07/16 09:00:00 PM,0.232,0.0,
643,12/08/16 03:00:00 AM,0.232,0.0,
644,12/08/16 09:00:00 AM,0.232,0.0,
645,12/08/16 03:00:00 PM,0.232,0.0,
646,12/08/16 09:00:00 PM,0.232,0.0,
647,12/09/16 03:00:00 AM,0.232,0.0,
648,12/09/16 09:00:00 AM,0.232,0.0,
649,12/09/16 03:00:00 PM,0.232,0.0,
650,12/09/16 09:00:00 PM,0.232,0.0,
651,12/10/16 03:00:00 AM,0.232,0.0,
652,12/10/16 09:00:00 AM,0.232,0.0,
653,12/10/16 03:00:00 PM,0.232,0.0,
654,12/10/16 09:00:00 PM,0.232,0.0,
655,12/11/16 03:00:00 AM,0.232,0.0,
656,12/11/16 09:00:00 AM,0.232,0.0,
657,12/11/16 03:00:00 PM,0.232,0.0,
658,12/11/16 09:00:00 PM,0.232,0.0,
659,12/12/16 03:00:00 AM,0.232,0.0,
660,12/12/16 09:00:00 AM,0.232,0.0,
661,12/12/16 03:00:00 PM,0.232,0.0,
662,12/12/16 09:00:00 PM,0.232,0.0,
663,12/13/16 03:00:00 AM,0.232,0.0,
664,12/13/16 09:00:00 AM,0.232,0.0,
665,12/13/16 03:00:00 PM,0.232,0.0,
666,12/13/16 09:00:00 PM,0.232,0.0,
667,12/14/16 03:00:00 AM,0.232,0.0,
668,12/14/16 09:00:00 AM,0.232,0.0,
669,12/14/16 03:00:00 PM,0.232,0.0,
670,12/14/16 09:00:00 PM,0.232,0.0,
671,12/15/16 03:00:00 AM,0.232,0.0,
672,12/15/16 09:00:00 AM,0.232,0.0,
673,12/15/16 03:00:00 PM,0.232,0.0,
674,12/15/16 09:00:00 PM,0.232,0.0,
675,12/16/16 03:00:00 AM,0.232,0.0,
676,12/16/16 09:00:00 AM,0.232,0.0,
677,12/16/16 03:00:00 PM,0.232,0.0,
678,12/16/16 09:00:00 PM,0.232,0.0,
679,12/17/16 03:00:00 AM,0.232,0.0,
680,12/17/16 09:00:00 AM,0.232,0.0,
681,12/17/16 03:00:00 PM,0.232,0.0,
682,12/17/16 09:00:00 PM,0.232,0.0,
683,12/18/16 03:00:00 AM,0.232,0.0,
684,12/18/16 09:00:00 AM,0.232,0.0,
685,12/18/16 03:00:00 PM,0.232,0.0,
686,12/18/16 09:00:00 PM,0.232,0.0,
687,12/19/16 03:00:00 AM,0.232,0.0,
688,12/19/16 09:00:00 AM,0.232,0.0,
689,12/19/16 03:00:00 PM,0.232,0.0,
690,12/19/16 09:00:00 PM,0.232,0.0,
691,12/20/16 03:00:00 AM,0.232,0.0,
692,12/20/16 09:00:00 AM,0.232,0.0,
693,12/20/16 03:00:00 PM,0.232,0.0,
694,12/20/16 09:00:00 PM,0.232,0.0,
695,12/21/16 03:00:00 AM,0.232,0.0,
696,12/21/16 09:00:00 AM,0.232,0.0,
697,12/21/16 03:00:00 PM,0.232,0.0,
698,12/21/16 09:00:00 PM,0.232,0.0,
699,12/22/16 03:00:00 AM,0.232,0.0,
700,12/22/16 09:00:00 AM,0.232,0.0,
701,12/22/16 03:00:00 PM,0.232,0.0,
702,12/22/16 09:00:00 PM,0.232,0.0,
703,12/23/16 03:00:00 AM,0.232,0.0,
704,12/23/16 09:00:00 AM,0.232,0.0,
705,12/23/16 03:00:00 PM,0.232,0.0,
706,12/23/16 09:00:00 PM,0.232,0.0,
707,12/24/16 03:00:00 AM,0.232,0.0,
708,12/24/16 09:00:00 AM,0.232,0.0,
709,12/24/16 03:00:00 PM,0.232,0.0,
710,12/24/16 09:00:00 PM,0.232,0.0,
711,12/25/16 03:00:00 AM,0.232,0.0,
712,12/25/16 09:00:00 AM,0.232,0.0,
713,12/25/16 03:00:00 PM,0.232,0.0,
714,12/25/16 09:00:00 PM,0.232,0.0,
715,12/26/16 03:00:00 AM,0.232,0.0,
716,12/26/16 09:00:00 AM,0.232,0.0,
717,12/26/16 03:00:00 PM,0.232,0.0,
718,12/26/16 09:00:00 PM,0.232,0.0,
719,12/27/16 03:00:00 AM,0.232,0.0,
720,12/27/16 09:00:00 AM,0.232,0.0,
721,12/27/16 03:00:00 PM,0.232,0.0,
722,12/27/16 09:00:00 PM,0.232,0.0,
723,12/28/16 03:00:00 AM,0.232,0.0,
724,12/28/16 09:00:00 AM,0.232,0.0,
725,12/28/16 03:00:00 PM,0.232,0.0,
726,12/28/16 09:00:00 PM,0.232,0.0,
727,12/29/16 03:00:00 AM,0.232,0.0,
728,12/29/16 09:00:00 AM,0.232,0.0,
729,12/29/16 03:00:00 PM,0.232,0.0,
730,12/29/16 09:00:00 PM,0.232,0.0,
731,12/30/16 03:00:00 AM,0.232,0.0,
732,12/30/16 09:00:00 AM,0.232,0.0,
733,12/30/16 03:00:00 PM,0.232,0.0,
734,12/30/16 09:00:00 PM,0.232,0.0,
735,12/31/16 03:00:00 AM,0.232,0.0,
736,12/31/16 09:00:00 AM,0.232,0.0,
737,12/31/16 03:00:00 PM,0.232,0.0,
738,12/31/16 09:00:00 PM,0.232,0.0,
739,01/01/17 03:00:00 AM,0.232,0.0,
740,01/01/17 09:00:00 AM,0.232,0.0,
741,01/01/17 03:00:00 PM,0.232,0.0,
742,01/01/17 09:00:00 PM,0.232,0.0,
743,01/02/17 03:00:00 AM,0.232,0.0,
744,01/02/17 09:00:00 AM,0.232,0.0,
745,01/02/17 03:00:00 PM,0.232,0.0,
746,01/02/17 09:00:00 PM,0.232,0.0,
747,01/03/17 03:00:00 AM,0.232,0.0,
748,01/03/17 09:00:00 AM,0.232,0.0,
749,01/03/17 03:00:00 PM,0.232,0.0,
750,01/03/17 09:00:00 PM,0.232,0.0,
751,01/04/17 03:00:00 AM,0.232,0.0,
752,01/04/17 09:00:00 AM,0.232,0.0,
753,01/04/17 03:00:00 PM,0.232,0.0,
754,01/04/17 09:00:00 PM,0.232,0.0,
755,01/05/17 03:00:00 AM,0.232,0.0,
756,01/05/17 09:00:00 AM,0.232,0.0,
757,01/05/17 03:00:00 PM,0.232,0.0,
758,01/05/17 09:00:00 PM,0.232,0.0,
759,01/06/17 03:00:00 AM,0.232,0.0,
760,01/06/17 09:00:00 AM,0.232,0.0,
761,01/06/17 03:00:00 PM,0.232,0.0,
762,01/06/17 09:00:00 PM,0.232,0.0,
763,01/07/17 03:00:00 AM,0.232,0.0,
764,01/07/17 09:00:00 AM,0.232,0.0,
765,01/07/17 03:00:00 PM,0.232,0.0,
766,01/07/17 09:00:00 PM,0.232,0.0,
767,01/08/17 03:00:00 AM,0.232,0.0,
768,01/08/17 09:00:00 AM,0.232,0.0,
769,01/08/17 03:00:00 PM,0.232,0.0,
770,01/08/17 09:00:00 PM,0.232,0.0,
771,01/09/17 03:00:00 AM,0.232,0.0,
772,01/09/17 09:00:00 AM,0.232,0.0,
773,01/09/17 03:00:00 PM,0.232,0.0,
774,01/09/17 09:00:00 PM,0.232,0.0,
775,01/10/17 03:00:00 AM,0.232,0.0,
776,01/10/17 09:00:00 AM,0.232,0.0,
777,01/10/17 03:00:00 PM,0.232,0.0,
778,01/10/17 09:00:00 PM,0.232,0.0,
779,01/11/17 03:00:00 AM,0.232,0.0,
780,01/11/17 09:00:00 AM,0.232,0.0,
781,01/11/17 03:00:00 PM,0.232,0.0,
782,01/11/17 09:00:00 PM,0.232,0.0,
783,01/12/17 03:00:00 AM,0.232,0.0,
784,01/12/17 09:00:00 AM,0.232,0.0,
785,01/12/17 03:00:00 PM,0.232,0.0,
786,01/12/17 09:00:00 PM,0.232,0.0,
787,01/13/17 03:00:00 AM,0.232,0.0,
788,01/13/17 09:00:00 AM,0.232,0.0,
789,01/13/17 03:00:00 PM,0.232,0.0,
790,01/13/17 09:00:00 PM,0.232,0.0,
791,01/14/17 03:00:00 AM,0.232,0.0,
792,01/14/17 09:00:00 AM,0.232,0.0,
793,01/14/17 03:00:00 PM,0.232,0.0,
794,01/14/17 09:00:00 PM,0.232,0.0,
795,01/15/17 03:00:00 AM,0.232,0.0,
796,01/15/17 09:00:00 AM,0.232,0.0,
797,01/15/17 03:00:00 PM,0.232,0.0,
798,01/15/17 09:00:00 PM,0.232,0.0,
799,01/16/17 03:00:00 AM,0.232,0.0,
800,01/16/17 09:00:00 AM,0.232,0.0,
801,01/16/17 03:00:00 PM,0.232,0.0,
802,01/16/17 09:00:00 PM,0.232,0.0,
803,01/17/17 03:00:00 AM,0.232,0.0,
804,01/17/17 09:00:00 AM,0.232,0.0,
805,01/17/17 03:00:00 PM,0.232,0.0,
806,01/17/17 09:00:00 PM,0.232,0.0,
807,01/18/17 03:00:00 AM,0.232,0.0,
808,01/18/17 09:00:00 AM,0.232,0.0,
809,01/18/17 03:00:00 PM,0.232,0.0,
810,01/18/17 09:00:00 PM,0.232,0.0,
811,01/19/17 03:00:00 AM,0.232,0.0,
812,01/19/17 09:00:00 AM,0.232,0.0,
813,01/19/17 03:00:00 PM,0.232,0.0,
814,01/19/17 09:00:00 PM,0.232,0.0,
815,01/20/17 03:00:00 AM,0.232,0.0,
816,01/20/17 09:00:00 AM,0.232,0.0,
817,01/20/17 03:00:00 PM,0.232,0.0,
818,01/20/17 09:00:00 PM,0.232,0.0,
819,01/21/17 03:00:00 AM,0.232,0.0,
820,01/21/17 09:00:00 AM,0.232,0.0,
821,01/21/17 03:00:00 PM,0.232,0.0,
822,01/21/17 09:00:00 PM,0.232,0.0,
823,01/22/17 03:00:00 AM,0.232,0.0,
824,01/22/17 09:00:00 AM,0.232,0.0,
825,01/22/17 03:00:00 PM,0.232,0.0,
826,01/22/17 09:00:00 PM,0.232,0.0,
827,01/23/17 03:00:00 AM,0.232,0.0,
828,01/23/17 09:00:00 AM,0.232,0.0,
829,01/23/17 03:00:00 PM,0.232,0.0,
830,01/23/17 09:00:00 PM,0.232,0.0,
831,01/24/17 03:00:00 AM,0.232,0.0,
832,01/24/17 09:00:00 AM,0.232,0.0,
833,01/24/17 03:00:00 PM,0.232,0.0,
834,01/24/17 09:00:00 PM,0.232,0.0,
835,01/25/17 03:00:00 AM,0.232,0.0,
836,01/25/17 09:00:00 AM,0.232,0.0,
837,01/25/17 03:00:00 PM,0.232,0.0,
838,01/25/17 09:00:00 PM,0.232,0.0,
839,01/26/17 03:00:00 AM,0.232,0.0,
840,01/26/17 09:00:00 AM,0.232,0.0,
841,01/26/17 03:00:00 PM,0.232,0.0,
842,01/26/17 09:00:00 PM,0.232,0.0,
843,01/27/17 03:00:00 AM,0.232,0.0,
844,01/27/17 09:00:00 AM,0.232,0.0,
845,01/27/17 03:00:00 PM,0.232,0.0,
846,01/27/17 09:00:00 PM,0.232,0.0,
847,01/28/17 03:00:00 AM,0.232,0.0,
848,01/28/17 09:00:00 AM,0.232,0.0,
849,01/28/17 03:00:00 PM,0.232,0.0,
850,01/28/17 09:00:00 PM,0.232,0.0,
851,01/29/17 03:00:00 AM,0.232,0.0,
852,01/29/17 09:00:00 AM,0.232,0.0,
853,01/29/17 03:00:00 PM,0.232,0.0,
854,01/29/17 09:00:00 PM,0.232,0.0,
855,01/30/17 03:00:00 AM,0.232,0.0,
856,01/30/17 09:00:00 AM,0.232,0.0,
857,01/30/17 03:00:00 PM,0.232,0.0,
858,01/30/17 09:00:00 PM,0.232,0.0,
859,01/31/17 03:00:00 AM,0.232,0.0,
860,01/31/17 09:00:00 AM,0.232,0.0,
861,01/31/17 03:00:00 PM,0.232,0.0,
862,01/31/17 09:00:00 PM,0.232,0.0,
863,02/01/17 03:00:00 AM,0.232,0.0,
864,02/01/17 09:00:00 AM,0.232,0.0,
865,02/01/17 03:00:00 PM,0.232,0.0,
866,02/01/17 09:00:00 PM,0.232,0.0,
867,02/02/17 03:00:00 AM,0.232,0.0,
868,02/02/17 09:00:00 AM,0.232,0.0,
869,02/02/17 03:00:00 PM,0.232,0.0,
870,02/02/17 09:00:00 PM,0.232,0.0,
871,02/03/17 03:00:00 AM,0.232,0.0,
872,02/03/17 09:00:00 AM,0.232,0.0,
873,02/03/17 03:00:00 PM,0.232,0.0,
874,02/03/17 09:00:00 PM,0.232,0.0,
875,02/04/17 03:00:00 AM,0.232,0.0,
876,02/04/17 09:00:00 AM,0.232,0.0,
877,02/04/17 03:00:00 PM,0.232,0.0,
878,02/04/17 09:00:00 PM,0.232,0.0,
879,02/05/17 03:00:00 AM,0.232,0.0,
880,02/05/17 09:00:00 AM,0.232,0.0,
881,02/05/17 03:00:00 PM,0.232,0.0,
882,02/05/17 09:00:00 PM,0.232,0.0,
883,02/06/17 03:00:00 AM,0.232,0.0,
884,02/06/17 09:00:00 AM,0.232,0.0,
885,02/06/17 03:00:00 PM,0.232,0.0,
886,02/06/17 09:00:00 PM,0.232,0.0,
887,02/07/17 03:00:00 AM,0.232,0.0,
888,02/07/17 09:00:00 AM,0.232,0.0,
889,02/07/17 03:00:00 PM,0.232,0.0,
890,02/07/17 09:00:00 PM,0.232,0.0,
891,02/08/17 03:00:00 AM,0.232,0.0,
892,02/08/17 09:00:00 AM,0.232,0.0,
893,02/08/17 03:00:00 PM,0.232,0.0,
894,02/08/17 09:00:00 PM,0.232,0.0,
895,02/09/17 03:00:00 AM,0.232,0.0,
896,02/09/17 09:00:00 AM,0.232,0.0,
897,02/09/17 03:00:00 PM,0.232,0.0,
898,02/09/17 09:00:00 PM,0.232,0.0,
899,02/10/17 03:00:00 AM,0.232,0.0,
900,02/10/17 09:00:00 AM,0.232,0.0,
901,02/10/17 03:00:00 PM,0.232,0.0,
902,02/10/17 09:00:00 PM,0.232,0.0,
903,02/11/17 03:00:00 AM,0.232,0.0,
904,02/11/17 09:00:00 AM,0.232,0.0,
905,02/11/17 03:00:00 PM,0.232,0.0,
906,02/11/17 09:00:00 PM,0.232,0.0,
907,02/12/17 03:00:00 AM,0.232,0.0,
908,02/12/17 09:00:00 AM,0.232,0.0,
909,02/12/17 03:00:00 PM,0.232,0.0,
910,02/12/17 09:00:00 PM,0.232,0.0,
911,02/13/17 03:00:00 AM,0.232,0.0,
912,02/13/17 09:00:00 AM,0.232,0.0,
913,02/13/17 03:00:00 PM,0.232,0.0,
914,02/13/17 09:00:00 PM,0.232,0.0,
915,02/14/17 03:00:00 AM,0.232,0.0,
916,02/14/17 09:00:00 AM,0.232,0.0,
917,02/14/17 03:00:00 PM,0.232,0.0,
918,02/14/17 09:00:00 PM,0.232,0.0,
919,02/15/17 03:00:00 AM,0.232,0.0,
920,02/15/17 09:00:00 AM,0.232,0.0,
921,02/15/17 03:00:00 PM,0.232,0.0,
922,02/15/17 09:00:00 PM,0.232,0.0,
923,02/16/17 03:00:00 AM,0.232,0.0,
924,02/16/17 09:00:00 AM,0.232,0.0,
925,02/16/17 03:00:00 PM,0.232,0.0,
926,02/16/17 09:00:00 PM,0.232,0.0,
927,02/17/17 03:00:00 AM,0.232,0.0,
928,02/17/17 09:00:00 AM,0.232,0.0,
929,02/17/17 03:00:00 PM,0.121,0.0,
930,02/17/17 09:00:00 PM,0.232,0.0,
931,02/18/17 03:00:00 AM,0.232,0.0,
932,02/18/17 09:00:00 AM,0.232,0.0,
933,02/18/17 03:00:00 PM,0.232,0.0,
934,02/18/17 09:00:00 PM,0.232,0.0,
935,02/19/17 03:00:00 AM,0.232,0.0,
936,02/19/17 09:00:00 AM,0.232,0.0,
937,02/19/17 03:00:00 PM,0.232,0.0,
938,02/19/17 09:00:00 PM,0.232,0.0,
939,02/20/17 03:00:00 AM,0.232,0.0,
940,02/20/17 09:00:00 AM,0.232,0.0,
941,02/20/17 03:00:00 PM,0.232,0.0,
942,02/20/17 09:00:00 PM,0.232,0.0,
943,02/21/17 03:00:00 AM,0.232,0.0,
944,02/21/17 09:00:00 AM,0.232,0.0,
945,02/21/17 03:00:00 PM,0.232,0.0,
946,02/21/17 09:00:00 PM,0.232,0.0,
947,02/22/17 03:00:00 AM,0.232,0.0,
948,02/22/17 09:00:00 AM,0.232,0.0,
949,02/22/17 03:00:00 PM,0.121,0.0,
950,02/22/17 09:00:00 PM,0.232,0.0,
951,02/23/17 03:00:00 AM,0.232,0.0,
952,02/23/17 09:00:00 AM,0.232,0.0,
953,02/23/17 03:00:00 PM,0.232,0.0,
954,02/23/17 09:00:00 PM,0.232,0.0,
955,02/24/17 03:00:00 AM,0.232,0.0,
956,02/24/17 09:00:00 AM,0.232,0.0,
957,02/24/17 03:00:00 PM,0.232,0.0,
958,02/24/17 09:00:00 PM,0.232,0.0,
959,02/25/17 03:00:00 AM,0.232,0.0,
960,02/25/17 09:00:00 AM,0.232,0.0,
961,02/25/17 03:00:00 PM,0.232,0.0,
962,02/25/17 09:00:00 PM,0.232,0.0,
963,02/26/17 03:00:00 AM,0.232,0.0,
964,02/26/17 09:00:00 AM,0.232,0.0,
965,02/26/17 03:00:00 PM,0.232,0.0,
966,02/26/17 09:00:00 PM,0.232,0.0,
967,02/27/17 03:00:00 AM,0.232,0.0,
968,02/27/17 09:00:00 AM,0.232,0.0,
969,02/27/17 03:00:00 PM,0.232,0.0,
970,02/27/17 09:00:00 PM,0.232,0.0,
971,02/28/17 03:00:00 AM,0.232,0.0,
972,02/28/17 09:00:00 AM,0.232,0.0,
973,02/28/17 03:00:00 PM,0.232,0.0,
974,02/28/17 09:00:00 PM,0.232,0.0,
975,03/01/17 03:00:00 AM,0.232,0.0,
976,03/01/17 09:00:00 AM,0.232,0.0,
977,03/01/17 03:00:00 PM,0.232,0.0,
978,03/01/17 09:00:00 PM,0.121,0.0,
979,03/02/17 03:00:00 AM,0.232,0.0,
980,03/02/17 09:00:00 AM,0.232,0.0,
981,03/02/17 03:00:00 PM,0.232,0.0,
982,03/02/17 09:00:00 PM,0.232,0.0,
983,03/03/17 03:00:00 AM,0.232,0.0,
984,03/03/17 09:00:00 AM,0.232,0.0,
985,03/03/17 03:00:00 PM,0.232,0.0,
986,03/03/17 09:00:00 PM,0.232,0.0,
987,03/04/17 03:00:00 AM,0.232,0.0,
988,03/04/17 09:00:00 AM,0.232,0.0,
989,03/04/17 03:00:00 PM,0.232,0.0,
990,03/04/17 09:00:00 PM,0.232,0.0,
991,03/05/17 03:00:00 AM,0.232,0.0,
992,03/05/17 09:00:00 AM,0.232,0.0,
993,03/05/17 03:00:00 PM,0.232,0.0,
994,03/05/17 09:00:00 PM,0.232,0.0,
995,03/06/17 03:00:00 AM,0.232,0.0,
996,03/06/17 09:00:00 AM,0.232,0.0,
997,03/06/17 03:00:00 PM,0.232,0.0,
998,03/06/17 09:00:00 PM,0.232,0.0,
999,03/07/17 03:00:00 AM,0.232,0.0,
1000,03/07/17 09:00:00 AM,0.232,0.0,
1001,03/07/17 03:00:00 PM,0.232,0.0,
1002,03/07/17 09:00:00 PM,0.232,0.0,
1003,03/08/17 03:00:00 AM,0.232,0.0,
1004,03/08/17 09:00:00 AM,0.232,0.0,
1005,03/08/17 03:00:00 PM,0.232,0.0,
1006,03/08/17 09:00:00 PM,0.121,0.0,
1007,03/09/17 03:00:00 AM,0.232,0.0,
1008,03/09/17 09:00:00 AM,0.232,0.0,
1009,03/09/17 03:00:00 PM,0.232,0.0,
1010,03/09/17 09:00:00 PM,0.232,0.0,
1011,03/10/17 03:00:00 AM,0.232,0.0,
1012,03/10/17 09:00:00 AM,0.232,0.0,
1013,03/10/17 03:00:00 PM,0.232,0.0,
1014,03/10/17 09:00:00 PM,0.232,0.0,
1015,03/11/17 03:00:00 AM,0.232,0.0,
1016,03/11/17 09:00:00 AM,0.232,0.0,
1017,03/11/17 03:00:00 PM,0.121,0.0,
1018,03/11/17 09:00:00 PM,0.232,0.0,
1019,03/12/17 03:00:00 AM,0.121,0.0,
1020,03/12/17 09:00:00 AM,0.232,0.0,
1021,03/12/17 03:00:00 PM,0.232,0.0,
1022,03/12/17 09:00:00 PM,0.232,0.0,
1023,03/13/17 03:00:00 AM,0.232,0.0,
1024,03/13/17 09:00:00 AM,0.232,0.0,
1025,03/13/17 03:00:00 PM,0.232,0.0,
1026,03/13/17 09:00:00 PM,0.232,0.0,
1027,03/14/17 03:00:00 AM,0.232,0.0,
1028,03/14/17 09:00:00 AM,0.232,0.0,
1029,03/14/17 03:00:00 PM,0.232,0.0,
1030,03/14/17 09:00:00 PM,0.232,0.0,
1031,03/15/17 03:00:00 AM,0.232,0.0,
1032,03/15/17 09:00:00 AM,0.121,0.0,
1033,03/15/17 03:00:00 PM,0.232,0.0,
1034,03/15/17 09:00:00 PM,0.232,0.0,
1035,03/16/17 03:00:00 AM,0.121,0.0,
1036,03/16/17 09:00:00 AM,0.232,0.0,
1037,03/16/17 03:00:00 PM,0.121,0.0,
1038,03/16/17 09:00:00 PM,0.121,0.0,
1039,03/17/17 03:00:00 AM,0.232,0.0,
1040,03/17/17 09:00:00 AM,0.121,0.0,
1041,03/17/17 03:00:00 PM,0.121,0.0,
1042,03/17/17 09:00:00 PM,0.232,0.0,
1043,03/18/17 03:00:00 AM,0.232,0.0,
1044,03/18/17 09:00:00 AM,0.232,0.0,
1045,03/18/17 03:00:00 PM,0.232,0.0,
1046,03/18/17 09:00:00 PM,0.232,0.0,
1047,03/19/17 03:00:00 AM,0.232,0.0,
1048,03/19/17 09:00:00 AM,0.121,0.0,
1049,03/19/17 03:00:00 PM,0.121,0.0,
1050,03/19/17 09:00:00 PM,0.232,0.0,
1051,03/20/17 03:00:00 AM,0.232,0.0,
1052,03/20/17 09:00:00 AM,0.232,0.0,
1053,03/20/17 03:00:00 PM,0.232,0.0,
1054,03/20/17 09:00:00 PM,0.232,0.0,
1055,03/21/17 03:00:00 AM,0.121,0.0,
1056,03/21/17 09:00:00 AM,0.232,0.0,
1057,03/21/17 03:00:00 PM,0.232,0.0,
1058,03/21/17 09:00:00 PM,0.232,0.0,
1059,03/22/17 03:00:00 AM,0.232,0.0,
1060,03/22/17 09:00:00 AM,0.232,0.0,
1061,03/22/17 03:00:00 PM,0.232,0.0,
1062,03/22/17 09:00:00 PM,0.121,0.0,
1063,03/23/17 03:00:00 AM,0.121,0.0,
1064,03/23/17 09:00:00 AM,0.232,0.0,
1065,03/23/17 03:00:00 PM,0.121,0.0,
1066,03/23/17 09:00:00 PM,0.232,0.0,
