"Plot Title: 10166305"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","Stopped","End Of File"
960,02/24/17 03:00:00 PM,0.232,0.0,2.81,,,
961,02/24/17 09:00:00 PM,0.232,0.0,2.81,,,
962,02/25/17 03:00:00 AM,0.232,0.0,2.81,,,
963,02/25/17 09:00:00 AM,0.232,0.0,2.81,,,
964,02/25/17 03:00:00 PM,0.232,0.0,2.81,,,
965,02/25/17 09:00:00 PM,0.232,0.0,2.81,,,
966,02/26/17 03:00:00 AM,0.232,0.0,2.81,,,
967,02/26/17 09:00:00 AM,0.232,0.0,2.81,,,
968,02/26/17 03:00:00 PM,0.232,0.0,2.81,,,
969,02/26/17 09:00:00 PM,0.232,0.0,2.81,,,
970,02/27/17 03:00:00 AM,0.232,0.0,2.81,,,
971,02/27/17 09:00:00 AM,0.232,0.0,2.81,,,
972,02/27/17 03:00:00 PM,0.232,0.0,2.81,,,
973,02/27/17 09:00:00 PM,0.232,0.0,2.81,,,
974,02/28/17 03:00:00 AM,0.232,0.0,2.81,,,
975,02/28/17 09:00:00 AM,0.232,0.0,2.81,,,
976,02/28/17 03:00:00 PM,0.232,0.0,2.81,,,
977,02/28/17 09:00:00 PM,0.232,0.0,2.81,,,
978,03/01/17 03:00:00 AM,0.232,0.0,2.81,,,
979,03/01/17 09:00:00 AM,0.232,0.0,2.81,,,
980,03/01/17 03:00:00 PM,0.232,0.0,2.81,,,
981,03/01/17 09:00:00 PM,0.232,0.0,2.81,,,
982,03/02/17 03:00:00 AM,0.232,0.0,2.81,,,
983,03/02/17 09:00:00 AM,0.232,0.0,2.81,,,
984,03/02/17 03:00:00 PM,0.232,0.0,2.81,,,
985,03/02/17 09:00:00 PM,0.232,0.0,2.81,,,
986,03/03/17 03:00:00 AM,0.232,0.0,2.81,,,
987,03/03/17 09:00:00 AM,0.232,0.0,2.81,,,
988,03/03/17 03:00:00 PM,0.232,0.0,2.81,,,
989,03/03/17 09:00:00 PM,0.232,0.0,2.81,,,
990,03/04/17 03:00:00 AM,0.232,0.0,2.81,,,
991,03/04/17 09:00:00 AM,0.232,0.0,2.81,,,
992,03/04/17 03:00:00 PM,0.232,0.0,2.81,,,
993,03/04/17 09:00:00 PM,0.232,0.0,2.81,,,
994,03/05/17 03:00:00 AM,0.232,0.0,2.81,,,
995,03/05/17 09:00:00 AM,0.232,0.0,2.81,,,
996,03/05/17 03:00:00 PM,0.232,0.0,2.81,,,
997,03/05/17 09:00:00 PM,0.232,0.0,2.81,,,
998,03/06/17 03:00:00 AM,0.232,0.0,2.81,,,
999,03/06/17 09:00:00 AM,0.232,0.0,2.81,,,
1000,03/06/17 03:00:00 PM,0.232,0.0,2.81,,,
1001,03/06/17 09:00:00 PM,0.232,0.0,2.81,,,
1002,03/07/17 03:00:00 AM,0.232,0.0,2.81,,,
1003,03/07/17 09:00:00 AM,0.232,0.0,2.81,,,
1004,03/07/17 03:00:00 PM,0.232,0.0,2.81,,,
1005,03/07/17 09:00:00 PM,0.232,0.0,2.81,,,
1006,03/08/17 03:00:00 AM,0.232,0.0,2.81,,,
1007,03/08/17 09:00:00 AM,0.232,0.0,2.81,,,
1008,03/08/17 03:00:00 PM,0.232,0.0,2.81,,,
1009,03/08/17 09:00:00 PM,0.232,0.0,2.81,,,
1010,03/09/17 03:00:00 AM,0.232,0.0,2.81,,,
1011,03/09/17 09:00:00 AM,0.232,0.0,2.81,,,
1012,03/09/17 03:00:00 PM,0.232,0.0,2.81,,,
1013,03/09/17 09:00:00 PM,0.232,0.0,2.81,,,
1014,03/10/17 03:00:00 AM,0.232,0.0,2.81,,,
1015,03/10/17 09:00:00 AM,0.232,0.0,2.81,,,
1016,03/10/17 03:00:00 PM,0.232,0.0,2.81,,,
1017,03/10/17 09:00:00 PM,0.232,0.0,2.81,,,
1018,03/11/17 03:00:00 AM,0.232,0.0,2.81,,,
1019,03/11/17 09:00:00 AM,0.232,0.0,2.81,,,
1020,03/11/17 03:00:00 PM,0.232,0.0,2.81,,,
1021,03/11/17 09:00:00 PM,0.232,0.0,2.81,,,
1022,03/12/17 03:00:00 AM,0.232,0.0,2.81,,,
1023,03/12/17 09:00:00 AM,0.232,0.0,2.81,,,
1024,03/12/17 03:00:00 PM,0.232,0.0,2.81,,,
1025,03/12/17 09:00:00 PM,0.232,0.0,2.81,,,
1026,03/13/17 03:00:00 AM,0.232,0.0,2.81,,,
1027,03/13/17 09:00:00 AM,0.232,0.0,2.81,,,
1028,03/13/17 03:00:00 PM,0.232,0.0,2.81,,,
1029,03/13/17 09:00:00 PM,0.232,0.0,2.81,,,
1030,03/14/17 03:00:00 AM,0.232,0.0,2.81,,,
1031,03/14/17 09:00:00 AM,0.232,0.0,2.81,,,
1032,03/14/17 03:00:00 PM,0.232,0.0,2.81,,,
1033,03/14/17 09:00:00 PM,0.232,0.0,2.81,,,
1034,03/15/17 03:00:00 AM,0.232,0.0,2.81,,,
1035,03/15/17 09:00:00 AM,0.232,0.0,2.81,,,
1036,03/15/17 03:00:00 PM,0.232,0.0,2.81,,,
1037,03/15/17 09:00:00 PM,0.232,0.0,2.81,,,
1038,03/16/17 03:00:00 AM,0.232,0.0,2.81,,,
1039,03/16/17 09:00:00 AM,0.232,0.0,2.81,,,
1040,03/16/17 03:00:00 PM,0.232,0.0,2.81,,,
1041,03/16/17 09:00:00 PM,0.232,0.0,2.81,,,
1042,03/17/17 03:00:00 AM,0.232,0.0,2.81,,,
1043,03/17/17 09:00:00 AM,0.232,0.0,2.81,,,
1044,03/17/17 03:00:00 PM,0.232,0.0,2.81,,,
1045,03/17/17 09:00:00 PM,0.232,0.0,2.81,,,
1046,03/18/17 03:00:00 AM,0.232,0.0,2.81,,,
1047,03/18/17 09:00:00 AM,0.232,0.0,2.81,,,
1048,03/18/17 03:00:00 PM,0.232,0.0,2.81,,,
1049,03/18/17 09:00:00 PM,0.232,0.0,2.81,,,
1050,03/19/17 03:00:00 AM,0.232,0.0,2.81,,,
1051,03/19/17 09:00:00 AM,0.232,0.0,2.81,,,
1052,03/19/17 03:00:00 PM,0.232,0.0,2.81,,,
1053,03/19/17 09:00:00 PM,0.232,0.0,2.81,,,
1054,03/20/17 03:00:00 AM,0.232,0.0,2.81,,,
1055,03/20/17 09:00:00 AM,0.232,0.0,2.81,,,
1056,03/20/17 03:00:00 PM,0.232,0.0,2.81,,,
1057,03/20/17 09:00:00 PM,0.232,0.0,2.81,,,
1058,03/21/17 03:00:00 AM,0.232,0.0,2.81,,,
1059,03/21/17 09:00:00 AM,0.232,0.0,2.81,,,
1060,03/21/17 03:00:00 PM,0.232,0.0,2.81,,,
1061,03/21/17 09:00:00 PM,0.232,0.0,2.81,,,
1062,03/22/17 03:00:00 AM,0.232,0.0,2.81,,,
1063,03/22/17 09:00:00 AM,0.232,0.0,2.81,,,
1064,03/22/17 03:00:00 PM,0.232,0.0,2.81,,,
1065,03/22/17 09:00:00 PM,0.232,0.0,2.81,,,
1066,03/23/17 03:00:00 AM,0.232,0.0,2.81,,,
1067,03/23/17 09:00:00 AM,0.232,0.0,2.81,,,
1068,03/23/17 03:00:00 PM,0.232,0.0,2.81,,,
1069,03/23/17 09:00:00 PM,0.232,0.0,2.81,,,
1070,03/24/17 03:00:00 AM,0.232,0.0,2.81,,,
1071,03/24/17 09:00:00 AM,0.232,0.0,2.81,,,
1072,03/24/17 03:00:00 PM,0.232,0.0,2.81,,,
1073,03/24/17 09:00:00 PM,0.232,0.0,2.81,,,
1074,03/25/17 03:00:00 AM,0.232,0.0,2.81,,,
1075,03/25/17 09:00:00 AM,0.232,0.0,2.81,,,
1076,03/25/17 03:00:00 PM,0.232,0.0,2.81,,,
1077,03/25/17 09:00:00 PM,0.232,0.0,2.81,,,
1078,03/26/17 03:00:00 AM,0.232,0.0,2.81,,,
1079,03/26/17 09:00:00 AM,0.232,0.0,2.81,,,
1080,03/26/17 03:00:00 PM,0.232,0.0,2.81,,,
1081,03/26/17 09:00:00 PM,0.232,0.0,2.81,,,
1082,03/27/17 03:00:00 AM,0.232,0.0,2.81,,,
1083,03/27/17 09:00:00 AM,0.232,0.0,2.81,,,
1084,03/27/17 03:00:00 PM,0.232,0.0,2.81,,,
1085,03/27/17 09:00:00 PM,0.232,0.0,2.81,,,
1086,03/28/17 03:00:00 AM,0.232,0.0,2.81,,,
1087,03/28/17 09:00:00 AM,0.232,0.0,2.81,,,
1088,03/28/17 03:00:00 PM,0.232,0.0,2.81,,,
1089,03/28/17 09:00:00 PM,0.232,0.0,2.81,,,
1090,03/29/17 03:00:00 AM,0.232,0.0,2.81,,,
1091,03/29/17 09:00:00 AM,0.232,0.0,2.81,,,
1092,03/29/17 03:00:00 PM,0.232,0.0,2.81,,,
1093,03/29/17 09:00:00 PM,0.232,0.0,2.81,,,
1094,03/30/17 03:00:00 AM,0.232,0.0,2.81,,,
1095,03/30/17 09:00:00 AM,0.232,0.0,2.81,,,
1096,03/30/17 03:00:00 PM,0.232,0.0,2.81,,,
1097,03/30/17 09:00:00 PM,0.232,0.0,2.81,,,
1098,03/31/17 03:00:00 AM,0.232,0.0,2.81,,,
1099,03/31/17 09:00:00 AM,0.232,0.0,2.81,,,
1100,03/31/17 03:00:00 PM,0.232,0.0,2.81,,,
1101,03/31/17 09:00:00 PM,0.232,0.0,2.81,,,
1102,04/01/17 03:00:00 AM,0.232,0.0,2.81,,,
1103,04/01/17 09:00:00 AM,0.232,0.0,2.81,,,
1104,04/01/17 03:00:00 PM,0.232,0.0,2.81,,,
1105,04/01/17 09:00:00 PM,0.232,0.0,2.81,,,
1106,04/02/17 03:00:00 AM,0.232,0.0,2.81,,,
1107,04/02/17 09:00:00 AM,0.232,0.0,2.81,,,
1108,04/02/17 03:00:00 PM,0.232,0.0,2.81,,,
1109,04/02/17 09:00:00 PM,0.232,0.0,2.81,,,
1110,04/03/17 03:00:00 AM,0.232,0.0,2.81,,,
1111,04/03/17 09:00:00 AM,0.232,0.0,2.81,,,
1112,04/03/17 03:00:00 PM,0.232,0.0,2.81,,,
1113,04/03/17 09:00:00 PM,0.232,0.0,2.81,,,
1114,04/04/17 03:00:00 AM,0.232,0.0,2.81,,,
1115,04/04/17 09:00:00 AM,0.232,0.0,2.81,,,
1116,04/04/17 03:00:00 PM,0.232,0.0,2.81,,,
1117,04/04/17 09:00:00 PM,0.232,0.0,2.81,,,
1118,04/05/17 03:00:00 AM,0.232,0.0,2.81,,,
1119,04/05/17 09:00:00 AM,0.232,0.0,2.81,,,
1120,04/05/17 03:00:00 PM,0.232,0.0,2.81,,,
1121,04/05/17 09:00:00 PM,0.232,0.0,2.81,,,
1122,04/06/17 03:00:00 AM,0.232,0.0,2.81,,,
1123,04/06/17 09:00:00 AM,0.232,0.0,2.81,,,
1124,04/06/17 03:00:00 PM,0.232,0.0,2.81,,,
1125,04/06/17 09:00:00 PM,0.232,0.0,2.81,,,
1126,04/07/17 03:00:00 AM,0.232,0.0,2.81,,,
1127,04/07/17 09:00:00 AM,0.232,0.0,2.81,,,
1128,04/07/17 03:00:00 PM,0.232,0.0,2.81,,,
1129,04/07/17 09:00:00 PM,0.232,0.0,2.81,,,
1130,04/08/17 03:00:00 AM,0.232,0.0,2.81,,,
1131,04/08/17 09:00:00 AM,0.232,0.0,2.81,,,
1132,04/08/17 03:00:00 PM,0.232,0.0,2.81,,,
1133,04/08/17 09:00:00 PM,0.232,0.0,2.81,,,
1134,04/09/17 03:00:00 AM,0.232,0.0,2.81,,,
1135,04/09/17 09:00:00 AM,0.232,0.0,2.81,,,
1136,04/09/17 03:00:00 PM,0.232,0.0,2.81,,,
1137,04/09/17 09:00:00 PM,0.232,0.0,2.81,,,
1138,04/10/17 03:00:00 AM,0.232,0.0,2.81,,,
1139,04/10/17 09:00:00 AM,0.232,0.0,2.81,,,
1140,04/10/17 03:00:00 PM,0.232,0.0,2.81,,,
1141,04/10/17 09:00:00 PM,0.232,0.0,2.81,,,
1142,04/11/17 03:00:00 AM,0.232,0.0,2.81,,,
1143,04/11/17 09:00:00 AM,0.232,0.0,2.81,,,
1144,04/11/17 03:00:00 PM,0.232,0.0,2.81,,,
1145,04/11/17 09:00:00 PM,0.232,0.0,2.81,,,
1146,04/12/17 03:00:00 AM,0.232,0.0,2.81,,,
1147,04/12/17 09:00:00 AM,0.232,0.0,2.81,,,
1148,04/12/17 03:00:00 PM,0.232,0.0,2.81,,,
1149,04/12/17 09:00:00 PM,0.232,0.0,2.81,,,
1150,04/13/17 03:00:00 AM,0.232,0.0,2.81,,,
1151,04/13/17 09:00:00 AM,0.232,0.0,2.81,,,
1152,04/13/17 03:00:00 PM,0.232,0.0,2.81,,,
1153,04/13/17 09:00:00 PM,0.232,0.0,2.81,,,
1154,04/14/17 03:00:00 AM,0.232,0.0,2.81,,,
1155,04/14/17 09:00:00 AM,0.232,0.0,2.81,,,
1156,04/14/17 03:00:00 PM,0.232,0.0,2.81,,,
1157,04/14/17 09:00:00 PM,0.232,0.0,2.81,,,
1158,04/15/17 03:00:00 AM,0.232,0.0,2.81,,,
1159,04/15/17 09:00:00 AM,0.232,0.0,2.81,,,
1160,04/15/17 03:00:00 PM,0.232,0.0,2.81,,,
1161,04/15/17 09:00:00 PM,0.232,0.0,2.81,,,
1162,04/16/17 03:00:00 AM,0.232,0.0,2.81,,,
1163,04/16/17 09:00:00 AM,0.232,0.0,2.81,,,
1164,04/16/17 03:00:00 PM,0.232,0.0,2.81,,,
1165,04/16/17 09:00:00 PM,0.232,0.0,2.81,,,
1166,04/17/17 03:00:00 AM,0.232,0.0,2.81,,,
1167,04/17/17 09:00:00 AM,0.232,0.0,2.81,,,
1168,04/17/17 03:00:00 PM,0.232,0.0,2.81,,,
1169,04/17/17 09:00:00 PM,0.232,0.0,2.81,,,
1170,04/18/17 03:00:00 AM,0.232,0.0,2.81,,,
1171,04/18/17 09:00:00 AM,0.232,0.0,2.81,,,
1172,04/18/17 03:00:00 PM,0.232,0.0,2.81,,,
1173,04/18/17 09:00:00 PM,0.232,0.0,2.81,,,
1174,04/19/17 03:00:00 AM,0.232,0.0,2.81,,,
1175,04/19/17 09:00:00 AM,0.232,0.0,2.81,,,
1176,04/19/17 03:00:00 PM,0.232,0.0,2.81,,,
1177,04/19/17 09:00:00 PM,0.232,0.0,2.81,,,
1178,04/20/17 03:00:00 AM,0.232,0.0,2.81,,,
1179,04/20/17 09:00:00 AM,0.232,0.0,2.81,,,
1180,04/20/17 03:00:00 PM,0.232,0.0,2.81,,,
1181,04/20/17 09:00:00 PM,0.232,0.0,2.81,,,
1182,04/21/17 03:00:00 AM,0.232,0.0,2.81,,,
1183,04/21/17 09:00:00 AM,0.232,0.0,2.81,,,
1184,04/21/17 03:00:00 PM,0.232,0.0,2.81,,,
1185,04/21/17 09:00:00 PM,0.232,0.0,2.81,,,
1186,04/22/17 03:00:00 AM,0.232,0.0,2.81,,,
1187,04/22/17 09:00:00 AM,0.343,1.0,2.81,,,
1188,04/22/17 03:00:00 PM,0.343,11.0,2.81,,,
1189,04/22/17 09:00:00 PM,0.453,0.0,2.81,,,
1190,04/23/17 03:00:00 AM,0.453,0.0,2.81,,,
1191,04/23/17 09:00:00 AM,0.453,14.0,2.81,,,
1192,04/23/17 03:00:00 PM,0.784,8.0,2.81,,,
1193,04/23/17 09:00:00 PM,0.563,0.0,2.81,,,
1194,04/24/17 03:00:00 AM,0.232,0.0,2.81,,,
1195,04/24/17 09:00:00 AM,0.343,1.0,2.81,,,
1196,04/24/17 03:00:00 PM,0.232,0.0,2.81,,,
1197,04/24/17 09:00:00 PM,0.232,0.0,2.81,,,
1198,04/25/17 03:00:00 AM,0.232,0.0,2.81,,,
1199,04/25/17 09:00:00 AM,0.232,1.0,2.81,,,
1200,04/25/17 03:00:00 PM,0.232,0.0,2.81,,,
1201,04/25/17 09:00:00 PM,0.232,0.0,2.81,,,
1202,04/26/17 03:00:00 AM,0.232,0.0,2.81,,,
1203,04/26/17 09:00:00 AM,0.232,0.0,2.81,,,
1204,04/26/17 03:00:00 PM,0.232,0.0,2.81,,,
1205,04/26/17 09:00:00 PM,0.232,0.0,2.81,,,
1206,04/27/17 03:00:00 AM,0.232,0.0,2.81,,,
1207,04/27/17 09:00:00 AM,0.232,0.0,2.81,,,
1208,04/27/17 03:00:00 PM,0.232,0.0,2.81,,,
1209,04/27/17 09:00:00 PM,0.232,0.0,2.81,,,
1210,04/28/17 03:00:00 AM,0.232,0.0,2.81,,,
1211,04/28/17 09:00:00 AM,0.232,0.0,2.81,,,
1212,04/28/17 03:00:00 PM,0.232,0.0,2.81,,,
1213,04/28/17 09:00:00 PM,0.232,0.0,2.81,,,
1214,04/29/17 03:00:00 AM,0.232,0.0,2.81,,,
1215,04/29/17 09:00:00 AM,0.232,0.0,2.81,,,
1216,04/29/17 03:00:00 PM,0.232,0.0,2.81,,,
1217,04/29/17 09:00:00 PM,0.232,0.0,2.81,,,
1218,04/30/17 03:00:00 AM,0.232,0.0,2.81,,,
1219,04/30/17 09:00:00 AM,0.232,0.0,2.81,,,
1220,04/30/17 03:00:00 PM,0.232,2.0,2.81,,,
1221,04/30/17 09:00:00 PM,0.232,0.0,2.81,,,
1222,05/01/17 03:00:00 AM,0.232,0.0,2.81,,,
1223,05/01/17 09:00:00 AM,0.232,6.0,2.81,,,
1224,05/01/17 03:00:00 PM,0.232,4.0,2.81,,,
1225,05/01/17 09:00:00 PM,0.232,0.0,2.81,,,
1226,05/02/17 03:00:00 AM,0.232,0.0,2.81,,,
1227,05/02/17 09:00:00 AM,0.343,14.0,2.81,,,
1228,05/02/17 03:00:00 PM,1.112,69.0,2.81,,,
1229,05/02/17 09:00:00 PM,1.980,0.0,2.81,,,
1230,05/03/17 03:00:00 AM,3.049,0.0,2.83,,,
1231,05/03/17 09:00:00 AM,5.860,160.0,2.83,,,
1232,05/03/17 03:00:00 PM,8.779,256.0,2.87,,,
1233,05/03/17 09:00:00 PM,7.682,0.0,2.85,,,
1234,05/04/17 03:00:00 AM,7.381,0.0,2.85,,,
1235,05/04/17 09:00:00 AM,9.373,168.0,2.87,,,
1236,05/04/17 03:00:00 PM,11.916,256.0,2.85,,,
1237,05/04/17 09:00:00 PM,10.357,0.0,2.85,,,
1238,05/05/17 03:00:00 AM,6.064,0.0,2.85,,,
1239,05/05/17 09:00:00 AM,5.552,109.0,2.85,,,
1240,05/05/17 03:00:00 PM,3.788,88.0,2.85,,,
1241,05/05/17 09:00:00 PM,2.088,0.0,2.83,,,
1242,05/06/17 03:00:00 AM,0.784,0.0,2.83,,,
1243,05/06/17 09:00:00 AM,2.088,400.0,2.83,,,
1244,05/06/17 03:00:00 PM,4.831,240.0,2.83,,,
1245,05/06/17 09:00:00 PM,1.980,0.0,2.83,,,
1246,05/07/17 03:00:00 AM,0.232,0.0,2.81,,,
1247,05/07/17 09:00:00 AM,2.837,256.0,2.83,,,
1248,05/07/17 03:00:00 PM,7.381,176.0,2.85,,,
1249,05/07/17 09:00:00 PM,3.893,0.0,2.85,,,
1250,05/08/17 03:00:00 AM,2.837,0.0,2.83,,,
1251,05/08/17 09:00:00 AM,6.370,288.0,2.85,,,
1252,05/08/17 03:00:00 PM,10.553,336.0,2.85,,,
1253,05/08/17 09:00:00 PM,5.962,0.0,2.85,,,
1254,05/09/17 03:00:00 AM,4.519,0.0,2.85,,,
1255,05/09/17 09:00:00 AM,8.680,416.0,2.87,,,
1256,05/09/17 03:00:00 PM,12.013,448.0,2.85,,,
1257,05/09/17 09:00:00 PM,7.983,0.0,2.87,,,
1258,05/10/17 03:00:00 AM,6.573,0.0,2.85,,,
1259,05/10/17 09:00:00 AM,10.846,576.0,2.85,,,
1260,05/10/17 03:00:00 PM,13.461,704.0,2.87,,,
1261,05/10/17 09:00:00 PM,8.779,0.0,2.87,,,
1262,05/11/17 03:00:00 AM,6.674,0.0,2.85,,,
1263,05/11/17 09:00:00 AM,6.674,152.0,2.85,,,
1264,05/11/17 03:00:00 PM,3.683,51.0,2.85,,,
1265,05/11/17 09:00:00 PM,1.003,0.0,2.83,,,
1266,05/12/17 03:00:00 AM,0.563,0.0,2.83,,,
1267,05/12/17 09:00:00 AM,0.893,192.0,2.83,,,
1268,05/12/17 03:00:00 PM,0.563,32.0,2.83,,,
1269,05/12/17 09:00:00 PM,0.453,0.0,2.81,,,
1270,05/13/17 03:00:00 AM,0.343,0.0,2.81,,,
1271,05/13/17 09:00:00 AM,0.563,57.0,2.81,,,
1272,05/13/17 03:00:00 PM,0.453,26.0,2.81,,,
1273,05/13/17 09:00:00 PM,0.453,0.0,2.81,,,
1274,05/14/17 03:00:00 AM,0.343,0.0,2.81,,,
1275,05/14/17 09:00:00 AM,0.453,30.0,2.81,,,
1276,05/14/17 03:00:00 PM,0.563,78.0,2.81,,,
1277,05/14/17 09:00:00 PM,0.343,0.0,2.81,,,
1278,05/15/17 03:00:00 AM,0.343,0.0,2.81,,,
1279,05/15/17 09:00:00 AM,0.563,66.0,2.81,,,
1280,05/15/17 03:00:00 PM,0.893,200.0,2.81,,,
1281,05/15/17 09:00:00 PM,1.764,0.0,2.83,,,
1282,05/16/17 03:00:00 AM,1.656,0.0,2.83,,,
1283,05/16/17 09:00:00 AM,3.155,53.0,2.83,,,
1284,05/16/17 03:00:00 PM,1.548,55.0,2.83,,,
1285,05/16/17 09:00:00 PM,0.453,0.0,2.81,,,
1286,05/17/17 03:00:00 AM,0.232,0.0,2.81,,,
1287,05/17/17 09:00:00 AM,0.343,31.0,2.81,,,
1288,05/17/17 03:00:00 PM,0.784,144.0,2.81,,,
1289,05/17/17 09:00:00 PM,1.980,0.0,2.83,,,
1290,05/18/17 03:00:00 AM,1.221,0.0,2.81,,,
1291,05/18/17 09:00:00 AM,5.244,304.0,2.83,,,
1292,05/18/17 03:00:00 PM,10.651,224.0,2.85,,,
1293,05/18/17 09:00:00 PM,7.079,0.0,2.85,,,
1294,05/19/17 03:00:00 AM,5.552,0.0,2.83,,,
1295,05/19/17 09:00:00 AM,9.077,80.0,2.87,,,
1296,05/19/17 03:00:00 PM,13.269,168.0,2.87,,,
1297,05/19/17 09:00:00 PM,8.879,0.0,2.87,,,
1298,05/20/17 03:00:00 AM,7.280,0.0,2.85,,,
1299,05/20/17 09:00:00 AM,10.259,240.0,2.85,,,
1300,05/20/17 03:00:00 PM,13.846,216.0,2.87,,,
1301,05/20/17 09:00:00 PM,9.472,0.0,2.87,,,
1302,05/21/17 03:00:00 AM,7.882,0.0,2.87,,,
1303,05/21/17 09:00:00 AM,12.304,352.0,2.85,,,
1304,05/21/17 03:00:00 PM,15.664,256.0,2.87,,,
1305,05/21/17 09:00:00 PM,11.625,0.0,2.85,,,
1306,05/22/17 03:00:00 AM,10.748,0.0,2.85,,,
1307,05/22/17 09:00:00 AM,15.855,400.0,2.87,,,
1308,05/22/17 03:00:00 PM,18.901,272.0,2.89,,,
1309,05/22/17 09:00:00 PM,14.996,0.0,2.89,,,
1310,05/23/17 03:00:00 AM,13.461,0.0,2.87,,,
1311,05/23/17 09:00:00 AM,18.331,480.0,2.89,,,
1312,05/23/17 03:00:00 PM,19.472,304.0,2.89,,,
1313,05/23/17 03:31:48 PM,,,,,Logged,Logged
