"Plot Title: 10166273"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
805,01/31/16 03:00:00 PM,0.343,0.0,2.77,,,,,
806,01/31/16 09:00:00 PM,0.343,0.0,2.77,,,,,
807,02/01/16 03:00:00 AM,0.343,0.0,2.77,,,,,
808,02/01/16 09:00:00 AM,0.343,0.0,2.77,,,,,
809,02/01/16 03:00:00 PM,0.343,0.0,2.77,,,,,
810,02/01/16 09:00:00 PM,0.343,0.0,2.77,,,,,
811,02/02/16 03:00:00 AM,0.343,0.0,2.77,,,,,
812,02/02/16 09:00:00 AM,0.343,0.0,2.77,,,,,
813,02/02/16 03:00:00 PM,0.343,0.0,2.77,,,,,
814,02/02/16 09:00:00 PM,0.343,0.0,2.77,,,,,
815,02/03/16 03:00:00 AM,0.343,0.0,2.77,,,,,
816,02/03/16 09:00:00 AM,0.343,0.0,2.77,,,,,
817,02/03/16 03:00:00 PM,0.343,0.0,2.77,,,,,
818,02/03/16 09:00:00 PM,0.343,0.0,2.77,,,,,
819,02/04/16 03:00:00 AM,0.343,0.0,2.77,,,,,
820,02/04/16 09:00:00 AM,0.343,0.0,2.77,,,,,
821,02/04/16 03:00:00 PM,0.343,0.0,2.77,,,,,
822,02/04/16 09:00:00 PM,0.343,0.0,2.77,,,,,
823,02/05/16 03:00:00 AM,0.343,0.0,2.77,,,,,
824,02/05/16 09:00:00 AM,0.343,0.0,2.77,,,,,
825,02/05/16 03:00:00 PM,0.343,0.0,2.77,,,,,
826,02/05/16 09:00:00 PM,0.343,0.0,2.77,,,,,
827,02/06/16 03:00:00 AM,0.343,0.0,2.77,,,,,
828,02/06/16 09:00:00 AM,0.343,0.0,2.77,,,,,
829,02/06/16 03:00:00 PM,0.343,0.0,2.77,,,,,
830,02/06/16 09:00:00 PM,0.343,0.0,2.77,,,,,
831,02/07/16 03:00:00 AM,0.343,0.0,2.77,,,,,
832,02/07/16 09:00:00 AM,0.343,0.0,2.77,,,,,
833,02/07/16 03:00:00 PM,0.343,0.0,2.77,,,,,
834,02/07/16 09:00:00 PM,0.343,0.0,2.77,,,,,
835,02/08/16 03:00:00 AM,0.343,0.0,2.77,,,,,
836,02/08/16 09:00:00 AM,0.343,0.0,2.77,,,,,
837,02/08/16 03:00:00 PM,0.343,0.0,2.77,,,,,
838,02/08/16 09:00:00 PM,0.343,0.0,2.77,,,,,
839,02/09/16 03:00:00 AM,0.343,0.0,2.77,,,,,
840,02/09/16 09:00:00 AM,0.343,0.0,2.77,,,,,
841,02/09/16 03:00:00 PM,0.343,0.0,2.77,,,,,
842,02/09/16 09:00:00 PM,0.343,0.0,2.77,,,,,
843,02/10/16 03:00:00 AM,0.343,0.0,2.77,,,,,
844,02/10/16 09:00:00 AM,0.343,0.0,2.77,,,,,
845,02/10/16 03:00:00 PM,0.343,0.0,2.77,,,,,
846,02/10/16 09:00:00 PM,0.343,0.0,2.77,,,,,
847,02/11/16 03:00:00 AM,0.343,0.0,2.77,,,,,
848,02/11/16 09:00:00 AM,0.343,0.0,2.77,,,,,
849,02/11/16 03:00:00 PM,0.343,0.0,2.77,,,,,
850,02/11/16 09:00:00 PM,0.343,0.0,2.77,,,,,
851,02/12/16 03:00:00 AM,0.343,0.0,2.77,,,,,
852,02/12/16 09:00:00 AM,0.343,0.0,2.77,,,,,
853,02/12/16 03:00:00 PM,0.343,0.0,2.77,,,,,
854,02/12/16 09:00:00 PM,0.343,0.0,2.77,,,,,
855,02/13/16 03:00:00 AM,0.343,0.0,2.77,,,,,
856,02/13/16 09:00:00 AM,0.343,0.0,2.77,,,,,
857,02/13/16 03:00:00 PM,0.343,0.0,2.77,,,,,
858,02/13/16 09:00:00 PM,0.343,0.0,2.77,,,,,
859,02/14/16 03:00:00 AM,0.343,0.0,2.77,,,,,
860,02/14/16 09:00:00 AM,0.343,0.0,2.77,,,,,
861,02/14/16 03:00:00 PM,0.343,0.0,2.77,,,,,
862,02/14/16 09:00:00 PM,0.343,0.0,2.77,,,,,
863,02/15/16 03:00:00 AM,0.343,0.0,2.77,,,,,
864,02/15/16 09:00:00 AM,0.343,0.0,2.77,,,,,
865,02/15/16 03:00:00 PM,0.343,0.0,2.77,,,,,
866,02/15/16 09:00:00 PM,0.343,0.0,2.77,,,,,
867,02/16/16 03:00:00 AM,0.343,0.0,2.77,,,,,
868,02/16/16 09:00:00 AM,0.343,0.0,2.77,,,,,
869,02/16/16 03:00:00 PM,0.343,0.0,2.77,,,,,
870,02/16/16 09:00:00 PM,0.343,0.0,2.77,,,,,
871,02/17/16 03:00:00 AM,0.343,0.0,2.77,,,,,
872,02/17/16 09:00:00 AM,0.343,0.0,2.77,,,,,
873,02/17/16 03:00:00 PM,0.343,0.0,2.77,,,,,
874,02/17/16 09:00:00 PM,0.343,0.0,2.77,,,,,
875,02/18/16 03:00:00 AM,0.343,0.0,2.77,,,,,
876,02/18/16 09:00:00 AM,0.343,0.0,2.77,,,,,
877,02/18/16 03:00:00 PM,0.343,0.0,2.77,,,,,
878,02/18/16 09:00:00 PM,0.343,0.0,2.77,,,,,
879,02/19/16 03:00:00 AM,0.343,0.0,2.77,,,,,
880,02/19/16 09:00:00 AM,0.343,0.0,2.77,,,,,
881,02/19/16 03:00:00 PM,0.343,0.0,2.77,,,,,
882,02/19/16 09:00:00 PM,0.343,0.0,2.77,,,,,
883,02/20/16 03:00:00 AM,0.343,0.0,2.77,,,,,
884,02/20/16 09:00:00 AM,0.343,0.0,2.77,,,,,
885,02/20/16 03:00:00 PM,0.453,0.0,2.77,,,,,
886,02/20/16 09:00:00 PM,0.343,0.0,2.77,,,,,
887,02/21/16 03:00:00 AM,0.453,0.0,2.77,,,,,
888,02/21/16 09:00:00 AM,0.453,0.0,2.77,,,,,
889,02/21/16 03:00:00 PM,0.343,0.0,2.77,,,,,
890,02/21/16 09:00:00 PM,0.343,0.0,2.77,,,,,
891,02/22/16 03:00:00 AM,0.453,0.0,2.77,,,,,
892,02/22/16 09:00:00 AM,0.453,0.0,2.77,,,,,
893,02/22/16 03:00:00 PM,0.453,0.0,2.77,,,,,
894,02/22/16 09:00:00 PM,0.453,0.0,2.77,,,,,
895,02/23/16 03:00:00 AM,0.453,0.0,2.77,,,,,
896,02/23/16 09:00:00 AM,0.453,0.0,2.77,,,,,
897,02/23/16 03:00:00 PM,0.453,0.0,2.77,,,,,
898,02/23/16 09:00:00 PM,0.453,0.0,2.77,,,,,
899,02/24/16 03:00:00 AM,0.453,0.0,2.77,,,,,
900,02/24/16 09:00:00 AM,0.453,0.0,2.77,,,,,
901,02/24/16 03:00:00 PM,0.453,0.0,2.77,,,,,
902,02/24/16 09:00:00 PM,0.453,0.0,2.77,,,,,
903,02/25/16 03:00:00 AM,0.453,0.0,2.77,,,,,
904,02/25/16 09:00:00 AM,0.453,0.0,2.77,,,,,
905,02/25/16 03:00:00 PM,0.453,0.0,2.77,,,,,
906,02/25/16 09:00:00 PM,0.453,0.0,2.77,,,,,
907,02/26/16 03:00:00 AM,0.453,0.0,2.77,,,,,
908,02/26/16 09:00:00 AM,0.453,0.0,2.77,,,,,
909,02/26/16 03:00:00 PM,0.453,0.0,2.77,,,,,
910,02/26/16 09:00:00 PM,0.453,0.0,2.77,,,,,
911,02/27/16 03:00:00 AM,0.453,0.0,2.77,,,,,
912,02/27/16 09:00:00 AM,0.453,0.0,2.77,,,,,
913,02/27/16 03:00:00 PM,0.453,0.0,2.77,,,,,
914,02/27/16 09:00:00 PM,0.453,0.0,2.77,,,,,
915,02/28/16 03:00:00 AM,0.453,0.0,2.77,,,,,
916,02/28/16 09:00:00 AM,0.453,0.0,2.77,,,,,
917,02/28/16 03:00:00 PM,0.453,0.0,2.77,,,,,
918,02/28/16 09:00:00 PM,0.453,0.0,2.77,,,,,
919,02/29/16 03:00:00 AM,0.453,0.0,2.77,,,,,
920,02/29/16 09:00:00 AM,0.453,0.0,2.77,,,,,
921,02/29/16 03:00:00 PM,0.453,0.0,2.77,,,,,
922,02/29/16 09:00:00 PM,0.453,0.0,2.77,,,,,
923,03/01/16 03:00:00 AM,0.453,0.0,2.77,,,,,
924,03/01/16 09:00:00 AM,0.453,0.0,2.77,,,,,
925,03/01/16 03:00:00 PM,0.453,0.0,2.77,,,,,
926,03/01/16 09:00:00 PM,0.453,0.0,2.77,,,,,
927,03/02/16 03:00:00 AM,0.453,0.0,2.77,,,,,
928,03/02/16 09:00:00 AM,0.453,0.0,2.77,,,,,
929,03/02/16 03:00:00 PM,0.453,0.0,2.77,,,,,
930,03/02/16 09:00:00 PM,0.453,0.0,2.77,,,,,
931,03/03/16 03:00:00 AM,0.453,0.0,2.77,,,,,
932,03/03/16 09:00:00 AM,0.453,0.0,2.77,,,,,
933,03/03/16 03:00:00 PM,0.453,0.0,2.77,,,,,
934,03/03/16 09:00:00 PM,0.453,0.0,2.77,,,,,
935,03/04/16 03:00:00 AM,0.453,0.0,2.77,,,,,
936,03/04/16 09:00:00 AM,0.453,0.0,2.77,,,,,
937,03/04/16 03:00:00 PM,0.453,0.0,2.77,,,,,
938,03/04/16 09:00:00 PM,0.453,0.0,2.77,,,,,
939,03/05/16 03:00:00 AM,0.453,0.0,2.77,,,,,
940,03/05/16 09:00:00 AM,0.453,0.0,2.77,,,,,
941,03/05/16 03:00:00 PM,0.453,0.0,2.77,,,,,
942,03/05/16 09:00:00 PM,0.453,0.0,2.77,,,,,
943,03/06/16 03:00:00 AM,0.453,0.0,2.77,,,,,
944,03/06/16 09:00:00 AM,0.453,0.0,2.77,,,,,
945,03/06/16 03:00:00 PM,0.453,0.0,2.77,,,,,
946,03/06/16 09:00:00 PM,0.453,0.0,2.77,,,,,
947,03/07/16 03:00:00 AM,0.453,0.0,2.77,,,,,
948,03/07/16 09:00:00 AM,0.453,0.0,2.77,,,,,
949,03/07/16 03:00:00 PM,0.453,0.0,2.77,,,,,
950,03/07/16 09:00:00 PM,0.453,0.0,2.77,,,,,
951,03/08/16 03:00:00 AM,0.453,0.0,2.77,,,,,
952,03/08/16 09:00:00 AM,0.453,0.0,2.77,,,,,
953,03/08/16 03:00:00 PM,0.453,0.0,2.77,,,,,
954,03/08/16 09:00:00 PM,0.453,0.0,2.77,,,,,
955,03/09/16 03:00:00 AM,0.453,0.0,2.77,,,,,
956,03/09/16 09:00:00 AM,0.453,0.0,2.77,,,,,
957,03/09/16 03:00:00 PM,0.453,0.0,2.77,,,,,
958,03/09/16 09:00:00 PM,0.453,0.0,2.77,,,,,
959,03/10/16 03:00:00 AM,0.453,0.0,2.77,,,,,
960,03/10/16 09:00:00 AM,0.453,0.0,2.77,,,,,
961,03/10/16 03:00:00 PM,0.453,0.0,2.77,,,,,
962,03/10/16 09:00:00 PM,0.453,0.0,2.77,,,,,
963,03/11/16 03:00:00 AM,0.453,0.0,2.77,,,,,
964,03/11/16 09:00:00 AM,0.453,0.0,2.77,,,,,
965,03/11/16 03:00:00 PM,0.453,0.0,2.77,,,,,
966,03/11/16 09:00:00 PM,0.453,0.0,2.77,,,,,
967,03/12/16 03:00:00 AM,0.453,0.0,2.77,,,,,
968,03/12/16 09:00:00 AM,0.453,0.0,2.77,,,,,
969,03/12/16 03:00:00 PM,0.453,0.0,2.77,,,,,
970,03/12/16 09:00:00 PM,0.453,0.0,2.77,,,,,
971,03/13/16 03:00:00 AM,0.453,0.0,2.77,,,,,
972,03/13/16 09:00:00 AM,0.453,0.0,2.77,,,,,
973,03/13/16 03:00:00 PM,0.453,0.0,2.77,,,,,
974,03/13/16 09:00:00 PM,0.453,0.0,2.77,,,,,
975,03/14/16 03:00:00 AM,0.453,0.0,2.77,,,,,
976,03/14/16 09:00:00 AM,0.453,0.0,2.77,,,,,
977,03/14/16 03:00:00 PM,0.453,0.0,2.77,,,,,
978,03/14/16 09:00:00 PM,0.453,0.0,2.77,,,,,
979,03/15/16 03:00:00 AM,0.453,0.0,2.77,,,,,
980,03/15/16 09:00:00 AM,0.453,0.0,2.77,,,,,
981,03/15/16 03:00:00 PM,0.453,0.0,2.77,,,,,
982,03/15/16 09:00:00 PM,0.453,0.0,2.77,,,,,
983,03/16/16 03:00:00 AM,0.453,0.0,2.77,,,,,
984,03/16/16 09:00:00 AM,0.453,0.0,2.77,,,,,
985,03/16/16 03:00:00 PM,0.453,0.0,2.77,,,,,
986,03/16/16 09:00:00 PM,0.453,0.0,2.77,,,,,
987,03/17/16 03:00:00 AM,0.453,0.0,2.77,,,,,
988,03/17/16 09:00:00 AM,0.453,0.0,2.77,,,,,
989,03/17/16 03:00:00 PM,0.453,0.0,2.77,,,,,
990,03/17/16 09:00:00 PM,0.453,0.0,2.77,,,,,
991,03/18/16 03:00:00 AM,0.453,0.0,2.77,,,,,
992,03/18/16 09:00:00 AM,0.453,0.0,2.77,,,,,
993,03/18/16 03:00:00 PM,0.453,0.0,2.77,,,,,
994,03/18/16 09:00:00 PM,0.453,0.0,2.77,,,,,
995,03/19/16 03:00:00 AM,0.453,0.0,2.77,,,,,
996,03/19/16 09:00:00 AM,0.453,0.0,2.77,,,,,
997,03/19/16 03:00:00 PM,0.453,0.0,2.77,,,,,
998,03/19/16 09:00:00 PM,0.453,0.0,2.77,,,,,
999,03/20/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1000,03/20/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1001,03/20/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1002,03/20/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1003,03/21/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1004,03/21/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1005,03/21/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1006,03/21/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1007,03/22/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1008,03/22/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1009,03/22/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1010,03/22/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1011,03/23/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1012,03/23/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1013,03/23/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1014,03/23/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1015,03/24/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1016,03/24/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1017,03/24/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1018,03/24/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1019,03/25/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1020,03/25/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1021,03/25/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1022,03/25/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1023,03/26/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1024,03/26/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1025,03/26/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1026,03/26/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1027,03/27/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1028,03/27/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1029,03/27/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1030,03/27/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1031,03/28/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1032,03/28/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1033,03/28/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1034,03/28/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1035,03/29/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1036,03/29/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1037,03/29/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1038,03/29/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1039,03/30/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1040,03/30/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1041,03/30/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1042,03/30/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1043,03/31/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1044,03/31/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1045,03/31/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1046,03/31/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1047,04/01/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1048,04/01/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1049,04/01/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1050,04/01/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1051,04/02/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1052,04/02/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1053,04/02/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1054,04/02/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1055,04/03/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1056,04/03/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1057,04/03/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1058,04/03/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1059,04/04/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1060,04/04/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1061,04/04/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1062,04/04/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1063,04/05/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1064,04/05/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1065,04/05/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1066,04/05/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1067,04/06/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1068,04/06/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1069,04/06/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1070,04/06/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1071,04/07/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1072,04/07/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1073,04/07/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1074,04/07/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1075,04/08/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1076,04/08/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1077,04/08/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1078,04/08/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1079,04/09/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1080,04/09/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1081,04/09/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1082,04/09/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1083,04/10/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1084,04/10/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1085,04/10/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1086,04/10/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1087,04/11/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1088,04/11/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1089,04/11/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1090,04/11/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1091,04/12/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1092,04/12/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1093,04/12/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1094,04/12/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1095,04/13/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1096,04/13/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1097,04/13/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1098,04/13/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1099,04/14/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1100,04/14/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1101,04/14/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1102,04/14/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1103,04/15/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1104,04/15/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1105,04/15/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1106,04/15/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1107,04/16/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1108,04/16/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1109,04/16/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1110,04/16/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1111,04/17/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1112,04/17/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1113,04/17/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1114,04/17/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1115,04/18/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1116,04/18/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1117,04/18/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1118,04/18/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1119,04/19/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1120,04/19/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1121,04/19/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1122,04/19/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1123,04/20/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1124,04/20/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1125,04/20/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1126,04/20/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1127,04/21/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1128,04/21/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1129,04/21/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1130,04/21/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1131,04/22/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1132,04/22/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1133,04/22/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1134,04/22/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1135,04/23/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1136,04/23/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1137,04/23/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1138,04/23/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1139,04/24/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1140,04/24/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1141,04/24/16 03:00:00 PM,0.343,0.0,2.77,,,,,
1142,04/24/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1143,04/25/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1144,04/25/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1145,04/25/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1146,04/25/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1147,04/26/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1148,04/26/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1149,04/26/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1150,04/26/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1151,04/27/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1152,04/27/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1153,04/27/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1154,04/27/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1155,04/28/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1156,04/28/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1157,04/28/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1158,04/28/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1159,04/29/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1160,04/29/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1161,04/29/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1162,04/29/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1163,04/30/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1164,04/30/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1165,04/30/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1166,04/30/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1167,05/01/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1168,05/01/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1169,05/01/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1170,05/01/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1171,05/02/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1172,05/02/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1173,05/02/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1174,05/02/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1175,05/03/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1176,05/03/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1177,05/03/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1178,05/03/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1179,05/04/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1180,05/04/16 09:00:00 AM,0.343,0.0,2.77,,,,,
1181,05/04/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1182,05/04/16 09:00:00 PM,0.343,0.0,2.77,,,,,
1183,05/05/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1184,05/05/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1185,05/05/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1186,05/05/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1187,05/06/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1188,05/06/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1189,05/06/16 03:00:00 PM,0.453,0.0,2.77,,,,,
1190,05/06/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1191,05/07/16 03:00:00 AM,0.343,0.0,2.77,,,,,
1192,05/07/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1193,05/07/16 03:00:00 PM,0.563,0.0,2.77,,,,,
1194,05/07/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1195,05/08/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1196,05/08/16 09:00:00 AM,0.453,0.0,2.77,,,,,
1197,05/08/16 03:00:00 PM,0.784,0.0,2.77,,,,,
1198,05/08/16 09:00:00 PM,0.453,0.0,2.77,,,,,
1199,05/09/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1200,05/09/16 09:00:00 AM,0.784,0.0,2.77,,,,,
1201,05/09/16 03:00:00 PM,1.872,0.0,2.79,,,,,
1202,05/09/16 09:00:00 PM,0.563,0.0,2.77,,,,,
1203,05/10/16 03:00:00 AM,0.453,0.0,2.77,,,,,
1204,05/10/16 09:00:00 AM,1.330,0.0,2.77,,,,,
1205,05/10/16 03:00:00 PM,13.461,0.0,2.85,,,,,
1206,05/10/16 09:00:00 PM,3.049,0.0,2.81,,,,,
1207,05/11/16 03:00:00 AM,1.221,0.0,2.79,,,,,
