Plot Title: 10166287,,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Good Battery,Coupler Attached,Stopped,End Of File
972,3/12/2016 15:00,0.453,17,2.81,,,,,
973,3/12/2016 21:00,0.343,0,2.81,,,,,
974,3/13/2016 3:00,0.343,0,2.81,,,,,
975,3/13/2016 9:00,0.343,4,2.81,,,,,
976,3/13/2016 15:00,0.343,18,2.81,,,,,
977,3/13/2016 21:00,0.232,0,2.81,,,,,
978,3/14/2016 3:00,0.232,0,2.81,,,,,
979,3/14/2016 9:00,0.232,0,2.81,,,,,
980,3/14/2016 15:00,0.232,0,2.81,,,,,
981,3/14/2016 21:00,0.232,0,2.81,,,,,
982,3/15/2016 3:00,0.232,0,2.79,,,,,
983,3/15/2016 9:00,0.232,0,2.79,,,,,
984,3/15/2016 15:00,0.232,0,2.79,,,,,
985,3/15/2016 21:00,0.232,0,2.79,,,,,
986,3/16/2016 3:00,0.232,0,2.79,,,,,
987,3/16/2016 9:00,0.232,0,2.79,,,,,
988,3/16/2016 15:00,0.232,4,2.79,,,,,
989,3/16/2016 21:00,0.232,0,2.79,,,,,
990,3/17/2016 3:00,0.232,0,2.79,,,,,
991,3/17/2016 9:00,0.121,0,2.79,,,,,
992,3/17/2016 15:00,0.232,18,2.79,,,,,
993,3/17/2016 21:00,0.121,0,2.79,,,,,
994,3/18/2016 3:00,0.121,0,2.79,,,,,
995,3/18/2016 9:00,0.121,2,2.79,,,,,
996,3/18/2016 15:00,0.232,35,2.79,,,,,
997,3/18/2016 21:00,0.121,0,2.79,,,,,
998,3/19/2016 3:00,0.121,0,2.79,,,,,
999,3/19/2016 9:00,0.121,4,2.79,,,,,
1000,3/19/2016 15:00,0.232,37,2.79,,,,,
1001,3/19/2016 21:00,0.121,0,2.79,,,,,
1002,3/20/2016 3:00,0.121,0,2.79,,,,,
1003,3/20/2016 9:00,0.121,21,2.79,,,,,
1004,3/20/2016 15:00,0.232,40,2.79,,,,,
1005,3/20/2016 21:00,0.121,0,2.79,,,,,
1006,3/21/2016 3:00,0.121,0,2.79,,,,,
1007,3/21/2016 9:00,0.232,23,2.79,,,,,
1008,3/21/2016 15:00,0.232,121,2.79,,,,,
1009,3/21/2016 21:00,0.121,0,2.79,,,,,
1010,3/22/2016 3:00,0.121,0,2.79,,,,,
1011,3/22/2016 9:00,0.121,5,2.79,,,,,
1012,3/22/2016 15:00,0.121,6,2.79,,,,,
1013,3/22/2016 21:00,0.121,0,2.79,,,,,
1014,3/23/2016 3:00,0.121,0,2.79,,,,,
1015,3/23/2016 9:00,0.232,44,2.79,,,,,
1016,3/23/2016 15:00,0.232,66,2.79,,,,,
1017,3/23/2016 21:00,0.121,0,2.79,,,,,
1018,3/24/2016 3:00,0.121,0,2.79,,,,,
1019,3/24/2016 9:00,0.232,62,2.79,,,,,
1020,3/24/2016 15:00,0.674,432,2.79,,,,,
1021,3/24/2016 21:00,0.232,0,2.79,,,,,
1022,3/25/2016 3:00,0.232,0,2.79,,,,,
1023,3/25/2016 9:00,0.232,47,2.79,,,,,
1024,3/25/2016 15:00,1.003,232,2.79,,,,,
1025,3/25/2016 21:00,0.343,0,2.79,,,,,
1026,3/26/2016 3:00,-0.437,0,2.81,,,,,
1027,3/26/2016 9:00,0.121,99,2.79,,,,,
1028,3/26/2016 15:00,1.872,416,2.81,,,,,
1029,3/26/2016 21:00,1.33,0,2.79,,,,,
1030,3/27/2016 3:00,1.764,0,2.81,,,,,
1031,3/27/2016 9:00,1.112,432,2.79,,,,,
1032,3/27/2016 15:00,2.303,128,2.81,,,,,
1033,3/27/2016 21:00,0.343,0,2.79,,,,,
1034,3/28/2016 3:00,0.232,0,2.79,,,,,
1035,3/28/2016 9:00,0.343,93,2.79,,,,,
1036,3/28/2016 15:00,11.431,3456,2.85,,,,,
1037,3/28/2016 21:00,-0.774,0,2.81,,,,,
1038,3/29/2016 3:00,-1.341,0,2.79,,,,,
1039,3/29/2016 9:00,0.01,672,2.79,,,,,
1040,3/29/2016 15:00,15.855,3200,2.85,,,,,
1041,3/29/2016 21:00,-0.102,0,2.81,,,,,
1042,3/30/2016 3:00,-0.549,0,2.81,,,,,
1043,3/30/2016 9:00,1.439,2944,2.81,,,,,
1044,3/30/2016 15:00,19.853,1664,2.89,,,,,
1045,3/30/2016 21:00,1.872,0,2.83,,,,,
1046,3/31/2016 3:00,-0.437,0,2.83,,,,,
1047,3/31/2016 9:00,2.943,4608,2.85,,,,,
1048,3/31/2016 15:00,23.004,1792,2.91,,,,,
1049,3/31/2016 21:00,3.683,0,2.87,,,,,
1050,4/1/2016 3:00,0.784,0,2.83,,,,,
1051,4/1/2016 9:00,5.962,4608,2.87,,,,,
1052,4/1/2016 15:00,25.416,1920,2.91,,,,,
1053,4/1/2016 21:00,5.347,0,2.87,,,,,
1054,4/2/2016 3:00,1.872,0,2.85,,,,,
1055,4/2/2016 9:00,9.275,4864,2.89,,,,,
1056,4/2/2016 15:00,25.902,3328,2.93,,,,,
1057,4/2/2016 21:00,5.037,0,2.87,,,,,
1058,4/3/2016 3:00,1.439,0,2.85,,,,,
1059,4/3/2016 9:00,7.882,3328,2.87,,,,,
1060,4/3/2016 15:00,26,2432,2.93,,,,,
1061,4/3/2016 21:00,9.373,0,2.89,,,,,
1062,4/4/2016 3:00,3.367,0,2.87,,,,,
1063,4/4/2016 9:00,4.934,608,2.87,,,,,
1064,4/4/2016 15:00,15.664,2432,2.89,,,,,
1065,4/4/2016 21:00,3.367,0,2.87,,,,,
1066,4/5/2016 3:00,1.003,0,2.85,,,,,
1067,4/5/2016 9:00,9.077,2048,2.87,,,,,
1068,4/5/2016 15:00,22.142,3200,2.91,,,,,
1069,4/5/2016 21:00,3.472,0,2.87,,,,,
1070,4/6/2016 3:00,0.893,0,2.85,,,,,
1071,4/6/2016 9:00,9.965,4864,2.87,,,,,
1072,4/6/2016 15:00,28.853,3584,2.95,,Logged,,,
1073,4/6/2016 21:00,8.879,0,2.89,,,,,
1074,4/7/2016 3:00,6.674,0,2.87,,,,,
1075,4/7/2016 9:00,17.284,5376,2.91,,,,,
1076,4/7/2016 15:00,31.472,6400,2.95,,,,,
1077,4/7/2016 21:00,10.259,0,2.89,,,,,
1078,4/8/2016 3:00,6.674,0,2.87,,,,,
1079,4/8/2016 9:00,18.236,5376,2.93,,,,,
1080,4/8/2016 15:00,30.356,3456,2.95,,,,,
1081,4/8/2016 21:00,9.077,0,2.91,,,,,
1082,4/9/2016 3:00,8.978,0,2.91,,,,,
1083,4/9/2016 9:00,15.473,2304,2.91,,,,,
1084,4/9/2016 15:00,28.456,4096,2.95,,,,,
1085,4/9/2016 21:00,6.877,0,2.89,,,,,
1086,4/10/2016 3:00,7.983,0,2.89,,,,,
1087,4/10/2016 9:00,14.325,2304,2.93,,,,,
1088,4/10/2016 15:00,24.062,3328,2.95,,,,,
1089,4/10/2016 21:00,8.879,0,2.91,,,,,
1090,4/11/2016 3:00,4.415,0,2.89,,,,,
1091,4/11/2016 9:00,21.473,6144,2.93,,,,,
1092,4/11/2016 15:00,25.708,2304,2.95,,,,,
1093,4/11/2016 21:00,8.282,0,2.89,,,,,
1094,4/12/2016 3:00,6.978,0,2.89,,,,,
1095,4/12/2016 9:00,10.357,1920,2.89,,,,,
1096,4/12/2016 15:00,17.189,4096,2.91,,,,,
1097,4/12/2016 21:00,1.872,0,2.87,,,,,
1098,4/13/2016 3:00,0.784,0,2.87,,,,,
1099,4/13/2016 9:00,16.903,6144,2.91,,,,,
1100,4/13/2016 15:00,19.377,3712,2.93,,,,,
1101,4/13/2016 21:00,4.623,0,2.89,,,,,
1102,4/14/2016 3:00,1.872,0,2.87,,,,,
1103,4/14/2016 9:00,0.893,208,2.85,,,,,
1104,4/14/2016 15:00,0.563,7,2.85,,,,,
1105,4/14/2016 21:00,0.453,0,2.85,,,,,
1106,4/15/2016 3:00,0.453,0,2.85,,,,,
1107,4/15/2016 9:00,0.563,36,2.85,,,,,
1108,4/15/2016 15:00,1.656,288,2.85,,,,,
1109,4/15/2016 21:00,0.232,0,2.83,,,,,
1110,4/16/2016 3:00,-0.437,0,2.85,,,,,
1111,4/16/2016 9:00,3.049,3840,2.85,,,,,
1112,4/16/2016 15:00,20.234,3456,2.91,,,,,
1113,4/16/2016 21:00,3.683,0,2.87,,,,,
1114,4/17/2016 3:00,1.98,0,2.85,,,,,
1115,4/17/2016 9:00,19.662,6400,2.91,,,,,
1116,4/17/2016 15:00,28.06,2304,2.95,,,,,
1117,4/17/2016 21:00,10.357,0,2.89,,,,,
1118,4/18/2016 3:00,7.179,0,2.87,,,,,
1119,4/18/2016 9:00,25.222,6656,2.93,,,,,
1120,4/18/2016 15:00,30.356,2816,2.95,,,,,
1121,4/18/2016 21:00,11.041,0,2.91,,,,,
1122,4/19/2016 3:00,6.166,0,2.87,,,,,
1123,4/19/2016 9:00,24.931,7168,2.95,,,,,
1124,4/19/2016 15:00,33.222,3328,2.97,,,,,
1125,4/19/2016 21:00,11.041,0,2.91,,,,,
1126,4/20/2016 3:00,5.962,0,2.89,,,,,
1127,4/20/2016 9:00,24.448,6400,2.97,,,,,
1128,4/20/2016 15:00,17.95,1216,2.95,,,,,
1129,4/20/2016 21:00,7.882,0,2.91,,,,,
1130,4/21/2016 3:00,8.082,0,2.91,,,,,
1131,4/21/2016 9:00,23.004,7168,2.95,,,,,
1132,4/21/2016 15:00,22.429,2688,2.95,,,,,
1133,4/21/2016 21:00,9.373,0,2.91,,,,,
1134,4/22/2016 3:00,6.064,0,2.89,,,,,
1135,4/22/2016 9:00,11.041,1344,2.89,,,,,
1136,4/22/2016 15:00,21.091,6912,2.93,,,,,
1137,4/22/2016 21:00,7.381,0,2.89,,,,,
1138,4/23/2016 3:00,6.573,0,2.89,,,,,
1139,4/23/2016 9:00,12.594,2048,2.91,,,,,
1140,4/23/2016 15:00,14.613,1600,2.91,,,,,
1141,4/23/2016 21:00,6.978,0,2.89,,,,,
1142,4/24/2016 3:00,4.727,0,2.89,,,,,
1143,4/24/2016 9:00,2.943,512,2.87,,,,,
1144,4/24/2016 15:00,6.877,960,2.87,,,,,
1145,4/24/2016 21:00,0.893,0,2.85,,,,,
1146,4/25/2016 3:00,1.003,0,2.85,,,,,
1147,4/25/2016 9:00,5.757,2304,2.87,,,,,
1148,4/25/2016 15:00,12.69,1344,2.89,,,,,
1149,4/25/2016 21:00,2.837,0,2.87,,,,,
1150,4/26/2016 3:00,-0.887,0,2.85,,,,,
1151,4/26/2016 9:00,14.709,8192,2.91,,,,,
1152,4/26/2016 15:00,18.521,2304,2.93,,,,,
1153,4/26/2016 21:00,4.934,0,2.87,,,,,
1154,4/27/2016 3:00,4.102,0,2.89,,,,,
1155,4/27/2016 9:00,12.207,2304,2.89,,,,,
1156,4/27/2016 15:00,16.903,2688,2.91,,,,,
1157,4/27/2016 21:00,6.674,0,2.87,,,,,
1158,4/28/2016 3:00,3.893,0,2.87,,,,,
1159,4/28/2016 9:00,10.455,1472,2.87,,,,,
1160,4/28/2016 15:00,16.141,1856,2.89,,,,,
1161,4/28/2016 21:00,5.86,0,2.87,,,,,
1162,4/29/2016 3:00,5.45,0,2.87,,,,,
1163,4/29/2016 9:00,10.455,800,2.87,,,,,
1164,4/29/2016 15:00,11.041,1344,2.87,,,,,
1165,4/29/2016 21:00,6.166,0,2.87,,,,,
1166,4/30/2016 3:00,5.141,0,2.85,,,,,
1167,4/30/2016 9:00,12.401,3072,2.87,,,,,
1168,4/30/2016 15:00,23.388,2432,2.93,,,,,
1169,4/30/2016 21:00,5.552,0,2.87,,,,,
1170,5/1/2016 3:00,4.934,0,2.87,,,,,
1171,5/1/2016 9:00,26.488,8192,2.93,,,,,
1172,5/1/2016 15:00,27.665,2176,2.95,,,,,
1173,5/1/2016 21:00,10.553,0,2.89,,,,,
1174,5/2/2016 3:00,6.064,0,2.87,,,,,
1175,5/2/2016 9:00,30.054,8192,2.93,,,,,
1176,5/2/2016 15:00,24.351,1856,2.95,,,,,
1177,5/2/2016 21:00,11.139,0,2.89,,,,,
1178,5/3/2016 3:00,6.775,0,2.87,,,,,
1179,5/3/2016 9:00,27.764,6144,2.95,,,,,
1180,5/3/2016 15:00,26.097,3456,2.93,,,,,
1181,5/3/2016 21:00,10.455,0,2.89,,,,,
1182,5/4/2016 3:00,8.382,0,2.89,,,,,
1183,5/4/2016 9:00,16.523,1920,2.91,,,,,
1184,5/4/2016 15:00,21.473,2816,2.93,,,,,
1185,5/4/2016 21:00,11.722,0,2.89,,,,,
1186,5/5/2016 3:00,10.553,0,2.89,,,,,
1187,5/5/2016 9:00,12.304,704,2.89,,,,,
1188,5/5/2016 15:00,15.664,800,2.91,,,,,
1189,5/5/2016 21:00,10.357,0,2.89,,,,,
1190,5/6/2016 3:00,8.68,0,2.89,,,,,
1191,5/6/2016 9:00,28.159,8192,2.95,,,,,
1192,5/6/2016 15:00,27.272,4096,2.95,,,,,
1193,5/6/2016 21:00,12.11,0,2.89,,,,,
1194,5/7/2016 3:00,8.68,0,2.89,,,,,
1195,5/7/2016 9:00,27.764,9216,2.93,,,,,
1196,5/7/2016 15:00,30.457,2688,2.93,,,,,
1197,5/7/2016 21:00,10.651,0,2.89,,,,,
1198,5/8/2016 3:00,6.268,0,2.87,,,,,
1199,5/8/2016 9:00,12.594,1344,2.91,,,,,
1200,5/8/2016 15:00,20.996,2304,2.93,,,,,
1201,5/8/2016 21:00,7.179,0,2.87,,,,,
1202,5/9/2016 3:00,5.347,0,2.87,,,,,
1203,5/9/2016 9:00,23.292,2816,2.93,,,,,
1204,5/9/2016 15:00,20.805,2176,2.93,,,,,
1205,5/9/2016 21:00,5.347,0,2.87,,,,,
1206,5/10/2016 3:00,1.656,0,2.87,,,,,
1207,5/10/2016 9:00,27.764,5888,2.95,,,,,
1208,5/10/2016 15:00,22.429,1856,2.95,,,,,
1209,5/10/2016 21:00,8.879,0,2.91,,,,,
1210,5/11/2016 3:00,4.831,0,2.87,,,,,
1211,5/11/2016 9:00,29.853,4096,2.93,,,,,
1212,5/11/2016 15:00,26.977,2432,2.95,,,,,
1213,5/11/2016 21:00,10.063,0,2.91,,,,,
1214,5/12/2016 3:00,6.166,0,2.89,,,,,
1215,5/12/2016 9:00,29.552,3840,2.97,,,,,
1216,5/12/2016 15:00,27.075,2432,2.95,,,,,
1217,5/12/2016 21:00,10.455,0,2.91,,,,,
1218,5/13/2016 3:00,7.481,0,2.91,,,,,
1219,5/13/2016 9:00,29.953,3712,2.95,,,,,
1220,5/13/2016 15:00,29.053,2176,2.97,,,,,
1221,5/13/2016 21:00,13.076,0,2.93,,,,,
1222,5/14/2016 3:00,9.176,0,2.93,,,,,
1223,5/14/2016 9:00,9.965,512,2.91,,,,,
1224,5/14/2016 15:00,11.722,992,2.91,,,,,
1225,5/14/2016 21:00,8.082,0,2.91,,,,,
1226,5/15/2016 3:00,7.381,0,2.91,,,,,
1227,5/15/2016 9:00,10.553,576,2.91,,,,,
1228,5/15/2016 15:00,11.041,448,2.91,,,,,
1229,5/15/2016 21:00,8.382,0,2.91,,,,,
1230,5/16/2016 3:00,8.182,0,2.91,,,,,
1231,5/16/2016 9:00,16.046,1088,2.91,,,,,
1232,5/16/2016 15:00,14.9,1344,2.93,,,,,
1233,5/16/2016 21:00,7.481,0,2.89,,,,,
1234,5/17/2016 3:00,5.552,0,2.87,,,,,
1235,5/17/2016 9:00,22.717,3584,2.93,,,,,
1236,5/17/2016 15:00,23.677,1920,2.95,,,,,
1237,5/17/2016 21:00,11.431,0,2.91,,,,,
1238,5/18/2016 3:00,7.682,0,2.89,,,,,
1239,5/18/2016 9:00,24.448,3584,2.95,,,,,
1240,5/18/2016 15:00,25.805,3328,2.95,,,,,
1241,5/18/2016 21:00,11.041,0,2.91,,,,,
1242,5/19/2016 3:00,6.166,0,2.89,,,,,
1243,5/19/2016 9:00,8.68,960,2.91,,,,,
1244,5/19/2016 15:00,10.846,896,2.89,,,,,
1245,5/19/2016 21:00,4.311,0,2.89,,,,,
1246,5/20/2016 3:00,3.683,0,2.89,,,,,
1247,5/20/2016 9:00,8.879,1344,2.89,,,,,
1248,5/20/2016 15:00,11.334,1984,2.89,,,,,
1249,5/20/2016 21:00,6.37,0,2.87,,,,,
1250,5/21/2016 3:00,5.552,0,2.87,,,,,
1251,5/21/2016 9:00,5.86,464,2.87,,,,,
1252,5/21/2016 15:00,12.594,2176,2.89,,,,,
1253,5/21/2016 21:00,6.37,0,2.87,,,,,
1254,5/22/2016 3:00,4.727,0,2.89,,,,,
1255,5/22/2016 9:00,9.373,864,2.89,,,,,
1256,5/22/2016 15:00,9.866,480,2.87,,,,,
1257,5/22/2016 21:00,7.381,0,2.87,,,,,
1258,5/23/2016 3:00,6.166,0,2.87,,,,,
1259,5/23/2016 9:00,14.804,1344,2.91,,,,,
1260,5/23/2016 15:00,17.855,1664,2.91,,,,,
1261,5/23/2016 21:00,9.768,0,2.87,,,,,
1262,5/24/2016 3:00,7.782,0,2.87,,,,,
1263,5/24/2016 9:00,14.996,2688,2.91,,,,,
1264,5/24/2016 15:00,20.138,3328,2.91,,,,,
1265,5/24/2016 21:00,9.965,0,2.87,,,,,
1266,5/25/2016 3:00,8.978,0,2.89,,,,,
1267,5/25/2016 9:00,11.819,512,2.89,,,,,
1268,5/25/2016 15:00,16.808,1344,2.89,,,,,
1269,5/25/2016 21:00,8.879,0,2.87,,,,,
1270,5/26/2016 3:00,7.983,0,2.87,,,,,
1271,5/26/2016 9:00,13.558,1600,2.89,,,,,
1272,5/26/2016 15:00,19.472,3840,2.91,,,,,
1273,5/26/2016 21:00,8.282,0,2.87,,,,,
1274,5/27/2016 3:00,5.86,0,2.87,,,,,
1275,5/27/2016 9:00,14.134,2432,2.89,,,,,
1276,5/27/2016 15:00,19.377,2304,2.91,,,,,
1277,5/27/2016 21:00,6.37,0,2.87,,,,,
1278,5/28/2016 3:00,1.98,0,2.85,,,,,
1279,5/28/2016 9:00,22.333,3968,2.91,,,,,
1280,5/28/2016 15:00,22.525,2304,2.93,,,,,
1281,5/28/2016 21:00,8.481,0,2.89,,,,,
1282,5/29/2016 3:00,5.45,0,2.87,,,,,
1283,5/29/2016 9:00,21.473,4608,2.91,,,,,
1284,5/29/2016 15:00,23.004,2688,2.93,,,,,
1285,5/29/2016 21:00,8.082,0,2.89,,,,,
1286,5/30/2016 3:00,4.623,0,2.89,,,,,
1287,5/30/2016 9:00,24.545,4352,2.95,,,,,
1288,5/30/2016 15:00,27.961,2816,2.95,,,,,
1289,5/30/2016 21:00,11.431,0,2.91,,,,,
1290,5/31/2016 3:00,7.481,0,2.89,,,,,
1291,5/31/2016 9:00,29.652,4096,2.95,,,,,
1292,5/31/2016 15:00,29.053,1984,2.97,,,,,
1293,5/31/2016 21:00,13.076,0,2.93,,,,,
1294,6/1/2016 3:00,9.965,0,2.91,,,,,
1295,6/1/2016 9:00,30.457,4096,2.95,,,,,
1296,6/1/2016 15:00,28.258,1984,2.95,,,,,
1297,6/1/2016 21:00,13.365,0,2.93,,,,,
1298,6/2/2016 3:00,10.063,0,2.91,,,,,
1299,6/2/2016 9:00,16.046,960,2.93,,,,,
1300,6/2/2016 15:00,23.292,1856,2.95,,,,,
1301,6/2/2016 21:00,11.625,0,2.91,,,,,
1302,6/3/2016 3:00,8.978,0,2.91,,,,,
1303,6/3/2016 9:00,30.255,4096,2.93,,,,,
1304,6/3/2016 15:00,27.764,2816,2.97,,,,,
1305,6/3/2016 21:00,15.951,0,2.93,,,,,
1306,6/4/2016 3:00,14.421,0,2.95,,,,,
1307,6/4/2016 9:00,37.055,4096,2.95,,,,,
1308,6/4/2016 15:00,30.963,1856,2.97,,,,,
1309,6/4/2016 21:00,21.091,0,2.95,,,,,
1310,6/5/2016 3:00,15.282,0,2.93,,,,,
1311,6/5/2016 9:00,35.864,4096,2.95,,,,,
1312,6/5/2016 15:00,37.714,3200,2.97,,,,,
1313,6/5/2016 21:00,19.187,0,2.97,,,,,
1314,6/6/2016 3:00,14.709,0,2.95,,,,,
1315,6/6/2016 9:00,35.649,4096,2.95,,,,,
1316,6/6/2016 15:00,33.743,1792,2.99,,,,,
1317,6/6/2016 21:00,17.189,0,2.95,,,,,
1318,6/7/2016 3:00,13.558,0,2.95,,,,,
1319,6/7/2016 9:00,32.911,4096,2.97,,,,,
1320,6/7/2016 15:00,32.807,1536,2.97,,,,,
1321,6/7/2016 21:00,16.141,0,2.95,,,,,
1322,6/8/2016 3:00,10.944,0,2.93,,,,,
1323,6/8/2016 9:00,26.39,3456,2.97,,,,,
1324,6/8/2016 15:00,20.71,320,2.95,,,,,
1325,6/8/2016 21:00,9.472,0,2.95,,,,,
1326,6/9/2016 3:00,8.978,0,2.93,,,,,
1327,6/9/2016 9:00,28.953,3456,2.97,,,,,
1328,6/9/2016 15:00,27.075,2560,2.97,,,,,
1329,6/9/2016 21:00,10.357,0,2.93,,,,,
1330,6/10/2016 3:00,6.978,0,2.91,,,,,
1331,6/10/2016 9:00,19.853,1920,2.95,,,,,
1332,6/10/2016 15:00,15.378,2048,2.93,,,,,
1333,6/10/2016 21:00,8.082,0,2.93,,,,,
1334,6/11/2016 3:00,6.978,0,2.91,,,,,
1335,6/11/2016 9:00,17.665,2688,2.95,,,,,
1336,6/11/2016 15:00,21.855,1664,2.95,,,,,
1337,6/11/2016 21:00,8.182,0,2.91,,,,,
1338,6/12/2016 3:00,4.207,0,2.91,,,,,
1339,6/12/2016 9:00,24.158,4608,2.95,,,,,
1340,6/12/2016 15:00,23.581,1920,2.97,,,,,
1341,6/12/2016 21:00,11.431,0,2.93,,,,,
1342,6/13/2016 3:00,5.86,0,2.89,,,,,
1343,6/13/2016 9:00,18.236,1152,2.95,,,,,
1344,6/13/2016 15:00,19.758,3456,2.93,,,,,
1345,6/13/2016 21:00,8.082,0,2.91,,,,,
1346,6/14/2016 3:00,5.86,0,2.89,,,,,
1347,6/14/2016 9:00,7.381,1536,2.89,,,,,
1348,6/14/2016 15:00,12.207,1728,2.91,,,,,
1349,6/14/2016 21:00,5.86,0,2.89,,,,,
1350,6/15/2016 3:00,4.623,0,2.89,,,,,
1351,6/15/2016 9:00,11.236,2048,2.91,,,,,
1352,6/15/2016 15:00,17.379,1728,2.93,,,,,
1353,6/15/2016 21:00,6.268,0,2.89,,,,,
1354,6/16/2016 3:00,5.347,0,2.87,,,,,
1355,6/16/2016 9:00,18.331,6144,2.93,,,,,
1356,6/16/2016 15:00,15.664,1536,2.91,,,,,
1357,6/16/2016 21:00,8.481,0,2.91,,,,,
1358,6/17/2016 3:00,5.655,0,2.87,,,,,
1359,6/17/2016 9:00,9.669,464,2.89,,,,,
1360,6/17/2016 15:00,17.094,1792,2.93,,,,,
1361,6/17/2016 21:00,9.176,0,2.91,,,,,
1362,6/18/2016 3:00,7.381,0,2.89,,,,,
1363,6/18/2016 9:00,9.373,304,2.91,,,,,
1364,6/18/2016 15:00,14.325,1856,2.91,,,,,
1365,6/18/2016 21:00,6.573,0,2.87,,,,,
1366,6/19/2016 3:00,2.73,0,2.89,,,,,
1367,6/19/2016 9:00,18.806,3968,2.93,,,,,
1368,6/19/2016 15:00,22.812,2176,2.93,,,,,
1369,6/19/2016 21:00,11.722,0,2.89,,,,,
1370,6/20/2016 3:00,7.682,0,2.89,,,,,
1371,6/20/2016 9:00,24.835,4352,2.93,,,,,
1372,6/20/2016 15:00,23.388,1984,2.95,,,,,
1373,6/20/2016 21:00,10.259,0,2.89,,,,,
1374,6/21/2016 3:00,5.757,0,2.87,,,,,
1375,6/21/2016 9:00,24.158,4608,2.93,,,,,
1376,6/21/2016 15:00,25.513,1920,2.95,,,,,
1377,6/21/2016 21:00,11.625,0,2.91,,,,,
1378,6/22/2016 3:00,7.381,0,2.89,,,,,
1379,6/22/2016 9:00,24.641,1728,2.95,,,,,
1380,6/22/2016 15:00,24.931,1920,2.97,,,,,
1381,6/22/2016 21:00,12.11,0,2.93,,,,,
1382,6/23/2016 3:00,9.472,0,2.93,,,,,
1383,6/23/2016 9:00,14.517,2304,2.93,,,,,
1384,6/23/2016 15:00,24.738,2432,2.95,,,,,
1385,6/23/2016 21:00,10.944,0,2.91,,,,,
1386,6/24/2016 3:00,8.182,0,2.91,,,,,
1387,6/24/2016 9:00,11.819,960,2.91,,,,,
1388,6/24/2016 15:00,19.377,2304,2.95,,,,,
1389,6/24/2016 21:00,8.182,0,2.91,,,,,
1390,6/25/2016 3:00,5.037,0,2.87,,,,,
1391,6/25/2016 9:00,24.255,4352,2.95,,,,,
1392,6/25/2016 15:00,25.902,1856,2.95,,,,,
1393,6/25/2016 21:00,13.173,0,2.93,,,,,
1394,6/26/2016 3:00,9.077,0,2.91,,,,,
1395,6/26/2016 9:00,27.567,4352,2.95,,,,,
1396,6/26/2016 15:00,29.853,1792,2.95,,,,,
1397,6/26/2016 21:00,15.664,0,2.93,,,,,
1398,6/27/2016 3:00,11.431,0,2.93,,,,,
1399,6/27/2016 9:00,29.853,4352,2.95,,,,,
1400,6/27/2016 15:00,30.255,1856,2.95,,,,,
1401,6/27/2016 21:00,14.709,0,2.95,,,,,
1402,6/28/2016 3:00,10.944,0,2.93,,,,,
1403,6/28/2016 9:00,29.452,4352,2.97,,,,,
1404,6/28/2016 15:00,29.152,1728,2.97,,,,,
1405,6/28/2016 21:00,14.517,0,2.95,,,,,
1406,6/29/2016 3:00,9.077,0,2.93,,,,,
1407,6/29/2016 9:00,27.567,4352,2.97,,,,,
1408,6/29/2016 15:00,28.456,1728,2.97,,,,,
1409,6/29/2016 16:43,,,,,,Logged,,
1410,6/29/2016 16:43,,,,,,,Logged,Logged
