Plot Title: 20400438,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²",Coupler Detached,End Of File
1291,7/5/2019 3:00,10.846,0,,
1292,7/5/2019 9:00,14.23,896,,
1293,7/5/2019 15:00,20.234,400,,
1294,7/5/2019 21:00,13.558,2,,
1295,7/6/2019 3:00,9.866,0,,
1296,7/6/2019 9:00,10.651,192,,
1297,7/6/2019 15:00,16.523,368,,
1298,7/6/2019 21:00,10.063,1,,
1299,7/7/2019 3:00,8.082,0,,
1300,7/7/2019 9:00,9.965,368,,
1301,7/7/2019 15:00,16.808,672,,
1302,7/7/2019 21:00,11.236,1,,
1303,7/8/2019 3:00,8.879,0,,
1304,7/8/2019 9:00,11.916,464,,
1305,7/8/2019 15:00,16.618,400,,
1306,7/8/2019 21:00,12.401,0,,
1307,7/9/2019 3:00,11.041,0,,
1308,7/9/2019 9:00,14.709,416,,
1309,7/9/2019 15:00,16.808,480,,
1310,7/9/2019 21:00,12.11,0,,
1311,7/10/2019 3:00,11.528,0,,
1312,7/10/2019 9:00,14.517,672,,
1313,7/10/2019 15:00,19.377,496,,
1314,7/10/2019 21:00,14.038,0,,
1315,7/11/2019 3:00,12.401,0,,
1316,7/11/2019 9:00,14.325,3072,,
1317,7/11/2019 15:00,20.424,480,,
1318,7/11/2019 21:00,13.75,1,,
1319,7/12/2019 3:00,11.916,0,,
1320,7/12/2019 9:00,15.855,704,,
1321,7/12/2019 15:00,21.855,448,,
1322,7/12/2019 21:00,14.421,0,,
1323,7/13/2019 3:00,11.819,0,,
1324,7/13/2019 9:00,14.325,512,,
1325,7/13/2019 15:00,20.71,512,,
1326,7/13/2019 21:00,13.558,0,,
1327,7/14/2019 3:00,11.431,0,,
1328,7/14/2019 9:00,13.846,336,,
1329,7/14/2019 15:00,21.187,480,,
1330,7/14/2019 21:00,14.804,0,,
1331,7/15/2019 3:00,11.916,0,,
1332,7/15/2019 9:00,13.269,416,,
1333,7/15/2019 15:00,18.426,352,,
1334,7/15/2019 21:00,12.69,0,,
1335,7/16/2019 3:00,11.625,0,,
1336,7/16/2019 9:00,13.173,192,,
1337,7/16/2019 15:00,17.855,464,,
1338,7/16/2019 21:00,12.69,1,,
1339,7/17/2019 3:00,11.236,0,,
1340,7/17/2019 9:00,11.916,464,,
1341,7/17/2019 15:00,18.616,464,,
1342,7/17/2019 21:00,13.75,0,,
1343,7/18/2019 3:00,11.625,0,,
1344,7/18/2019 9:00,11.722,224,,
1345,7/18/2019 15:00,13.558,304,,
1346,7/18/2019 21:00,9.077,0,,
1347,7/19/2019 3:00,6.978,0,,
1348,7/19/2019 9:00,10.357,9728,,
1349,7/19/2019 15:00,15.569,304,,
1350,7/19/2019 21:00,10.455,0,,
1351,7/20/2019 3:00,8.581,0,,
1352,7/20/2019 9:00,13.173,6400,,
1353,7/20/2019 15:00,19.853,304,,
1354,7/20/2019 21:00,14.709,0,,
1355,7/21/2019 3:00,12.401,0,,
1356,7/21/2019 9:00,15.855,704,,
1357,7/21/2019 15:00,22.525,304,,
1358,7/21/2019 21:00,16.523,0,,
1359,7/22/2019 3:00,13.846,0,,
1360,7/22/2019 9:00,16.618,464,,
1361,7/22/2019 15:00,21.951,304,,
1362,7/22/2019 21:00,15.664,0,,
1363,7/23/2019 3:00,13.558,0,,
1364,7/23/2019 9:00,14.996,176,,
1365,7/23/2019 15:00,19.662,304,,
1366,7/23/2019 21:00,12.883,0,,
1367,7/24/2019 3:00,9.176,0,,
1368,7/24/2019 9:00,10.846,256,,
1369,7/24/2019 15:00,20.329,304,,
1370,7/24/2019 21:00,14.709,0,,
1371,7/25/2019 3:00,13.365,0,,
1372,7/25/2019 9:00,16.427,216,,
1373,7/25/2019 15:00,24.545,288,,
1374,7/25/2019 21:00,17.76,0,,
1375,7/26/2019 3:00,15.951,0,,
1376,7/26/2019 9:00,17.189,176,,
1377,7/26/2019 15:00,23.773,288,,
1378,7/26/2019 21:00,17.094,0,,
1379,7/27/2019 3:00,13.076,0,,
1380,7/27/2019 9:00,13.558,144,,
1381,7/27/2019 15:00,20.71,320,,
1382,7/27/2019 21:00,14.709,0,,
1383,7/28/2019 3:00,12.69,0,,
1384,7/28/2019 9:00,14.9,136,,
1385,7/28/2019 15:00,21.855,288,,
1386,7/28/2019 21:00,15.282,0,,
1387,7/29/2019 3:00,12.594,0,,
1388,7/29/2019 9:00,15.473,144,,
1389,7/29/2019 15:00,20.71,288,,
1390,7/29/2019 21:00,13.942,0,,
1391,7/30/2019 3:00,10.944,0,,
1392,7/30/2019 9:00,14.517,136,,
1393,7/30/2019 15:00,19.377,288,,
1394,7/30/2019 21:00,13.269,0,,
1395,7/31/2019 3:00,10.553,0,,
1396,7/31/2019 9:00,14.134,128,,
1397,7/31/2019 15:00,20.519,272,,
1398,7/31/2019 21:00,15.473,0,,
1399,8/1/2019 3:00,12.497,0,,
1400,8/1/2019 9:00,15.76,127,,
1401,8/1/2019 15:00,22.812,272,,
1402,8/1/2019 21:00,16.427,0,,
1403,8/2/2019 3:00,12.013,0,,
1404,8/2/2019 9:00,13.558,128,,
1405,8/2/2019 15:00,21.091,352,,
1406,8/2/2019 21:00,15.473,0,,
1407,8/3/2019 3:00,13.75,0,,
1408,8/3/2019 9:00,15.855,128,,
1409,8/3/2019 15:00,23.388,272,,
1410,8/3/2019 21:00,17.475,0,,
1411,8/4/2019 3:00,15.378,0,,
1412,8/4/2019 9:00,17.094,128,,
1413,8/4/2019 15:00,24.641,272,,
1414,8/4/2019 21:00,18.426,0,,
1415,8/5/2019 3:00,16.237,0,,
1416,8/5/2019 9:00,17.95,128,,
1417,8/5/2019 15:00,25.513,288,,
1418,8/5/2019 21:00,18.331,0,,
1419,8/6/2019 3:00,15.855,0,,
1420,8/6/2019 9:00,16.713,136,,
1421,8/6/2019 15:00,24.158,288,,
1422,8/6/2019 21:00,17.475,0,,
1423,8/7/2019 3:00,16.332,0,,
1424,8/7/2019 9:00,16.808,136,,
1425,8/7/2019 15:00,22.717,272,,
1426,8/7/2019 21:00,15.76,0,,
1427,8/8/2019 3:00,12.98,0,,
1428,8/8/2019 9:00,13.076,240,,
1429,8/8/2019 15:00,17.95,304,,
1430,8/8/2019 21:00,13.269,0,,
1431,8/9/2019 3:00,11.722,0,,
1432,8/9/2019 9:00,12.594,320,,
1433,8/9/2019 15:00,17.57,256,,
1434,8/9/2019 21:00,11.041,0,,
1435,8/10/2019 3:00,9.768,0,,
1436,8/10/2019 9:00,10.063,108,,
1437,8/10/2019 15:00,14.804,512,,
1438,8/10/2019 21:00,11.139,0,,
1439,8/11/2019 3:00,8.481,0,,
1440,8/11/2019 9:00,8.382,168,,
1441,8/11/2019 15:00,12.594,464,,
1442,8/11/2019 21:00,10.259,0,,
1443,8/12/2019 3:00,8.879,0,,
1444,8/12/2019 9:00,10.259,114,,
1445,8/12/2019 15:00,16.141,256,,
1446,8/12/2019 21:00,13.173,0,,
1447,8/13/2019 3:00,11.625,0,,
1448,8/13/2019 9:00,13.558,119,,
1449,8/13/2019 15:00,19.187,232,,
1450,8/13/2019 21:00,14.9,0,,
1451,8/14/2019 3:00,12.787,0,,
1452,8/14/2019 9:00,14.134,103,,
1453,8/14/2019 15:00,20.329,224,,
1454,8/14/2019 21:00,15.282,0,,
1455,8/15/2019 3:00,12.98,0,,
1456,8/15/2019 9:00,13.558,108,,
1457,8/15/2019 15:00,18.806,240,,
1458,8/15/2019 21:00,13.461,0,,
1459,8/16/2019 3:00,10.944,0,,
1460,8/16/2019 9:00,12.401,224,,
1461,8/16/2019 15:00,17.094,240,,
1462,8/16/2019 21:00,11.722,0,,
1463,8/17/2019 3:00,9.866,0,,
1464,8/17/2019 9:00,10.357,128,,
1465,8/17/2019 15:00,16.999,256,,
1466,8/17/2019 21:00,12.497,0,,
1467,8/18/2019 3:00,11.139,0,,
1468,8/18/2019 9:00,13.461,113,,
1469,8/18/2019 15:00,19.662,224,,
1470,8/18/2019 21:00,15.187,0,,
1471,8/19/2019 3:00,11.819,0,,
1472,8/19/2019 9:00,12.98,105,,
1473,8/19/2019 15:00,19.662,224,,
1474,8/19/2019 21:00,15.473,0,,
1475,8/20/2019 3:00,14.9,0,,
1476,8/20/2019 9:00,17.284,120,,
1477,8/20/2019 15:00,21.569,336,,
1478,8/20/2019 21:00,14.996,0,,
1479,8/21/2019 3:00,12.594,0,,
1480,8/21/2019 9:00,15.473,200,,
1481,8/21/2019 15:00,11.819,55,,
1482,8/21/2019 21:00,11.916,0,,
1483,8/22/2019 3:00,11.722,0,,
1484,8/22/2019 9:00,12.013,216,,
1485,8/22/2019 15:00,14.325,80,,
1486,8/22/2019 21:00,11.722,0,,
1487,8/23/2019 3:00,11.334,0,,
1488,8/23/2019 9:00,12.013,104,,
1489,8/23/2019 15:00,19.092,272,,
1490,8/23/2019 21:00,14.325,0,,
1491,8/24/2019 3:00,11.722,0,,
1492,8/24/2019 9:00,12.304,97,,
1493,8/24/2019 15:00,17.284,304,,
1494,8/24/2019 21:00,13.365,0,,
1495,8/25/2019 3:00,11.334,0,,
1496,8/25/2019 9:00,11.334,95,,
1497,8/25/2019 15:00,17.379,200,,
1498,8/25/2019 21:00,13.076,0,,
1499,8/26/2019 3:00,11.819,0,,
1500,8/26/2019 9:00,12.497,100,,
1501,8/26/2019 15:00,20.234,200,,Logged
