"Plot Title: 10169147"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Good Battery","Coupler Attached","Stopped","End Of File"
801,12/09/17 03:00:00 PM,9.965,144.0,2.83,,,,,
802,12/09/17 09:00:00 PM,6.775,0.0,2.83,,,,,
803,12/10/17 03:00:00 AM,7.079,0.0,2.83,,,,,
804,12/10/17 09:00:00 AM,6.674,8.0,2.83,,,,,
805,12/10/17 03:00:00 PM,11.041,144.0,2.85,,,,,
806,12/10/17 09:00:00 PM,8.680,0.0,2.85,,,,,
807,12/11/17 03:00:00 AM,8.382,0.0,2.85,,,,,
808,12/11/17 09:00:00 AM,7.079,6.0,2.83,,,,,
809,12/11/17 03:00:00 PM,10.553,144.0,2.85,,,,,
810,12/11/17 09:00:00 PM,7.381,0.0,2.83,,,,,
811,12/12/17 03:00:00 AM,7.882,0.0,2.85,,,,,
812,12/12/17 09:00:00 AM,7.782,31.0,2.83,,,,,
813,12/12/17 03:00:00 PM,10.651,110.0,2.85,,,,,
814,12/12/17 09:00:00 PM,7.983,0.0,2.85,,,,,
815,12/13/17 03:00:00 AM,7.682,0.0,2.85,,,,,
816,12/13/17 09:00:00 AM,8.282,8.0,2.85,,,,,
817,12/13/17 03:00:00 PM,9.571,128.0,2.87,,,,,
818,12/13/17 09:00:00 PM,5.860,0.0,2.83,,,,,
819,12/14/17 03:00:00 AM,4.519,0.0,2.83,,,,,
820,12/14/17 09:00:00 AM,4.831,25.0,2.81,,,,,
821,12/14/17 03:00:00 PM,9.768,92.0,2.85,,,,,
822,12/14/17 09:00:00 PM,8.382,0.0,2.85,,,,,
823,12/15/17 03:00:00 AM,8.082,0.0,2.85,,,,,
824,12/15/17 09:00:00 AM,6.064,43.0,2.83,,,,,
825,12/15/17 03:00:00 PM,3.261,10.0,2.81,,,,,
826,12/15/17 09:00:00 PM,0.343,0.0,2.79,,,,,
827,12/16/17 03:00:00 AM,-0.102,0.0,2.77,,,,,
828,12/16/17 09:00:00 AM,-0.549,26.0,2.79,,,,,
829,12/16/17 03:00:00 PM,0.232,117.0,2.79,,,,,
830,12/16/17 09:00:00 PM,-0.549,0.0,2.79,,,,,
831,12/17/17 03:00:00 AM,-0.437,0.0,2.79,,,,,
832,12/17/17 09:00:00 AM,0.343,58.0,2.77,,,,,
833,12/17/17 03:00:00 PM,4.207,160.0,2.81,,,,,
834,12/17/17 09:00:00 PM,3.261,0.0,2.81,,,,,
835,12/18/17 03:00:00 AM,2.943,0.0,2.81,,,,,
836,12/18/17 09:00:00 AM,2.624,50.0,2.81,,,,,
837,12/18/17 03:00:00 PM,4.934,96.0,2.81,,,,,
838,12/18/17 09:00:00 PM,3.893,0.0,2.81,,,,,
839,12/19/17 03:00:00 AM,4.207,0.0,2.81,,,,,
840,12/19/17 09:00:00 AM,3.788,96.0,2.81,,,,,
841,12/19/17 03:00:00 PM,1.656,5.0,2.79,,,,,
842,12/19/17 09:00:00 PM,0.343,0.0,2.77,,,,,
843,12/20/17 03:00:00 AM,0.343,0.0,2.77,,,,,
844,12/20/17 09:00:00 AM,0.343,0.0,2.77,,,,,
845,12/20/17 03:00:00 PM,0.343,0.0,2.77,,,,,
846,12/20/17 09:00:00 PM,0.343,0.0,2.77,,,,,
847,12/21/17 03:00:00 AM,0.232,0.0,2.77,,,,,
848,12/21/17 09:00:00 AM,0.232,0.0,2.77,,,,,
849,12/21/17 03:00:00 PM,0.232,5.0,2.77,,,,,
850,12/21/17 09:00:00 PM,0.232,0.0,2.77,,,,,
851,12/22/17 03:00:00 AM,0.232,0.0,2.77,,,,,
852,12/22/17 09:00:00 AM,0.343,0.0,2.77,,,,,
853,12/22/17 03:00:00 PM,0.343,0.0,2.77,,,,,
854,12/22/17 09:00:00 PM,0.343,0.0,2.77,,,,,
855,12/23/17 03:00:00 AM,0.343,0.0,2.77,,,,,
856,12/23/17 09:00:00 AM,0.343,0.0,2.77,,,,,
857,12/23/17 03:00:00 PM,0.343,2.0,2.77,,,,,
858,12/23/17 09:00:00 PM,0.343,0.0,2.77,,,,,
859,12/24/17 03:00:00 AM,0.343,0.0,2.77,,,,,
860,12/24/17 09:00:00 AM,0.232,0.0,2.77,,,,,
861,12/24/17 03:00:00 PM,0.232,2.0,2.77,,,,,
862,12/24/17 09:00:00 PM,0.232,0.0,2.77,,,,,
863,12/25/17 03:00:00 AM,0.121,0.0,2.77,,,,,
864,12/25/17 09:00:00 AM,0.232,0.0,2.77,,,,,
865,12/25/17 03:00:00 PM,0.232,2.0,2.77,,,,,
866,12/25/17 09:00:00 PM,0.232,0.0,2.77,,,,,
867,12/26/17 03:00:00 AM,0.232,0.0,2.77,,,,,
868,12/26/17 09:00:00 AM,0.232,0.0,2.77,,,,,
869,12/26/17 03:00:00 PM,0.232,1.0,2.77,,,,,
870,12/26/17 09:00:00 PM,0.232,0.0,2.77,,,,,
871,12/27/17 03:00:00 AM,0.232,0.0,2.77,,,,,
872,12/27/17 09:00:00 AM,0.232,2.0,2.77,,,,,
873,12/27/17 03:00:00 PM,0.343,5.0,2.77,,,,,
874,12/27/17 09:00:00 PM,0.232,0.0,2.77,,,,,
875,12/28/17 03:00:00 AM,0.232,0.0,2.77,,,,,
876,12/28/17 09:00:00 AM,0.232,5.0,2.77,,,,,
877,12/28/17 03:00:00 PM,0.343,4.0,2.77,,,,,
878,12/28/17 09:00:00 PM,0.232,0.0,2.77,,,,,
879,12/29/17 03:00:00 AM,0.232,0.0,2.77,,,,,
880,12/29/17 09:00:00 AM,2.088,47.0,2.79,,,,,
881,12/29/17 03:00:00 PM,4.102,58.0,2.81,,,,,
882,12/29/17 09:00:00 PM,5.347,0.0,2.81,,,,,
883,12/30/17 03:00:00 AM,1.980,0.0,2.79,,,,,
884,12/30/17 09:00:00 AM,0.674,38.0,2.77,,,,,
885,12/30/17 03:00:00 PM,1.548,152.0,2.79,,,,,
886,12/30/17 09:00:00 PM,0.121,0.0,2.77,,,,,
887,12/31/17 03:00:00 AM,-0.102,0.0,2.77,,,,,
888,12/31/17 09:00:00 AM,-0.102,12.0,2.77,,,,,
889,12/31/17 03:00:00 PM,2.943,96.0,2.79,,,,,
890,12/31/17 09:00:00 PM,3.578,0.0,2.81,,,,,
891,01/01/18 03:00:00 AM,4.831,0.0,2.79,,,,,
892,01/01/18 09:00:00 AM,4.934,5.0,2.81,,,,,
893,01/01/18 03:00:00 PM,7.782,73.0,2.83,,,,,
894,01/01/18 09:00:00 PM,5.347,0.0,2.81,,,,,
895,01/02/18 03:00:00 AM,5.450,0.0,2.81,,,,,
896,01/02/18 09:00:00 AM,6.877,20.0,2.83,,,,,
897,01/02/18 03:00:00 PM,9.176,108.0,2.85,,,,,
898,01/02/18 09:00:00 PM,7.280,0.0,2.83,,,,,
899,01/03/18 03:00:00 AM,7.682,0.0,2.83,,,,,
900,01/03/18 09:00:00 AM,7.682,12.0,2.83,,,,,
901,01/03/18 03:00:00 PM,10.651,192.0,2.85,,,,,
902,01/03/18 09:00:00 PM,9.077,0.0,2.85,,,,,
903,01/04/18 03:00:00 AM,8.082,0.0,2.85,,,,,
904,01/04/18 09:00:00 AM,7.582,30.0,2.85,,,,,
905,01/04/18 03:00:00 PM,8.879,107.0,2.85,,,,,
906,01/04/18 09:00:00 PM,7.381,0.0,2.83,,,,,
907,01/05/18 03:00:00 AM,7.481,0.0,2.85,,,,,
908,01/05/18 09:00:00 AM,6.978,12.0,2.83,,,,,
909,01/05/18 03:00:00 PM,5.860,73.0,2.83,,,,,
910,01/05/18 09:00:00 PM,3.578,0.0,2.83,,,,,
911,01/06/18 03:00:00 AM,2.517,0.0,2.81,,,,,
912,01/06/18 09:00:00 AM,1.656,41.0,2.81,,,,,
913,01/06/18 03:00:00 PM,2.303,50.0,2.81,,,,,
914,01/06/18 09:00:00 PM,1.439,0.0,2.79,,,,,
915,01/07/18 03:00:00 AM,1.980,0.0,2.81,,,,,
916,01/07/18 09:00:00 AM,2.837,24.0,2.81,,,,,
917,01/07/18 03:00:00 PM,4.415,46.0,2.83,,,,,
918,01/07/18 09:00:00 PM,3.472,0.0,2.81,,,,,
919,01/08/18 03:00:00 AM,3.578,0.0,2.81,,,,,
920,01/08/18 09:00:00 AM,4.727,39.0,2.83,,,,,
921,01/08/18 03:00:00 PM,6.471,96.0,2.83,,,,,
922,01/08/18 09:00:00 PM,5.655,0.0,2.81,,,,,
923,01/09/18 03:00:00 AM,5.757,0.0,2.81,,,,,
924,01/09/18 09:00:00 AM,4.623,19.0,2.83,,,,,
925,01/09/18 03:00:00 PM,2.410,15.0,2.81,,,,,
926,01/09/18 09:00:00 PM,0.563,0.0,2.79,,,,,
927,01/10/18 03:00:00 AM,0.121,0.0,2.79,,,,,
928,01/10/18 09:00:00 AM,-0.102,13.0,2.77,,,,,
929,01/10/18 03:00:00 PM,0.563,61.0,2.79,,,,,
930,01/10/18 09:00:00 PM,1.656,0.0,2.79,,,,,
931,01/11/18 03:00:00 AM,2.837,0.0,2.81,,,,,
932,01/11/18 09:00:00 AM,3.788,10.0,2.81,,,,,
933,01/11/18 03:00:00 PM,4.415,23.0,2.83,,,,,
934,01/11/18 09:00:00 PM,3.472,0.0,2.81,,,,,
935,01/12/18 03:00:00 AM,3.261,0.0,2.81,,,,,
936,01/12/18 09:00:00 AM,2.837,56.0,2.81,,,,,
937,01/12/18 03:00:00 PM,4.207,96.0,2.83,,,,,
938,01/12/18 09:00:00 PM,3.049,0.0,2.81,,,,,
939,01/13/18 03:00:00 AM,3.788,0.0,2.81,,,,,
940,01/13/18 09:00:00 AM,6.268,20.0,2.83,,,,,
941,01/13/18 03:00:00 PM,10.455,144.0,2.85,,,,,
942,01/13/18 09:00:00 PM,7.582,0.0,2.83,,,,,
943,01/14/18 03:00:00 AM,7.079,0.0,2.83,,,,,
944,01/14/18 09:00:00 AM,6.064,5.0,2.83,,,,,
945,01/14/18 03:00:00 PM,9.472,106.0,2.85,,,,,
946,01/14/18 09:00:00 PM,6.775,0.0,2.83,,,,,
947,01/15/18 03:00:00 AM,7.983,0.0,2.85,,,,,
948,01/15/18 09:00:00 AM,7.983,38.0,2.85,,,,,
949,01/15/18 03:00:00 PM,8.978,49.0,2.85,,,,,
950,01/15/18 09:00:00 PM,7.983,0.0,2.85,,,,,
951,01/16/18 03:00:00 AM,4.311,0.0,2.83,,,,,
952,01/16/18 09:00:00 AM,3.367,88.0,2.83,,,,,
953,01/16/18 03:00:00 PM,4.311,107.0,2.83,,,,,
954,01/16/18 09:00:00 PM,4.311,0.0,2.83,,,,,
955,01/17/18 03:00:00 AM,5.347,0.0,2.81,,,,,
956,01/17/18 09:00:00 AM,7.179,41.0,2.83,,,,,
957,01/17/18 03:00:00 PM,10.161,176.0,2.85,,,,,
958,01/17/18 09:00:00 PM,6.674,0.0,2.83,,,,,
959,01/18/18 03:00:00 AM,3.367,0.0,2.83,,,,,
960,01/18/18 09:00:00 AM,1.980,10.0,2.81,,,,,
961,01/18/18 03:00:00 PM,0.343,26.0,2.79,,,,,
962,01/18/18 09:00:00 PM,0.121,0.0,2.79,,,,,
963,01/19/18 03:00:00 AM,0.121,0.0,2.79,,,,,
964,01/19/18 09:00:00 AM,0.121,11.0,2.79,,,,,
965,01/19/18 03:00:00 PM,0.232,11.0,2.79,,,,,
966,01/19/18 09:00:00 PM,0.232,0.0,2.79,,,,,
967,01/20/18 03:00:00 AM,0.232,0.0,2.79,,,,,
968,01/20/18 09:00:00 AM,0.343,1.0,2.79,,,,,
969,01/20/18 03:00:00 PM,0.343,4.0,2.79,,,,,
970,01/20/18 09:00:00 PM,0.343,0.0,2.79,,,,,
971,01/21/18 03:00:00 AM,0.343,0.0,2.79,,,,,
972,01/21/18 09:00:00 AM,0.121,0.0,2.77,,,,,
973,01/21/18 03:00:00 PM,0.121,1.0,2.77,,,,,
974,01/21/18 09:00:00 PM,0.121,0.0,2.77,,,,,
975,01/22/18 03:00:00 AM,0.232,0.0,2.77,,,,,
976,01/22/18 09:00:00 AM,0.232,2.0,2.77,,,,,
977,01/22/18 03:00:00 PM,0.232,3.0,2.77,,,,,
978,01/22/18 09:00:00 PM,0.232,0.0,2.77,,,,,
979,01/23/18 03:00:00 AM,0.232,0.0,2.77,,,,,
980,01/23/18 09:00:00 AM,0.232,0.0,2.77,,,,,
981,01/23/18 03:00:00 PM,0.121,0.0,2.77,,,,,
982,01/23/18 09:00:00 PM,0.121,0.0,2.77,,,,,
983,01/24/18 03:00:00 AM,0.121,0.0,2.77,,,,,
984,01/24/18 09:00:00 AM,0.121,0.0,2.77,,,,,
985,01/24/18 03:00:00 PM,0.121,0.0,2.77,,,,,
986,01/24/18 09:00:00 PM,0.121,0.0,2.77,,,,,
987,01/25/18 03:00:00 AM,0.121,0.0,2.77,,,,,
988,01/25/18 09:00:00 AM,0.121,0.0,2.77,,,,,
989,01/25/18 03:00:00 PM,0.121,0.0,2.77,,,,,
990,01/25/18 09:00:00 PM,0.121,0.0,2.77,,,,,
991,01/26/18 03:00:00 AM,0.121,0.0,2.77,,,,,
992,01/26/18 09:00:00 AM,0.121,0.0,2.77,,,,,
993,01/26/18 03:00:00 PM,0.232,0.0,2.77,,,,,
994,01/26/18 09:00:00 PM,0.232,0.0,2.77,,,,,
995,01/27/18 03:00:00 AM,0.232,0.0,2.77,,,,,
996,01/27/18 09:00:00 AM,0.121,0.0,2.77,,,,,
997,01/27/18 03:00:00 PM,0.121,0.0,2.77,,,,,
998,01/27/18 09:00:00 PM,0.121,0.0,2.77,,,,,
999,01/28/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1000,01/28/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1001,01/28/18 03:00:00 PM,0.121,2.0,2.77,,,,,
1002,01/28/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1003,01/29/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1004,01/29/18 09:00:00 AM,0.121,1.0,2.77,,,,,
1005,01/29/18 03:00:00 PM,0.121,5.0,2.77,,,,,
1006,01/29/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1007,01/30/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1008,01/30/18 09:00:00 AM,0.121,1.0,2.77,,,,,
1009,01/30/18 03:00:00 PM,0.121,18.0,2.77,,,,,
1010,01/30/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1011,01/31/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1012,01/31/18 09:00:00 AM,-0.213,6.0,2.77,,,,,
1013,01/31/18 03:00:00 PM,0.121,6.0,2.77,,,,,
1014,01/31/18 09:00:00 PM,-0.213,0.0,2.77,,,,,
1015,02/01/18 03:00:00 AM,-0.213,0.0,2.77,,,,,
1016,02/01/18 09:00:00 AM,0.010,4.0,2.77,,,,,
1017,02/01/18 03:00:00 PM,0.121,5.0,2.77,,,,,
1018,02/01/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1019,02/02/18 03:00:00 AM,2.195,0.0,2.79,,,,,
1020,02/02/18 09:00:00 AM,4.727,21.0,2.81,,,,,
1021,02/02/18 03:00:00 PM,6.064,9.0,2.81,,,,,
1022,02/02/18 09:00:00 PM,5.962,0.0,2.81,,,,,
1023,02/03/18 03:00:00 AM,5.347,0.0,2.81,,,,,
1024,02/03/18 09:00:00 AM,3.998,15.0,2.81,,,,,
1025,02/03/18 03:00:00 PM,6.064,113.0,2.81,,,,,
1026,02/03/18 09:00:00 PM,5.552,0.0,2.81,,,,,
1027,02/04/18 03:00:00 AM,5.141,0.0,2.81,,,,,
1028,02/04/18 09:00:00 AM,5.655,65.0,2.81,,,,,
1029,02/04/18 03:00:00 PM,7.381,25.0,2.83,,,,,
1030,02/04/18 09:00:00 PM,6.166,0.0,2.83,,,,,
1031,02/05/18 03:00:00 AM,5.141,0.0,2.81,,,,,
1032,02/05/18 09:00:00 AM,4.102,37.0,2.83,,,,,
1033,02/05/18 03:00:00 PM,6.268,304.0,2.83,,,,,
1034,02/05/18 09:00:00 PM,3.261,0.0,2.81,,,,,
1035,02/06/18 03:00:00 AM,2.837,0.0,2.81,,,,,
1036,02/06/18 09:00:00 AM,2.837,19.0,2.81,,,,,
1037,02/06/18 03:00:00 PM,5.860,160.0,2.83,,,,,
1038,02/06/18 09:00:00 PM,3.788,0.0,2.83,,,,,
1039,02/07/18 03:00:00 AM,3.472,0.0,2.81,,,,,
1040,02/07/18 09:00:00 AM,5.141,30.0,2.81,,,,,
1041,02/07/18 03:00:00 PM,9.866,152.0,2.83,,,,,
1042,02/07/18 09:00:00 PM,7.280,0.0,2.83,,,,,
1043,02/08/18 03:00:00 AM,6.877,0.0,2.83,,,,,
1044,02/08/18 09:00:00 AM,6.471,28.0,2.83,,,,,
1045,02/08/18 03:00:00 PM,9.472,224.0,2.85,,,,,
1046,02/08/18 09:00:00 PM,6.370,0.0,2.83,,,,,
1047,02/09/18 03:00:00 AM,4.623,0.0,2.83,,,,,
1048,02/09/18 09:00:00 AM,3.261,61.0,2.83,,,,,
1049,02/09/18 03:00:00 PM,4.415,136.0,2.83,,,,,
1050,02/09/18 09:00:00 PM,1.221,0.0,2.81,,,,,
1051,02/10/18 03:00:00 AM,-0.325,0.0,2.79,,,,,
1052,02/10/18 09:00:00 AM,-1.001,9.0,2.79,,,,,
1053,02/10/18 03:00:00 PM,2.195,208.0,2.81,,,,,
1054,02/10/18 09:00:00 PM,1.439,0.0,2.79,,,,,
1055,02/11/18 03:00:00 AM,1.439,0.0,2.79,,,,,
1056,02/11/18 09:00:00 AM,-0.437,16.0,2.79,,,,,
1057,02/11/18 03:00:00 PM,-0.437,64.0,2.79,,,,,
1058,02/11/18 09:00:00 PM,-0.774,0.0,2.79,,,,,
1059,02/12/18 03:00:00 AM,-1.799,0.0,2.79,,,,,
1060,02/12/18 09:00:00 AM,-3.911,10.0,2.77,,,,,
1061,02/12/18 03:00:00 PM,-0.887,256.0,2.79,,,,,
1062,02/12/18 09:00:00 PM,-3.079,0.0,2.77,,,,,
1063,02/13/18 03:00:00 AM,-1.684,0.0,2.79,,,,,
1064,02/13/18 09:00:00 AM,0.010,9.0,2.77,,,,,
1065,02/13/18 03:00:00 PM,3.998,232.0,2.81,,,,,
1066,02/13/18 09:00:00 PM,1.330,0.0,2.79,,,,,
1067,02/14/18 03:00:00 AM,-0.102,0.0,2.77,,,,,
1068,02/14/18 09:00:00 AM,-0.437,2.0,2.79,,,,,
1069,02/14/18 03:00:00 PM,-0.102,9.0,2.77,,,,,
1070,02/14/18 09:00:00 PM,-0.213,0.0,2.77,,,,,
1071,02/15/18 03:00:00 AM,-0.325,0.0,2.77,,,,,
1072,02/15/18 09:00:00 AM,-0.325,4.0,2.77,,,,,
1073,02/15/18 03:00:00 PM,0.010,22.0,2.77,,,,,
1074,02/15/18 09:00:00 PM,-0.213,0.0,2.77,,,,,
1075,02/16/18 03:00:00 AM,-0.213,0.0,2.77,,,,,
1076,02/16/18 09:00:00 AM,-0.325,0.0,2.77,,,,,
1077,02/16/18 03:00:00 PM,-0.102,2.0,2.77,,,,,
1078,02/16/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1079,02/17/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1080,02/17/18 09:00:00 AM,0.121,1.0,2.77,,,,,
1081,02/17/18 03:00:00 PM,0.121,10.0,2.77,,,,,
1082,02/17/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1083,02/18/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1084,02/18/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1085,02/18/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1086,02/18/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1087,02/19/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1088,02/19/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1089,02/19/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1090,02/19/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1091,02/20/18 03:00:00 AM,-0.102,0.0,2.77,,,,,
1092,02/20/18 09:00:00 AM,-0.102,0.0,2.77,,,,,
1093,02/20/18 03:00:00 PM,-0.102,0.0,2.77,,,,,
1094,02/20/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1095,02/21/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1096,02/21/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1097,02/21/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1098,02/21/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1099,02/22/18 03:00:00 AM,-0.102,0.0,2.77,,,,,
1100,02/22/18 09:00:00 AM,-0.102,0.0,2.77,,,,,
1101,02/22/18 03:00:00 PM,-0.102,0.0,2.77,,,,,
1102,02/22/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1103,02/23/18 03:00:00 AM,-0.102,0.0,2.77,,,,,
1104,02/23/18 09:00:00 AM,-0.102,0.0,2.77,,,,,
1105,02/23/18 03:00:00 PM,-0.102,0.0,2.77,,,,,
1106,02/23/18 09:00:00 PM,-0.102,0.0,2.77,,,,,
1107,02/24/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1108,02/24/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1109,02/24/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1110,02/24/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1111,02/25/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1112,02/25/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1113,02/25/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1114,02/25/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1115,02/26/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1116,02/26/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1117,02/26/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1118,02/26/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1119,02/27/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1120,02/27/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1121,02/27/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1122,02/27/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1123,02/28/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1124,02/28/18 09:00:00 AM,0.010,0.0,2.77,,,,,
1125,02/28/18 03:00:00 PM,0.010,0.0,2.77,,,,,
1126,02/28/18 09:00:00 PM,0.010,0.0,2.77,,,,,
1127,03/01/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1128,03/01/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1129,03/01/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1130,03/01/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1131,03/02/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1132,03/02/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1133,03/02/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1134,03/02/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1135,03/03/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1136,03/03/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1137,03/03/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1138,03/03/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1139,03/04/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1140,03/04/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1141,03/04/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1142,03/04/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1143,03/05/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1144,03/05/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1145,03/05/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1146,03/05/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1147,03/06/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1148,03/06/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1149,03/06/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1150,03/06/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1151,03/07/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1152,03/07/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1153,03/07/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1154,03/07/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1155,03/08/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1156,03/08/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1157,03/08/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1158,03/08/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1159,03/09/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1160,03/09/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1161,03/09/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1162,03/09/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1163,03/10/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1164,03/10/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1165,03/10/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1166,03/10/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1167,03/11/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1168,03/11/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1169,03/11/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1170,03/11/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1171,03/12/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1172,03/12/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1173,03/12/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1174,03/12/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1175,03/13/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1176,03/13/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1177,03/13/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1178,03/13/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1179,03/14/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1180,03/14/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1181,03/14/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1182,03/14/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1183,03/15/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1184,03/15/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1185,03/15/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1186,03/15/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1187,03/16/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1188,03/16/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1189,03/16/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1190,03/16/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1191,03/17/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1192,03/17/18 09:00:00 AM,0.121,0.0,2.77,,,,,
1193,03/17/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1194,03/17/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1195,03/18/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1196,03/18/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1197,03/18/18 03:00:00 PM,0.121,0.0,2.77,,,,,
1198,03/18/18 09:00:00 PM,0.121,0.0,2.77,,,,,
1199,03/19/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1200,03/19/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1201,03/19/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1202,03/19/18 09:00:00 PM,0.121,0.0,2.77,,,,,
