"Plot Title: 10166323"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²","Bad Battery","Coupler Attached","Stopped","End Of File"
946,03/23/18 03:00:00 AM,0.121,0.0,,,,
947,03/23/18 09:00:00 AM,0.121,0.0,,,,
948,03/23/18 03:00:00 PM,0.121,0.0,,,,
949,03/23/18 09:00:00 PM,0.121,0.0,,,,
950,03/24/18 03:00:00 AM,0.121,0.0,,,,
951,03/24/18 09:00:00 AM,0.121,0.0,,,,
952,03/24/18 03:00:00 PM,0.121,0.0,,,,
953,03/24/18 09:00:00 PM,0.121,0.0,,,,
954,03/25/18 03:00:00 AM,0.121,0.0,,,,
955,03/25/18 09:00:00 AM,0.121,0.0,,,,
956,03/25/18 03:00:00 PM,0.121,0.0,,,,
957,03/25/18 09:00:00 PM,0.121,0.0,,,,
958,03/26/18 03:00:00 AM,0.121,0.0,,,,
959,03/26/18 09:00:00 AM,0.121,0.0,,,,
960,03/26/18 03:00:00 PM,0.121,0.0,,,,
961,03/26/18 09:00:00 PM,0.121,0.0,,,,
962,03/27/18 03:00:00 AM,0.121,0.0,,,,
963,03/27/18 09:00:00 AM,0.121,0.0,,,,
964,03/27/18 03:00:00 PM,0.121,0.0,,,,
965,03/27/18 09:00:00 PM,0.121,0.0,,,,
966,03/28/18 03:00:00 AM,0.121,0.0,,,,
967,03/28/18 09:00:00 AM,0.121,0.0,,,,
968,03/28/18 03:00:00 PM,0.121,0.0,,,,
969,03/28/18 09:00:00 PM,0.121,0.0,,,,
970,03/29/18 03:00:00 AM,0.121,0.0,,,,
971,03/29/18 09:00:00 AM,0.121,0.0,,,,
972,03/29/18 03:00:00 PM,0.121,0.0,,,,
973,03/29/18 09:00:00 PM,0.121,0.0,,,,
974,03/30/18 03:00:00 AM,0.121,0.0,,,,
975,03/30/18 09:00:00 AM,0.121,0.0,,,,
976,03/30/18 03:00:00 PM,0.121,0.0,,,,
977,03/30/18 09:00:00 PM,0.121,0.0,,,,
978,03/31/18 03:00:00 AM,0.121,0.0,,,,
979,03/31/18 09:00:00 AM,0.121,0.0,,,,
980,03/31/18 03:00:00 PM,0.121,0.0,,,,
981,03/31/18 09:00:00 PM,0.121,0.0,,,,
982,04/01/18 03:00:00 AM,0.121,0.0,,,,
983,04/01/18 09:00:00 AM,0.121,0.0,,,,
984,04/01/18 03:00:00 PM,0.121,0.0,,,,
985,04/01/18 09:00:00 PM,0.121,0.0,,,,
986,04/02/18 03:00:00 AM,0.121,0.0,,,,
987,04/02/18 09:00:00 AM,0.121,0.0,,,,
988,04/02/18 03:00:00 PM,0.121,0.0,,,,
989,04/02/18 09:00:00 PM,0.121,0.0,,,,
990,04/03/18 03:00:00 AM,0.121,0.0,,,,
991,04/03/18 09:00:00 AM,0.121,0.0,,,,
992,04/03/18 03:00:00 PM,0.121,0.0,,,,
993,04/03/18 09:00:00 PM,0.121,0.0,,,,
994,04/04/18 03:00:00 AM,0.121,0.0,,,,
995,04/04/18 09:00:00 AM,0.121,0.0,,,,
996,04/04/18 03:00:00 PM,0.121,0.0,,,,
997,04/04/18 09:00:00 PM,0.121,0.0,,,,
998,04/05/18 03:00:00 AM,0.121,0.0,,,,
999,04/05/18 09:00:00 AM,0.121,0.0,,,,
1000,04/05/18 03:00:00 PM,0.121,0.0,,,,
1001,04/05/18 09:00:00 PM,0.121,0.0,,,,
1002,04/06/18 03:00:00 AM,0.121,0.0,,,,
1003,04/06/18 09:00:00 AM,0.121,0.0,,,,
1004,04/06/18 03:00:00 PM,0.121,0.0,,,,
1005,04/06/18 09:00:00 PM,0.121,0.0,,,,
1006,04/07/18 03:00:00 AM,0.121,0.0,,,,
1007,04/07/18 09:00:00 AM,0.121,0.0,,,,
1008,04/07/18 03:00:00 PM,0.121,0.0,,,,
1009,04/07/18 09:00:00 PM,0.121,0.0,,,,
1010,04/08/18 03:00:00 AM,0.121,0.0,,,,
1011,04/08/18 09:00:00 AM,0.121,0.0,,,,
1012,04/08/18 03:00:00 PM,0.121,0.0,,,,
1013,04/08/18 09:00:00 PM,0.121,0.0,,,,
1014,04/09/18 03:00:00 AM,0.121,0.0,,,,
1015,04/09/18 09:00:00 AM,0.121,0.0,,,,
1016,04/09/18 03:00:00 PM,0.121,0.0,,,,
1017,04/09/18 09:00:00 PM,0.121,0.0,,,,
1018,04/10/18 03:00:00 AM,0.121,0.0,,,,
1019,04/10/18 09:00:00 AM,0.121,0.0,,,,
1020,04/10/18 03:00:00 PM,0.121,0.0,,,,
1021,04/10/18 09:00:00 PM,0.121,0.0,,,,
1022,04/11/18 03:00:00 AM,0.121,0.0,,,,
1023,04/11/18 09:00:00 AM,0.121,0.0,,,,
1024,04/11/18 03:00:00 PM,0.121,0.0,,,,
1025,04/11/18 09:00:00 PM,0.121,0.0,,,,
1026,04/12/18 03:00:00 AM,0.121,0.0,,,,
1027,04/12/18 09:00:00 AM,0.121,0.0,,,,
1028,04/12/18 03:00:00 PM,0.121,0.0,,,,
1029,04/12/18 09:00:00 PM,0.121,0.0,,,,
1030,04/13/18 03:00:00 AM,0.121,0.0,,,,
1031,04/13/18 09:00:00 AM,0.121,0.0,,,,
1032,04/13/18 03:00:00 PM,0.121,0.0,,,,
1033,04/13/18 09:00:00 PM,0.121,0.0,,,,
1034,04/14/18 03:00:00 AM,0.121,0.0,,,,
1035,04/14/18 09:00:00 AM,0.121,0.0,,,,
1036,04/14/18 03:00:00 PM,0.121,0.0,,,,
1037,04/14/18 09:00:00 PM,0.121,0.0,,,,
1038,04/15/18 03:00:00 AM,0.121,0.0,,,,
1039,04/15/18 09:00:00 AM,0.121,0.0,,,,
1040,04/15/18 03:00:00 PM,0.121,0.0,,,,
1041,04/15/18 09:00:00 PM,0.121,0.0,,,,
1042,04/16/18 03:00:00 AM,0.121,0.0,,,,
1043,04/16/18 09:00:00 AM,0.121,0.0,,,,
1044,04/16/18 03:00:00 PM,0.121,0.0,,,,
1045,04/16/18 09:00:00 PM,0.121,0.0,,,,
1046,04/17/18 03:00:00 AM,0.121,0.0,,,,
1047,04/17/18 09:00:00 AM,0.121,0.0,,,,
1048,04/17/18 03:00:00 PM,0.121,0.0,,,,
1049,04/17/18 09:00:00 PM,0.121,0.0,,,,
1050,04/18/18 03:00:00 AM,0.121,0.0,,,,
1051,04/18/18 09:00:00 AM,0.121,0.0,,,,
1052,04/18/18 03:00:00 PM,0.121,0.0,,,,
1053,04/18/18 09:00:00 PM,0.121,0.0,,,,
1054,04/19/18 03:00:00 AM,0.121,0.0,,,,
1055,04/19/18 09:00:00 AM,0.121,0.0,,,,
1056,04/19/18 03:00:00 PM,0.121,0.0,,,,
1057,04/19/18 09:00:00 PM,0.121,0.0,,,,
1058,04/20/18 03:00:00 AM,0.121,0.0,,,,
1059,04/20/18 09:00:00 AM,0.121,0.0,,,,
1060,04/20/18 03:00:00 PM,0.121,0.0,,,,
1061,04/20/18 09:00:00 PM,0.121,0.0,,,,
1062,04/21/18 03:00:00 AM,0.121,0.0,,,,
1063,04/21/18 09:00:00 AM,0.121,0.0,,,,
1064,04/21/18 03:00:00 PM,0.121,0.0,,,,
1065,04/21/18 09:00:00 PM,0.121,0.0,,,,
1066,04/22/18 03:00:00 AM,0.121,0.0,,,,
1067,04/22/18 09:00:00 AM,0.121,0.0,,,,
1068,04/22/18 03:00:00 PM,0.121,0.0,,,,
1069,04/22/18 09:00:00 PM,0.121,0.0,,,,
1070,04/23/18 03:00:00 AM,0.121,0.0,,,,
1071,04/23/18 09:00:00 AM,0.121,0.0,,,,
1072,04/23/18 03:00:00 PM,0.121,0.0,,,,
1073,04/23/18 09:00:00 PM,0.121,0.0,,,,
1074,04/24/18 03:00:00 AM,0.121,0.0,,,,
1075,04/24/18 09:00:00 AM,0.121,0.0,,,,
1076,04/24/18 03:00:00 PM,0.121,0.0,,,,
1077,04/24/18 09:00:00 PM,0.121,0.0,,,,
1078,04/25/18 03:00:00 AM,0.121,0.0,,,,
1079,04/25/18 09:00:00 AM,0.121,0.0,,,,
1080,04/25/18 03:00:00 PM,0.121,0.0,,,,
1081,04/25/18 09:00:00 PM,0.121,0.0,,,,
1082,04/26/18 03:00:00 AM,0.121,0.0,,,,
1083,04/26/18 09:00:00 AM,0.121,0.0,,,,
1084,04/26/18 03:00:00 PM,0.121,0.0,,,,
1085,04/26/18 09:00:00 PM,0.121,0.0,,,,
1086,04/27/18 03:00:00 AM,0.121,0.0,,,,
1087,04/27/18 09:00:00 AM,0.121,0.0,,,,
1088,04/27/18 03:00:00 PM,0.121,0.0,,,,
1089,04/27/18 09:00:00 PM,0.121,0.0,,,,
1090,04/28/18 03:00:00 AM,0.121,0.0,,,,
1091,04/28/18 09:00:00 AM,0.121,0.0,,,,
1092,04/28/18 03:00:00 PM,0.121,0.0,,,,
1093,04/28/18 09:00:00 PM,0.121,0.0,,,,
1094,04/29/18 03:00:00 AM,0.121,0.0,,,,
1095,04/29/18 09:00:00 AM,0.121,0.0,,,,
1096,04/29/18 03:00:00 PM,0.121,0.0,,,,
1097,04/29/18 09:00:00 PM,0.121,0.0,,,,
1098,04/30/18 03:00:00 AM,0.121,0.0,,,,
1099,04/30/18 09:00:00 AM,0.121,0.0,,,,
1100,04/30/18 03:00:00 PM,0.121,0.0,,,,
1101,04/30/18 09:00:00 PM,0.121,0.0,,,,
1102,05/01/18 03:00:00 AM,0.121,0.0,,,,
1103,05/01/18 09:00:00 AM,0.121,0.0,,,,
1104,05/01/18 03:00:00 PM,0.121,0.0,,,,
1105,05/01/18 09:00:00 PM,0.121,0.0,,,,
1106,05/02/18 03:00:00 AM,0.121,0.0,,,,
1107,05/02/18 09:00:00 AM,0.121,0.0,,,,
1108,05/02/18 03:00:00 PM,0.121,0.0,,,,
1109,05/02/18 09:00:00 PM,0.121,0.0,,,,
1110,05/03/18 03:00:00 AM,0.121,0.0,,,,
1111,05/03/18 09:00:00 AM,0.121,0.0,,,,
1112,05/03/18 03:00:00 PM,0.121,0.0,,,,
1113,05/03/18 09:00:00 PM,0.121,0.0,,,,
1114,05/04/18 03:00:00 AM,0.121,0.0,,,,
1115,05/04/18 09:00:00 AM,0.121,0.0,,,,
1116,05/04/18 03:00:00 PM,0.121,0.0,,,,
1117,05/04/18 09:00:00 PM,0.121,0.0,,,,
1118,05/05/18 03:00:00 AM,0.121,0.0,,,,
1119,05/05/18 09:00:00 AM,0.121,0.0,,,,
1120,05/05/18 03:00:00 PM,0.121,2.0,,,,
1121,05/05/18 09:00:00 PM,0.232,0.0,,,,
1122,05/06/18 03:00:00 AM,0.232,0.0,,,,
1123,05/06/18 09:00:00 AM,0.232,11.0,,,,
1124,05/06/18 03:00:00 PM,0.232,20.0,,,,
1125,05/06/18 09:00:00 PM,0.232,0.0,,,,
1126,05/07/18 03:00:00 AM,0.232,0.0,,,,
1127,05/07/18 09:00:00 AM,0.453,94.0,,,,
1128,05/07/18 03:00:00 PM,1.330,84.0,,,,
1129,05/07/18 09:00:00 PM,4.102,0.0,,,,
1130,05/08/18 03:00:00 AM,4.311,0.0,,,,
1131,05/08/18 09:00:00 AM,12.207,768.0,,,,
1132,05/08/18 03:00:00 PM,12.787,416.0,,,,
1133,05/08/18 09:00:00 PM,7.280,0.0,,,,
1134,05/09/18 03:00:00 AM,6.166,0.0,,,,
1135,05/09/18 09:00:00 AM,5.860,288.0,,,,
1136,05/09/18 03:00:00 PM,11.916,672.0,,,,
1137,05/09/18 09:00:00 PM,6.268,0.0,,,,
1138,05/10/18 03:00:00 AM,4.623,0.0,,,,
1139,05/10/18 09:00:00 AM,4.727,336.0,,,,
1140,05/10/18 03:00:00 PM,6.370,480.0,,,,
1141,05/10/18 09:00:00 PM,2.624,0.0,,,,
1142,05/11/18 03:00:00 AM,1.548,0.0,,,,
1143,05/11/18 09:00:00 AM,3.998,800.0,,,,
1144,05/11/18 03:00:00 PM,8.082,576.0,,,,
1145,05/11/18 09:00:00 PM,4.311,0.0,,,,
1146,05/12/18 03:00:00 AM,2.624,0.0,,,,
1147,05/12/18 09:00:00 AM,9.669,480.0,,,,
1148,05/12/18 03:00:00 PM,10.455,384.0,,,,
1149,05/12/18 09:00:00 PM,7.179,0.0,,,,
1150,05/13/18 03:00:00 AM,5.655,0.0,,,,
1151,05/13/18 09:00:00 AM,14.613,608.0,,,,
1152,05/13/18 03:00:00 PM,13.558,368.0,,,,
1153,05/13/18 09:00:00 PM,9.571,0.0,,,,
1154,05/14/18 03:00:00 AM,7.682,0.0,,,,
1155,05/14/18 09:00:00 AM,16.618,576.0,,,,
1156,05/14/18 03:00:00 PM,16.141,352.0,,,,
1157,05/14/18 09:00:00 PM,10.846,0.0,,,,
1158,05/15/18 03:00:00 AM,9.077,0.0,,,,
1159,05/15/18 09:00:00 AM,13.846,864.0,,,,
1160,05/15/18 03:00:00 PM,18.711,768.0,,,,
1161,05/15/18 09:00:00 PM,11.236,0.0,,,,
1162,05/16/18 03:00:00 AM,8.879,0.0,,,,
1163,05/16/18 09:00:00 AM,9.571,352.0,,,,
1164,05/16/18 03:00:00 PM,10.651,768.0,,,,
1165,05/16/18 09:00:00 PM,7.782,0.0,,,,
1166,05/17/18 03:00:00 AM,6.978,0.0,,,,
1167,05/17/18 09:00:00 AM,9.077,672.0,,,,
1168,05/17/18 03:00:00 PM,12.883,288.0,,,,
1169,05/17/18 09:00:00 PM,7.983,0.0,,,,
1170,05/18/18 03:00:00 AM,7.481,0.0,,,,
1171,05/18/18 09:00:00 AM,8.481,304.0,,,,
1172,05/18/18 03:00:00 PM,12.304,320.0,,,,
1173,05/18/18 09:00:00 PM,7.582,0.0,,,,
1174,05/19/18 03:00:00 AM,6.268,0.0,,,,
1175,05/19/18 09:00:00 AM,11.431,432.0,,,,
1176,05/19/18 03:00:00 PM,14.134,496.0,,,,
1177,05/19/18 09:00:00 PM,8.182,0.0,,,,
1178,05/20/18 03:00:00 AM,5.450,0.0,,,,
1179,05/20/18 09:00:00 AM,8.581,704.0,,,,
1180,05/20/18 03:00:00 PM,13.654,448.0,,,,
1181,05/20/18 09:00:00 PM,6.978,0.0,,,,
1182,05/21/18 03:00:00 AM,6.064,0.0,,,,
1183,05/21/18 09:00:00 AM,9.866,1152.0,,,,
1184,05/21/18 03:00:00 PM,14.900,320.0,,,,
1185,05/21/18 09:00:00 PM,9.472,0.0,,,,
1186,05/22/18 03:00:00 AM,8.082,0.0,,,,
1187,05/22/18 09:00:00 AM,13.942,1472.0,,,,
1188,05/22/18 03:00:00 PM,18.901,576.0,,,,
1189,05/22/18 09:00:00 PM,12.883,0.0,,,,
1190,05/23/18 03:00:00 AM,10.357,0.0,,,,
1191,05/23/18 09:00:00 AM,16.618,2304.0,,,,
1192,05/23/18 03:00:00 PM,17.570,336.0,,,,
1193,05/23/18 09:00:00 PM,12.304,0.0,,,,
1194,05/24/18 03:00:00 AM,11.041,0.0,,,,
1195,05/24/18 09:00:00 AM,16.141,3840.0,,,,
1196,05/24/18 03:00:00 PM,18.616,864.0,,,,
1197,05/24/18 09:00:00 PM,12.110,0.0,,,,
1198,05/25/18 03:00:00 AM,10.846,0.0,,,,
1199,05/25/18 09:00:00 AM,10.944,128.0,,,,
1200,05/25/18 03:00:00 PM,11.041,176.0,,,,
1201,05/25/18 09:00:00 PM,8.282,0.0,,,,
1202,05/26/18 03:00:00 AM,6.166,0.0,,,,
1203,05/26/18 09:00:00 AM,7.280,1088.0,,,,
1204,05/26/18 03:00:00 PM,10.063,512.0,,,,
1205,05/26/18 09:00:00 PM,5.244,0.0,,,,
1206,05/27/18 03:00:00 AM,3.998,0.0,,,,
1207,05/27/18 09:00:00 AM,8.282,800.0,,,,
1208,05/27/18 03:00:00 PM,14.230,248.0,,,,
1209,05/27/18 09:00:00 PM,9.571,0.0,,,,
1210,05/28/18 03:00:00 AM,7.582,0.0,,,,
1211,05/28/18 09:00:00 AM,11.528,608.0,,,,
1212,05/28/18 03:00:00 PM,15.187,256.0,,,,
1213,05/28/18 09:00:00 PM,9.373,0.0,,,,
1214,05/29/18 03:00:00 AM,6.674,0.0,,,,
1215,05/29/18 09:00:00 AM,11.819,1024.0,,,,
1216,05/29/18 03:00:00 PM,13.654,608.0,,,,
1217,05/29/18 09:00:00 PM,5.450,0.0,,,,
1218,05/30/18 03:00:00 AM,2.624,0.0,,,,
1219,05/30/18 09:00:00 AM,5.860,576.0,,,,
1220,05/30/18 03:00:00 PM,12.497,608.0,,,,
1221,05/30/18 09:00:00 PM,6.674,0.0,,,,
1222,05/31/18 03:00:00 AM,5.037,0.0,,,,
1223,05/31/18 09:00:00 AM,5.347,216.0,,,,
1224,05/31/18 03:00:00 PM,6.674,384.0,,,,
1225,05/31/18 09:00:00 PM,4.727,0.0,,,,
1226,06/01/18 03:00:00 AM,3.893,0.0,,,,
1227,06/01/18 09:00:00 AM,5.962,512.0,,,,
1228,06/01/18 03:00:00 PM,11.139,240.0,,,,
1229,06/01/18 09:00:00 PM,7.882,0.0,,,,
1230,06/02/18 03:00:00 AM,6.573,0.0,,,,
1231,06/02/18 09:00:00 AM,11.431,480.0,,,,
1232,06/02/18 03:00:00 PM,17.284,256.0,,,,
1233,06/02/18 09:00:00 PM,11.819,0.0,,,,
1234,06/03/18 03:00:00 AM,9.275,0.0,,,,
1235,06/03/18 09:00:00 AM,13.461,432.0,,,,
1236,06/03/18 03:00:00 PM,15.951,320.0,,,,
1237,06/03/18 09:00:00 PM,9.373,0.0,,,,
1238,06/04/18 03:00:00 AM,7.280,0.0,,,,
1239,06/04/18 09:00:00 AM,9.077,384.0,,,,
1240,06/04/18 03:00:00 PM,11.334,176.0,,,,
1241,06/04/18 09:00:00 PM,6.471,0.0,,,,
1242,06/05/18 03:00:00 AM,4.207,0.0,,,,
1243,06/05/18 09:00:00 AM,8.082,480.0,,,,
1244,06/05/18 03:00:00 PM,13.076,256.0,,,,
1245,06/05/18 09:00:00 PM,8.581,0.0,,,,
1246,06/06/18 03:00:00 AM,6.674,0.0,,,,
1247,06/06/18 09:00:00 AM,12.401,576.0,,,,
1248,06/06/18 03:00:00 PM,16.523,256.0,,,,
1249,06/06/18 09:00:00 PM,10.553,0.0,,,,
1250,06/07/18 03:00:00 AM,7.381,0.0,,,,
1251,06/07/18 09:00:00 AM,11.236,480.0,,,,
1252,06/07/18 03:00:00 PM,14.325,240.0,,,,
1253,06/07/18 09:00:00 PM,8.680,0.0,,,,
1254,06/08/18 03:00:00 AM,6.268,0.0,,,,
1255,06/08/18 09:00:00 AM,10.553,432.0,,,,
1256,06/08/18 03:00:00 PM,15.760,480.0,,,,
1257,06/08/18 09:00:00 PM,7.280,0.0,,,,
1258,06/09/18 03:00:00 AM,5.141,0.0,,,,
1259,06/09/18 09:00:00 AM,4.207,113.0,,,,
1260,06/09/18 03:00:00 PM,4.831,68.0,,,,
1261,06/09/18 09:00:00 PM,1.003,0.0,,,,
1262,06/10/18 03:00:00 AM,1.112,0.0,,,,
1263,06/10/18 09:00:00 AM,1.548,160.0,,,,
1264,06/10/18 03:00:00 PM,5.037,240.0,,,,
1265,06/10/18 09:00:00 PM,3.683,0.0,,,,
1266,06/11/18 03:00:00 AM,3.788,0.0,,,,
1267,06/11/18 09:00:00 AM,6.573,400.0,,,,
1268,06/11/18 03:00:00 PM,9.176,136.0,,,,
1269,06/11/18 09:00:00 PM,7.481,0.0,,,,
1270,06/12/18 03:00:00 AM,6.471,0.0,,,,
1271,06/12/18 09:00:00 AM,9.571,464.0,,,,
1272,06/12/18 03:00:00 PM,15.473,432.0,,,,
1273,06/12/18 09:00:00 PM,10.944,0.0,,,,
1274,06/13/18 03:00:00 AM,7.682,0.0,,,,
1275,06/13/18 09:00:00 AM,8.779,256.0,,,,
1276,06/13/18 03:00:00 PM,13.076,480.0,,,,
1277,06/13/18 09:00:00 PM,8.282,0.0,,,,
1278,06/14/18 03:00:00 AM,6.370,0.0,,,,
1279,06/14/18 09:00:00 AM,9.275,384.0,,,,
1280,06/14/18 03:00:00 PM,12.110,368.0,,,,
1281,06/14/18 09:00:00 PM,7.782,0.0,,,,
1282,06/15/18 03:00:00 AM,6.064,0.0,,,,
1283,06/15/18 09:00:00 AM,8.182,400.0,,,,
1284,06/15/18 03:00:00 PM,11.431,272.0,,,,
1285,06/15/18 09:00:00 PM,6.978,0.0,,,,
1286,06/16/18 03:00:00 AM,5.655,0.0,,,,
1287,06/16/18 09:00:00 AM,8.282,368.0,,,,
1288,06/16/18 03:00:00 PM,12.883,336.0,,,,
1289,06/16/18 09:00:00 PM,7.882,0.0,,,,
1290,06/17/18 03:00:00 AM,7.582,0.0,,,,
1291,06/17/18 09:00:00 AM,10.553,256.0,,,,
1292,06/17/18 03:00:00 PM,12.594,102.0,,,,
1293,06/17/18 09:00:00 PM,9.571,0.0,,,,
1294,06/18/18 03:00:00 AM,8.779,0.0,,,,
1295,06/18/18 09:00:00 AM,9.373,99.0,,,,
1296,06/18/18 03:00:00 PM,15.473,384.0,,,,
1297,06/18/18 09:00:00 PM,11.722,0.0,,,,
1298,06/19/18 03:00:00 AM,9.965,0.0,,,,
1299,06/19/18 09:00:00 AM,13.461,496.0,,,,
1300,06/19/18 03:00:00 PM,18.806,304.0,,,,
1301,06/19/18 09:00:00 PM,14.900,0.0,,,,
1302,06/20/18 03:00:00 AM,12.787,0.0,,,,
1303,06/20/18 09:00:00 AM,16.999,512.0,,,,
1304,06/20/18 03:00:00 PM,18.901,336.0,,,,
1305,06/20/18 09:00:00 PM,11.916,0.0,,,,
1306,06/21/18 03:00:00 AM,11.528,0.0,,,,
1307,06/21/18 09:00:00 AM,13.365,464.0,,,,
1308,06/21/18 03:00:00 PM,16.713,224.0,,,,
1309,06/21/18 09:00:00 PM,12.304,2.0,,,,
1310,06/22/18 03:00:00 AM,9.965,0.0,,,,
1311,06/22/18 09:00:00 AM,12.013,480.0,,,,
1312,06/22/18 03:00:00 PM,15.282,320.0,,,,
1313,06/22/18 09:00:00 PM,10.944,0.0,,,,
1314,06/23/18 03:00:00 AM,9.768,0.0,,,,
1315,06/23/18 09:00:00 AM,12.980,608.0,,,,
1316,06/23/18 03:00:00 PM,14.900,256.0,,,,
1317,06/23/18 09:00:00 PM,11.528,0.0,,,,
1318,06/24/18 03:00:00 AM,10.259,0.0,,,,
1319,06/24/18 09:00:00 AM,13.750,496.0,,,,
1320,06/24/18 03:00:00 PM,20.043,232.0,,,,
1321,06/24/18 09:00:00 PM,15.378,0.0,,,,
1322,06/25/18 03:00:00 AM,10.161,0.0,,,,
1323,06/25/18 09:00:00 AM,10.455,368.0,,,,
1324,06/25/18 03:00:00 PM,15.378,288.0,,,,
1325,06/25/18 09:00:00 PM,9.669,0.0,,,,
1326,06/26/18 03:00:00 AM,7.983,0.0,,,,
1327,06/26/18 09:00:00 AM,10.063,496.0,,,,
1328,06/26/18 03:00:00 PM,15.569,224.0,,,,
1329,06/26/18 09:00:00 PM,11.139,0.0,,,,
1330,06/27/18 03:00:00 AM,8.779,0.0,,,,
1331,06/27/18 09:00:00 AM,10.944,480.0,,,,
1332,06/27/18 03:00:00 PM,15.569,232.0,,,,
1333,06/27/18 09:00:00 PM,10.553,0.0,,,,
1334,06/28/18 03:00:00 AM,7.481,0.0,,,,
1335,06/28/18 09:00:00 AM,9.373,432.0,,,,
1336,06/28/18 03:00:00 PM,13.269,113.0,,,,
1337,06/28/18 09:00:00 PM,9.472,0.0,,,,
1338,06/29/18 03:00:00 AM,7.481,0.0,,,,
1339,06/29/18 09:00:00 AM,11.041,480.0,,,,
1340,06/29/18 03:00:00 PM,15.569,208.0,,,,
1341,06/29/18 09:00:00 PM,10.846,0.0,,,,
1342,06/30/18 03:00:00 AM,8.879,0.0,,,,
1343,06/30/18 09:00:00 AM,12.207,496.0,,,,
1344,06/30/18 03:00:00 PM,17.570,224.0,,,,
1345,06/30/18 09:00:00 PM,12.304,0.0,,,,
1346,07/01/18 03:00:00 AM,10.161,0.0,,,,
1347,07/01/18 09:00:00 AM,12.690,400.0,,,,
1348,07/01/18 03:00:00 PM,16.237,240.0,,,,
1349,07/01/18 09:00:00 PM,10.944,0.0,,,,
1350,07/02/18 03:00:00 AM,8.082,0.0,,,,
1351,07/02/18 09:00:00 AM,9.176,248.0,,,,
1352,07/02/18 03:00:00 PM,12.304,336.0,,,,
1353,07/02/18 09:00:00 PM,7.280,0.0,,,,
1354,07/03/18 03:00:00 AM,4.623,0.0,,,,
1355,07/03/18 09:00:00 AM,7.782,480.0,,,,
1356,07/03/18 03:00:00 PM,14.804,232.0,,,,
1357,07/03/18 09:00:00 PM,10.846,0.0,,,,
1358,07/04/18 03:00:00 AM,9.866,0.0,,,,
1359,07/04/18 09:00:00 AM,14.038,448.0,,,,
1360,07/04/18 03:00:00 PM,18.616,480.0,,,,
1361,07/04/18 09:00:00 PM,13.461,0.0,,,,
1362,07/05/18 03:00:00 AM,10.944,0.0,,,,
1363,07/05/18 09:00:00 AM,14.134,480.0,,,,
1364,07/05/18 03:00:00 PM,19.282,232.0,,,,
1365,07/05/18 09:00:00 PM,13.365,0.0,,,,
1366,07/06/18 03:00:00 AM,11.334,0.0,,,,
1367,07/06/18 09:00:00 AM,14.517,480.0,,,,
1368,07/06/18 03:00:00 PM,18.426,232.0,,,,
1369,07/06/18 09:00:00 PM,12.497,0.0,,,,
1370,07/07/18 03:00:00 AM,10.063,0.0,,,,
1371,07/07/18 09:00:00 AM,12.207,480.0,,,,
1372,07/07/18 03:00:00 PM,17.570,232.0,,,,
1373,07/07/18 09:00:00 PM,11.916,0.0,,,,
1374,07/08/18 03:00:00 AM,9.965,0.0,,,,
1375,07/08/18 09:00:00 AM,14.325,480.0,,,,
1376,07/08/18 03:00:00 PM,19.187,240.0,,,,
1377,07/08/18 09:00:00 PM,13.269,0.0,,,,
1378,07/09/18 03:00:00 AM,10.748,0.0,,,,
1379,07/09/18 09:00:00 AM,14.709,496.0,,,,
1380,07/09/18 03:00:00 PM,17.570,232.0,,,,
1381,07/09/18 09:00:00 PM,10.944,0.0,,,,
1382,07/10/18 03:00:00 AM,8.680,0.0,,,,
1383,07/10/18 09:00:00 AM,12.207,480.0,,,,
1384,07/10/18 03:00:00 PM,17.094,256.0,,,,
1385,07/10/18 09:00:00 PM,12.207,0.0,,,,
1386,07/11/18 03:00:00 AM,9.768,0.0,,,,
1387,07/11/18 09:00:00 AM,13.461,464.0,,,,
1388,07/11/18 03:00:00 PM,19.662,232.0,,,,
1389,07/11/18 09:00:00 PM,15.473,0.0,,,,
1390,07/12/18 03:00:00 AM,12.401,0.0,,,,
1391,07/12/18 09:00:00 AM,16.903,496.0,,,,
1392,07/12/18 03:00:00 PM,23.292,240.0,,,,
1393,07/12/18 09:00:00 PM,18.045,0.0,,,,
1394,07/13/18 03:00:00 AM,15.951,0.0,,,,
1395,07/13/18 09:00:00 AM,19.472,432.0,,,,
1396,07/13/18 03:00:00 PM,24.255,352.0,,,,
1397,07/13/18 09:00:00 PM,16.903,0.0,,,,
1398,07/14/18 03:00:00 AM,13.750,0.0,,,,
1399,07/14/18 09:00:00 AM,18.331,496.0,,,,
1400,07/14/18 03:00:00 PM,23.773,248.0,,,,
1401,07/14/18 09:00:00 PM,17.379,0.0,,,,
1402,07/15/18 03:00:00 AM,15.664,0.0,,,,
1403,07/15/18 09:00:00 AM,20.710,432.0,,,,
1404,07/15/18 03:00:00 PM,24.255,320.0,,,,
1405,07/15/18 09:00:00 PM,18.236,0.0,,,,
1406,07/16/18 03:00:00 AM,15.855,0.0,,,,
1407,07/16/18 09:00:00 AM,20.710,496.0,,,,
1408,07/16/18 03:00:00 PM,24.835,248.0,,,,
1409,07/16/18 09:00:00 PM,18.045,0.0,,,,
1410,07/17/18 03:00:00 AM,15.187,0.0,,,,
