"Plot Title: 10166284"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
89,06/15/17 03:00:00 PM,9.768,70.0,2.70,,,,,
90,06/15/17 09:00:00 PM,10.259,0.0,2.70,,,,,
91,06/16/17 03:00:00 AM,9.275,0.0,2.72,,,,,
92,06/16/17 09:00:00 AM,9.077,106.0,2.72,,,,,
93,06/16/17 03:00:00 PM,9.275,232.0,2.72,,,,,
94,06/16/17 09:00:00 PM,8.581,0.0,2.72,,,,,
95,06/17/17 03:00:00 AM,7.582,0.0,2.70,,,,,
96,06/17/17 09:00:00 AM,8.680,112.0,2.72,,,,,
97,06/17/17 03:00:00 PM,16.523,3584.0,2.72,,,,,
98,06/17/17 09:00:00 PM,11.041,0.0,2.72,,,,,
99,06/18/17 03:00:00 AM,10.357,0.0,2.72,,,,,
100,06/18/17 09:00:00 AM,11.819,124.0,2.72,,,,,
101,06/18/17 03:00:00 PM,21.664,1664.0,2.79,,,,,
102,06/18/17 09:00:00 PM,16.237,0.0,2.77,,,,,
103,06/19/17 03:00:00 AM,15.378,0.0,2.77,,,,,
104,06/19/17 09:00:00 AM,17.094,128.0,2.77,,,,,
105,06/19/17 03:00:00 PM,23.677,3584.0,2.81,,,,,
106,06/19/17 09:00:00 PM,15.282,0.0,2.77,,,,,
107,06/20/17 03:00:00 AM,12.883,0.0,2.77,,,,,
108,06/20/17 09:00:00 AM,13.750,128.0,2.77,,,,,
109,06/20/17 03:00:00 PM,20.615,2816.0,2.79,,,,,
110,06/20/17 09:00:00 PM,13.076,0.0,2.77,,,,,
111,06/21/17 03:00:00 AM,10.161,0.0,2.74,,,,,
112,06/21/17 09:00:00 AM,11.236,136.0,2.74,,,,,
113,06/21/17 03:00:00 PM,19.472,1728.0,2.79,,,,,
114,06/21/17 09:00:00 PM,12.304,0.0,2.77,,,,,
115,06/22/17 03:00:00 AM,10.455,0.0,2.75,,,,,
116,06/22/17 09:00:00 AM,12.883,136.0,2.77,,,,,
117,06/22/17 03:00:00 PM,22.238,5376.0,2.81,,,,,
118,06/22/17 09:00:00 PM,15.282,0.0,2.81,,,,,
119,06/23/17 03:00:00 AM,13.558,0.0,2.81,,,,,
120,06/23/17 09:00:00 AM,15.951,136.0,2.81,,,,,
121,06/23/17 03:00:00 PM,25.125,6144.0,2.83,,,,,
122,06/23/17 09:00:00 PM,17.855,0.0,2.83,,,,,
123,06/24/17 03:00:00 AM,16.237,0.0,2.83,,,,,
124,06/24/17 09:00:00 AM,18.140,136.0,2.83,,,,,
125,06/24/17 03:00:00 PM,28.159,6144.0,2.85,,,,,
126,06/24/17 09:00:00 PM,20.710,0.0,2.85,,,,,
127,06/25/17 03:00:00 AM,19.377,0.0,2.85,,,,,
128,06/25/17 09:00:00 AM,22.333,136.0,2.85,,,,,
129,06/25/17 03:00:00 PM,30.862,5888.0,2.87,,,,,
130,06/25/17 09:00:00 PM,20.234,0.0,2.85,,,,,
131,06/26/17 03:00:00 AM,17.094,0.0,2.83,,,,,
132,06/26/17 09:00:00 AM,17.379,136.0,2.83,,,,,
133,06/26/17 03:00:00 PM,23.292,5376.0,2.85,,,,,
134,06/26/17 09:00:00 PM,13.942,0.0,2.85,,,,,
135,06/27/17 03:00:00 AM,11.431,0.0,2.81,,,,,
136,06/27/17 09:00:00 AM,12.690,224.0,2.81,,,,,
137,06/27/17 03:00:00 PM,19.377,2304.0,2.83,,,,,
138,06/27/17 09:00:00 PM,11.528,0.0,2.81,,,,,
139,06/28/17 03:00:00 AM,9.571,0.0,2.81,,,,,
140,06/28/17 09:00:00 AM,10.357,160.0,2.79,,,,,
141,06/28/17 03:00:00 PM,17.950,4608.0,2.83,,,,,
142,06/28/17 09:00:00 PM,11.139,0.0,2.81,,,,,
143,06/29/17 03:00:00 AM,9.373,0.0,2.81,,,,,
144,06/29/17 09:00:00 AM,11.722,136.0,2.79,,,,,
145,06/29/17 03:00:00 PM,22.238,3072.0,2.81,,,,,
146,06/29/17 09:00:00 PM,14.900,0.0,2.83,,,,,
147,06/30/17 03:00:00 AM,13.750,0.0,2.83,,,,,
148,06/30/17 09:00:00 AM,16.332,136.0,2.83,,,,,
149,06/30/17 03:00:00 PM,23.581,1536.0,2.83,,,,,
150,06/30/17 09:00:00 PM,15.282,0.0,2.83,,,,,
151,07/01/17 03:00:00 AM,13.461,0.0,2.83,,,,,
152,07/01/17 09:00:00 AM,12.690,106.0,2.81,,,,,
153,07/01/17 03:00:00 PM,19.853,400.0,2.81,,,,,
154,07/01/17 09:00:00 PM,13.269,0.0,2.83,,,,,
155,07/02/17 03:00:00 AM,12.110,0.0,2.81,,,,,
156,07/02/17 09:00:00 AM,13.558,128.0,2.81,,,,,
157,07/02/17 03:00:00 PM,22.812,480.0,2.83,,,,,
158,07/02/17 09:00:00 PM,14.804,0.0,2.83,,,,,
159,07/03/17 03:00:00 AM,12.497,0.0,2.81,,,,,
160,07/03/17 09:00:00 AM,13.750,128.0,2.83,,,,,
161,07/03/17 03:00:00 PM,23.100,480.0,2.83,,,,,
162,07/03/17 09:00:00 PM,15.187,0.0,2.83,,,,,
163,07/04/17 03:00:00 AM,14.517,0.0,2.83,,,,,
164,07/04/17 09:00:00 AM,16.713,176.0,2.83,,,,,
165,07/04/17 03:00:00 PM,24.351,480.0,2.85,,,,,
166,07/04/17 09:00:00 PM,17.665,0.0,2.83,,,,,
167,07/05/17 03:00:00 AM,16.427,0.0,2.83,,,,,
168,07/05/17 09:00:00 AM,19.662,123.0,2.83,,,,,
169,07/05/17 03:00:00 PM,25.805,480.0,2.87,,,,,
170,07/05/17 09:00:00 PM,17.379,0.0,2.85,,,,,
171,07/06/17 03:00:00 AM,16.141,0.0,2.83,,,,,
172,07/06/17 09:00:00 AM,19.377,122.0,2.85,,,,,
173,07/06/17 03:00:00 PM,27.370,480.0,2.87,,,,,
174,07/06/17 09:00:00 PM,19.092,0.0,2.87,,,,,
175,07/07/17 03:00:00 AM,16.427,0.0,2.85,,,,,
176,07/07/17 09:00:00 AM,16.141,121.0,2.83,,,,,
177,07/07/17 03:00:00 PM,23.773,480.0,2.87,,,,,
178,07/07/17 09:00:00 PM,16.332,0.0,2.85,,,,,
179,07/08/17 03:00:00 AM,15.187,0.0,2.83,,,,,
180,07/08/17 09:00:00 AM,17.950,109.0,2.85,,,,,
181,07/08/17 03:00:00 PM,26.000,480.0,2.87,,,,,
182,07/08/17 09:00:00 PM,16.618,0.0,2.85,,,,,
183,07/09/17 03:00:00 AM,13.846,0.0,2.85,,,,,
184,07/09/17 09:00:00 AM,14.900,107.0,2.85,,,,,
185,07/09/17 03:00:00 PM,23.100,432.0,2.87,,,,,
186,07/09/17 09:00:00 PM,15.473,0.0,2.83,,,,,
187,07/10/17 03:00:00 AM,13.365,0.0,2.85,,,,,
188,07/10/17 09:00:00 AM,14.709,272.0,2.85,,,,,
189,07/10/17 03:00:00 PM,20.043,480.0,2.85,,,,,
190,07/10/17 09:00:00 PM,12.690,0.0,2.85,,,,,
191,07/11/17 03:00:00 AM,10.748,0.0,2.83,,,,,
192,07/11/17 09:00:00 AM,12.207,107.0,2.83,,,,,
193,07/11/17 03:00:00 PM,21.951,480.0,2.85,,,,,
194,07/11/17 09:00:00 PM,14.325,0.0,2.85,,,,,
195,07/12/17 03:00:00 AM,12.497,0.0,2.85,,,,,
196,07/12/17 09:00:00 AM,13.846,107.0,2.85,,,,,
197,07/12/17 03:00:00 PM,23.966,480.0,2.87,,,,,
198,07/12/17 09:00:00 PM,15.760,0.0,2.83,,,,,
199,07/13/17 03:00:00 AM,11.819,0.0,2.85,,,,,
200,07/13/17 09:00:00 AM,13.076,110.0,2.85,,,,,
201,07/13/17 03:00:00 PM,22.525,480.0,2.85,,,,,
202,07/13/17 09:00:00 PM,14.709,0.0,2.85,,,,,
203,07/14/17 03:00:00 AM,13.846,0.0,2.85,,,,,
204,07/14/17 09:00:00 AM,15.855,108.0,2.83,,,,,
205,07/14/17 03:00:00 PM,26.097,480.0,2.87,,,,,
206,07/14/17 09:00:00 PM,16.713,0.0,2.85,,,,,
207,07/15/17 03:00:00 AM,13.654,0.0,2.85,,,,,
208,07/15/17 09:00:00 AM,14.230,105.0,2.85,,,,,
209,07/15/17 03:00:00 PM,22.717,480.0,2.87,,,,,
210,07/15/17 09:00:00 PM,13.461,0.0,2.85,,,,,
211,07/16/17 03:00:00 AM,10.651,0.0,2.83,,,,,
212,07/16/17 09:00:00 AM,11.236,117.0,2.83,,,,,
213,07/16/17 03:00:00 PM,20.519,512.0,2.85,,,,,
214,07/16/17 09:00:00 PM,12.497,0.0,2.85,,,,,
215,07/17/17 03:00:00 AM,10.357,0.0,2.83,,,,,
216,07/17/17 09:00:00 AM,11.916,110.0,2.83,,,,,
217,07/17/17 03:00:00 PM,21.951,480.0,2.85,,,,,
218,07/17/17 09:00:00 PM,14.038,0.0,2.85,,,,,
219,07/18/17 03:00:00 AM,12.497,0.0,2.85,,,,,
220,07/18/17 09:00:00 AM,13.846,112.0,2.85,,,,,
221,07/18/17 03:00:00 PM,23.100,512.0,2.87,,,,,
222,07/18/17 09:00:00 PM,14.038,0.0,2.85,,,,,
223,07/19/17 03:00:00 AM,11.334,0.0,2.83,,,,,
224,07/19/17 09:00:00 AM,12.883,106.0,2.85,,,,,
225,07/19/17 03:00:00 PM,21.664,480.0,2.85,,,,,
226,07/19/17 09:00:00 PM,13.076,0.0,2.85,,,,,
227,07/20/17 03:00:00 AM,9.571,0.0,2.83,,,,,
228,07/20/17 09:00:00 AM,10.455,122.0,2.83,,,,,
229,07/20/17 03:00:00 PM,21.569,608.0,2.85,,,,,
230,07/20/17 09:00:00 PM,12.304,0.0,2.85,,,,,
231,07/21/17 03:00:00 AM,10.553,0.0,2.83,,,,,
232,07/21/17 09:00:00 AM,12.207,114.0,2.83,,,,,
233,07/21/17 03:00:00 PM,24.158,480.0,2.87,,,,,
234,07/21/17 09:00:00 PM,14.804,0.0,2.85,,,,,
235,07/22/17 03:00:00 AM,13.846,0.0,2.85,,,,,
236,07/22/17 09:00:00 AM,16.523,108.0,2.83,,,,,
237,07/22/17 03:00:00 PM,29.152,480.0,2.89,,,,,
238,07/22/17 09:00:00 PM,19.567,0.0,2.87,,,,,
239,07/23/17 03:00:00 AM,17.094,0.0,2.85,,,,,
240,07/23/17 09:00:00 AM,18.806,112.0,2.87,,,,,
241,07/23/17 03:00:00 PM,29.053,608.0,2.89,,,,,
242,07/23/17 09:00:00 PM,17.950,0.0,2.87,,,,,
243,07/24/17 03:00:00 AM,15.760,0.0,2.85,,,,,
244,07/24/17 09:00:00 AM,17.855,109.0,2.85,,,,,
245,07/24/17 03:00:00 PM,28.060,480.0,2.89,,,,,
246,07/24/17 09:00:00 PM,18.140,0.0,2.87,,,,,
247,07/25/17 03:00:00 AM,16.808,0.0,2.85,,,,,
248,07/25/17 09:00:00 AM,17.284,128.0,2.85,,,,,
249,07/25/17 03:00:00 PM,26.195,704.0,2.87,,,,,
250,07/25/17 09:00:00 PM,17.665,0.0,2.87,,,,,
251,07/26/17 03:00:00 AM,16.713,0.0,2.85,,,,,
252,07/26/17 09:00:00 AM,17.094,123.0,2.85,,,,,
253,07/26/17 03:00:00 PM,26.488,480.0,2.87,,,,,
254,07/26/17 09:00:00 PM,16.618,0.0,2.85,,,,,
255,07/27/17 03:00:00 AM,14.134,0.0,2.85,,,,,
256,07/27/17 09:00:00 AM,15.091,112.0,2.83,,,,,
257,07/27/17 03:00:00 PM,24.738,480.0,2.89,,,,,
258,07/27/17 09:00:00 PM,15.760,0.0,2.85,,,,,
259,07/28/17 03:00:00 AM,13.750,0.0,2.85,,,,,
260,07/28/17 09:00:00 AM,14.613,121.0,2.85,,,,,
261,07/28/17 03:00:00 PM,24.738,480.0,2.89,,,,,
262,07/28/17 09:00:00 PM,15.760,0.0,2.85,,,,,
263,07/29/17 03:00:00 AM,14.038,0.0,2.85,,,,,
264,07/29/17 09:00:00 AM,15.282,124.0,2.83,,,,,
265,07/29/17 03:00:00 PM,26.488,480.0,2.87,,,,,
266,07/29/17 09:00:00 PM,17.379,0.0,2.85,,,,,
267,07/30/17 03:00:00 AM,15.091,0.0,2.83,,,,,
268,07/30/17 09:00:00 AM,16.618,124.0,2.85,,,,,
269,07/30/17 03:00:00 PM,28.357,480.0,2.89,,,,,
270,07/30/17 09:00:00 PM,19.187,0.0,2.87,,,,,
271,07/31/17 03:00:00 AM,17.284,0.0,2.85,,,,,
272,07/31/17 09:00:00 AM,20.424,136.0,2.87,,,,,
273,07/31/17 03:00:00 PM,31.268,576.0,2.89,,,,,
274,07/31/17 09:00:00 PM,21.760,0.0,2.89,,,,,
275,08/01/17 03:00:00 AM,19.567,0.0,2.89,,,,,
276,08/01/17 09:00:00 AM,22.525,152.0,2.89,,,,,
277,08/01/17 03:00:00 PM,32.600,480.0,2.91,,,,,
278,08/01/17 09:00:00 PM,23.581,0.0,2.89,,,,,
279,08/02/17 03:00:00 AM,22.238,0.0,2.89,,,,,
280,08/02/17 09:00:00 AM,24.255,136.0,2.89,,,,,
281,08/02/17 03:00:00 PM,34.374,480.0,2.91,,,,,
282,08/02/17 09:00:00 PM,24.255,0.0,2.91,,,,,
283,08/03/17 03:00:00 AM,22.908,0.0,2.89,,,,,
284,08/03/17 09:00:00 AM,23.677,117.0,2.89,,,,,
285,08/03/17 03:00:00 PM,33.743,992.0,2.91,,,,,
286,08/03/17 09:00:00 PM,23.292,0.0,2.91,,,,,
287,08/04/17 03:00:00 AM,20.710,0.0,2.89,,,,,
288,08/04/17 09:00:00 AM,20.805,112.0,2.87,,,,,
289,08/04/17 03:00:00 PM,30.659,896.0,2.91,,,,,
290,08/04/17 09:00:00 PM,20.329,0.0,2.87,,,,,
291,08/05/17 03:00:00 AM,17.475,0.0,2.87,,,,,
292,08/05/17 09:00:00 AM,17.760,88.0,2.87,,,,,
293,08/05/17 03:00:00 PM,27.468,1216.0,2.89,,,,,
294,08/05/17 09:00:00 PM,19.092,0.0,2.89,,,,,
295,08/06/17 03:00:00 AM,18.045,0.0,2.87,,,,,
296,08/06/17 09:00:00 AM,21.091,272.0,2.87,,,,,
297,08/06/17 03:00:00 PM,25.319,704.0,2.87,,,,,
298,08/06/17 09:00:00 PM,19.567,0.0,2.89,,,,,
299,08/07/17 03:00:00 AM,18.521,0.0,2.87,,,,,
300,08/07/17 09:00:00 AM,20.901,136.0,2.87,,,,,
301,08/07/17 03:00:00 PM,32.600,1664.0,2.91,,,,,
302,08/07/17 09:00:00 PM,20.805,0.0,2.87,,,,,
303,08/08/17 03:00:00 AM,19.092,0.0,2.87,,,,,
304,08/08/17 09:00:00 AM,21.664,116.0,2.87,,,,,
305,08/08/17 03:00:00 PM,32.188,864.0,2.91,,,,,
306,08/08/17 09:00:00 PM,21.664,0.0,2.89,,,,,
307,08/09/17 03:00:00 AM,19.472,0.0,2.89,,,,,
308,08/09/17 09:00:00 AM,20.138,122.0,2.87,,,,,
309,08/09/17 03:00:00 PM,34.058,672.0,2.91,,,,,
310,08/09/17 09:00:00 PM,20.805,0.0,2.87,,,,,
311,08/10/17 03:00:00 AM,19.187,0.0,2.89,,,,,
312,08/10/17 09:00:00 AM,20.424,136.0,2.87,,,,,
313,08/10/17 03:00:00 PM,22.238,69.0,2.89,,,,,
314,08/10/17 09:00:00 PM,21.187,0.0,2.87,,,,,
315,08/11/17 03:00:00 AM,18.521,0.0,2.87,,,,,
316,08/11/17 09:00:00 AM,19.472,111.0,2.87,,,,,
317,08/11/17 03:00:00 PM,33.014,608.0,2.91,,,,,
318,08/11/17 09:00:00 PM,18.806,0.0,2.89,,,,,
319,08/12/17 03:00:00 AM,16.427,0.0,2.85,,,,,
320,08/12/17 09:00:00 AM,16.618,144.0,2.85,,,,,
321,08/12/17 03:00:00 PM,28.754,672.0,2.89,,,,,
322,08/12/17 09:00:00 PM,15.091,0.0,2.85,,,,,
323,08/13/17 03:00:00 AM,12.690,0.0,2.85,,,,,
324,08/13/17 09:00:00 AM,11.431,136.0,2.85,,,,,
325,08/13/17 03:00:00 PM,14.038,256.0,2.85,,,,,
326,08/13/17 09:00:00 PM,10.748,0.0,2.83,,,,,
327,08/14/17 03:00:00 AM,9.176,0.0,2.83,,,,,
328,08/14/17 09:00:00 AM,10.455,240.0,2.83,,,,,
329,08/14/17 03:00:00 PM,23.292,2688.0,2.87,,,,,
330,08/14/17 09:00:00 PM,12.110,0.0,2.85,,,,,
331,08/15/17 03:00:00 AM,10.944,0.0,2.83,,,,,
332,08/15/17 09:00:00 AM,13.076,232.0,2.85,,,,,
333,08/15/17 03:00:00 PM,16.999,368.0,2.83,,,,,
334,08/15/17 09:00:00 PM,13.846,0.0,2.85,,,,,
335,08/16/17 03:00:00 AM,12.207,0.0,2.85,,,,,
336,08/16/17 09:00:00 AM,13.750,97.0,2.85,,,,,
337,08/16/17 03:00:00 PM,40.185,8192.0,2.91,,,,,
338,08/16/17 09:00:00 PM,15.855,0.0,2.85,,,,,
339,08/17/17 03:00:00 AM,13.750,0.0,2.85,,,,,
340,08/17/17 09:00:00 AM,14.421,111.0,2.85,,,,,
341,08/17/17 03:00:00 PM,35.864,704.0,2.89,,,,,
342,08/17/17 09:00:00 PM,16.713,0.0,2.85,,,,,
343,08/18/17 03:00:00 AM,14.900,0.0,2.85,,,,,
344,08/18/17 09:00:00 AM,15.855,93.0,2.85,,,,,
345,08/18/17 03:00:00 PM,35.542,672.0,2.89,,,,,
346,08/18/17 09:00:00 PM,15.187,0.0,2.85,,,,,
347,08/19/17 03:00:00 AM,13.076,0.0,2.85,,,,,
348,08/19/17 09:00:00 AM,12.883,98.0,2.85,,,,,
349,08/19/17 03:00:00 PM,32.911,1664.0,2.89,,,,,
350,08/19/17 09:00:00 PM,14.709,0.0,2.85,,,,,
351,08/20/17 03:00:00 AM,12.401,0.0,2.85,,,,,
352,08/20/17 09:00:00 AM,13.846,112.0,2.85,,,,,
353,08/20/17 03:00:00 PM,35.542,1344.0,2.89,,,,,
354,08/20/17 09:00:00 PM,16.332,0.0,2.85,,,,,
355,08/21/17 03:00:00 AM,15.282,0.0,2.83,,,,,
356,08/21/17 09:00:00 AM,17.855,38.0,2.85,,,,,
357,08/21/17 03:00:00 PM,39.843,1536.0,2.91,,,,,
358,08/21/17 09:00:00 PM,18.806,0.0,2.87,,,,,
359,08/22/17 03:00:00 AM,16.237,0.0,2.85,,,,,
360,08/22/17 09:00:00 AM,18.426,232.0,2.87,,,,,
361,08/22/17 03:00:00 PM,36.295,2816.0,2.89,,,,,
362,08/22/17 09:00:00 PM,16.713,0.0,2.85,,,,,
363,08/23/17 03:00:00 AM,15.951,0.0,2.85,,,,,
364,08/23/17 09:00:00 AM,17.855,240.0,2.85,,,,,
365,08/23/17 03:00:00 PM,23.196,480.0,2.87,,,,,
366,08/23/17 09:00:00 PM,15.187,0.0,2.83,,,,,
367,08/24/17 03:00:00 AM,13.076,0.0,2.85,,,,,
368,08/24/17 09:00:00 AM,13.750,232.0,2.85,,,,,
369,08/24/17 03:00:00 PM,36.295,2304.0,2.89,,,,,
370,08/24/17 09:00:00 PM,11.916,0.0,2.85,,,,,
371,08/25/17 03:00:00 AM,10.651,0.0,2.83,,,,,
372,08/25/17 09:00:00 AM,12.110,88.0,2.85,,,,,
373,08/25/17 03:00:00 PM,37.604,2048.0,2.89,,,,,
374,08/25/17 09:00:00 PM,15.760,0.0,2.85,,,,,
375,08/26/17 03:00:00 AM,16.046,0.0,2.85,,,,,
376,08/26/17 09:00:00 AM,18.140,116.0,2.85,,,,,
377,08/26/17 03:00:00 PM,42.401,4096.0,2.91,,,,,
378,08/26/17 09:00:00 PM,20.901,0.0,2.87,,,,,
379,08/27/17 03:00:00 AM,20.519,0.0,2.87,,,,,
380,08/27/17 09:00:00 AM,22.908,144.0,2.89,,,,,
381,08/27/17 03:00:00 PM,41.810,7424.0,2.91,,,,,
382,08/27/17 09:00:00 PM,23.196,0.0,2.89,,,,,
383,08/28/17 03:00:00 AM,22.046,0.0,2.89,,,,,
384,08/28/17 09:00:00 AM,23.581,128.0,2.89,,,,,
385,08/28/17 03:00:00 PM,39.729,8704.0,2.93,,,,,
386,08/28/17 09:00:00 PM,23.004,0.0,2.89,,,,,
387,08/29/17 03:00:00 AM,21.378,0.0,2.89,,,,,
388,08/29/17 09:00:00 AM,22.717,184.0,2.89,,,,,
389,08/29/17 03:00:00 PM,33.535,7680.0,2.91,,,,,
390,08/29/17 09:00:00 PM,18.996,0.0,2.89,,,,,
391,08/30/17 03:00:00 AM,16.046,0.0,2.85,,,,,
392,08/30/17 09:00:00 AM,15.664,144.0,2.85,,,,,
393,08/30/17 03:00:00 PM,34.691,13824.0,2.89,,,,,
394,08/30/17 09:00:00 PM,14.613,0.0,2.87,,,,,
395,08/31/17 03:00:00 AM,13.461,0.0,2.85,,,,,
396,08/31/17 09:00:00 AM,14.996,54.0,2.87,,,,,
397,08/31/17 03:00:00 PM,37.165,2816.0,2.91,,,,,
398,08/31/17 09:00:00 PM,19.092,0.0,2.87,,,,,
399,09/01/17 03:00:00 AM,18.616,0.0,2.87,,,,,
400,09/01/17 09:00:00 AM,21.282,65.0,2.87,,,,,
401,09/01/17 03:00:00 PM,39.389,1600.0,2.91,,,,,
402,09/01/17 09:00:00 PM,23.773,0.0,2.89,,,,,
403,09/02/17 03:00:00 AM,23.292,0.0,2.89,,,,,
404,09/02/17 09:00:00 AM,24.641,101.0,2.91,,,,,
405,09/02/17 03:00:00 PM,36.403,800.0,2.91,,,,,
